episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,,1.0,DirectoS1,22.6,122.59999999999992,0,2,30,False,0,0,0.1720768383829392,0.25,789,4
2,,1.0,DirectoS1,20.599999999999998,20.599999999999998,0,0,30,False,0,0,0.14805219153934096,0.25,789,4
3,,1.0,DirectoS1,20.950000000000003,-2479.05,25,0,30,False,0,0,0.12738176517877567,0.25,789,4
4,,1.0,DirectoS1,22.8,122.79999999999993,0,2,30,False,0,0,0.10959725709800847,0.25,789,4
5,,1.0,DirectoS1,21.4,71.39999999999992,0,1,30,False,0,0,0.09429574748433718,0.25,789,4
6,,1.0,DirectoS1,21.6,71.59999999999995,0,1,30,False,0,0,0.08113057050030371,0.25,789,4
7,,1.0,DirectoS1,22.4,122.39999999999999,0,2,30,False,0,0,0.06980346033948207,0.25,789,4
8,,1.0,DirectoS1,20.599999999999998,20.599999999999998,0,0,30,False,0,0,0.06005779381703479,0.25,789,4
9,,1.0,DirectoS1,22.799999999999997,122.79999999999997,0,2,30,False,0,0,0.05167277640144891,0.25,789,4
10,,1.0,DirectoS1,21.4,71.39999999999992,0,1,30,False,0,0,0.04445843996814939,0.25,789,4
11,,1.0,DirectoS1,22.6,122.59999999999992,0,2,30,False,0,0,0.03825133894578426,0.25,789,4
12,,1.0,DirectoS1,22.6,122.59999999999992,0,2,30,False,0,0,0.032910847348523745,0.25,789,4
13,,1.0,DirectoS1,22.6,122.59999999999992,0,2,30,False,0,0,0.028315972801187538,0.25,789,4
14,,1.0,DirectoS1,21.6,71.59999999999994,0,1,30,False,0,0,0.02436261537682825,0.25,789,4
15,,1.0,DirectoS1,21.6,71.59999999999992,0,1,30,False,0,0,0.020961209143920925,0.25,789,4
16,,1.0,DirectoS1,22.6,122.59999999999992,0,2,30,False,0,0,0.018034692990847347,0.25,789,4
17,,1.0,DirectoS1,21.6,71.59999999999992,0,1,30,False,0,0,0.015516764755359819,0.25,789,4
18,,1.0,DirectoS1,23.0,122.99999999999993,0,2,30,False,0,0,0.01335037910517069,0.25,789,4
19,,1.0,DirectoS1,26.6,276.6,0,5,30,False,0,0,0.011486455138157128,0.25,789,4
20,,1.0,DirectoS1,29.2,329.2000000000001,0,6,30,False,0,0,0.01,0.25,789,4
21,,1.0,DirectoS1,29.0,329.0000000000001,0,6,30,False,0,0,0.01,0.25,789,4
22,,1.0,DirectoS1,23.0,23.0,0,0,30,False,0,0,0.01,0.25,789,4
23,,1.0,DirectoS1,24.0,73.99999999999997,0,1,30,False,0,0,0.01,0.25,789,4
24,,1.0,DirectoS1,23.0,23.0,0,0,30,False,0,0,0.01,0.25,789,4
25,,1.0,DirectoS1,27.0,227.00000000000006,0,4,30,False,0,0,0.01,0.25,789,4
26,,1.0,DirectoS1,26.2,176.2,0,3,30,False,0,0,0.01,0.25,789,4
27,,1.0,DirectoS1,26.0,176.00000000000006,0,3,30,False,0,0,0.01,0.25,789,4
28,,1.0,DirectoS1,27.0,227.0,0,4,30,False,0,0,0.01,0.25,789,4
29,,1.0,DirectoS1,28.2,278.2,0,5,30,False,0,0,0.01,0.25,789,4
30,,1.0,DirectoS1,26.2,176.2,0,3,30,False,0,0,0.01,0.25,789,4
31,,1.0,DirectoS1,27.2,227.20000000000016,0,4,30,False,0,0,0.01,0.25,789,4
32,,1.0,DirectoS1,28.2,278.20000000000005,0,5,30,False,0,0,0.01,0.25,789,4
33,,1.0,DirectoS1,27.2,227.2,0,4,30,False,0,0,0.01,0.25,789,4
34,,1.0,DirectoS1,23.8,123.79999999999994,0,2,30,False,0,0,0.01,0.25,789,4
35,,1.0,DirectoS1,25.19,25.189999999999966,1,2,30,False,0,0,0.01,0.25,789,4
36,,1.0,DirectoS1,27.0,226.99999999999994,0,4,30,False,0,0,0.01,0.25,789,4
37,,1.0,DirectoS1,23.2,23.2,0,0,30,False,0,0,0.01,0.25,789,4
38,,1.0,DirectoS1,26.2,176.20000000000002,0,3,30,False,0,0,0.01,0.25,789,4
39,,1.0,DirectoS1,28.2,278.2000000000001,0,5,30,False,0,0,0.01,0.25,789,4
40,,1.0,DirectoS1,26.2,176.20000000000002,0,3,30,False,0,0,0.01,0.25,789,4
41,,1.0,DirectoS1,26.8,226.80000000000013,0,4,30,False,0,0,0.01,0.25,789,4
42,,1.0,DirectoS1,29.2,329.2000000000001,0,6,30,False,0,0,0.01,0.25,789,4
43,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,789,4
44,,1.0,DirectoS1,24.400000000000002,124.39999999999996,0,2,30,False,0,0,0.01,0.25,789,4
45,,1.0,DirectoS1,26.2,176.20000000000007,0,3,30,False,0,0,0.01,0.25,789,4
46,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,789,4
47,,1.0,DirectoS1,26.2,176.19999999999996,0,3,30,False,0,0,0.01,0.25,789,4
48,,1.0,DirectoS1,27.2,227.20000000000005,0,4,30,False,0,0,0.01,0.25,789,4
49,,1.0,DirectoS1,27.0,227.00000000000006,0,4,30,False,0,0,0.01,0.25,789,4
50,,1.0,DirectoS1,26.2,176.20000000000002,0,3,30,False,0,0,0.01,0.25,789,4
51,,1.0,DirectoS1,23.2,23.2,0,0,30,False,0,0,0.01,0.25,789,4
52,,1.0,DirectoS1,28.2,278.20000000000005,0,5,30,False,0,0,0.01,0.25,789,4
53,,1.0,DirectoS1,26.19,76.18999999999997,1,3,30,False,0,0,0.01,0.25,789,4
54,,1.0,DirectoS1,27.2,227.2000000000001,0,4,30,False,0,0,0.01,0.25,789,4
55,,1.0,DirectoS1,29.19,329.19000000000005,0,6,30,False,0,0,0.01,0.25,789,4
56,,1.0,DirectoS1,30.2,380.2000000000001,0,7,30,False,0,0,0.01,0.25,789,4
57,,1.0,DirectoS1,30.2,380.2000000000001,0,7,30,False,0,0,0.01,0.25,789,4
58,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,789,4
59,,1.0,DirectoS1,26.2,176.20000000000005,0,3,30,False,0,0,0.01,0.25,789,4
60,,1.0,DirectoS1,27.200000000000003,227.2000000000001,0,4,30,False,0,0,0.01,0.25,789,4
61,,1.0,DirectoS1,30.2,380.2000000000001,0,7,30,False,0,0,0.01,0.25,789,4
62,,1.0,DirectoS1,27.2,227.20000000000013,0,4,30,False,0,0,0.01,0.25,789,4
63,,1.0,DirectoS1,25.18,125.17999999999998,0,2,30,False,0,0,0.01,0.25,789,4
64,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,789,4
65,,1.0,DirectoS1,26.2,176.20000000000005,0,3,30,False,0,0,0.01,0.25,789,4
66,,1.0,DirectoS1,26.2,176.20000000000002,0,3,30,False,0,0,0.01,0.25,789,4
67,,1.0,DirectoS1,24.2,74.19999999999996,0,1,30,False,0,0,0.01,0.25,789,4
68,,1.0,DirectoS1,28.0,278.00000000000006,0,5,30,False,0,0,0.01,0.25,789,4
69,,1.0,DirectoS1,28.200000000000003,278.20000000000005,0,5,30,False,0,0,0.01,0.25,789,4
70,,1.0,DirectoS1,23.2,23.2,0,0,30,False,0,0,0.01,0.25,789,4
71,,1.0,DirectoS1,28.2,278.2,0,5,30,False,0,0,0.01,0.25,789,4
72,,1.0,DirectoS1,27.200000000000003,227.20000000000005,0,4,30,False,0,0,0.01,0.25,789,4
73,,1.0,DirectoS1,25.2,125.19999999999997,0,2,30,False,0,0,0.01,0.25,789,4
74,,1.0,DirectoS1,26.2,176.2,0,3,30,False,0,0,0.01,0.25,789,4
75,,1.0,DirectoS1,28.2,278.2000000000001,0,5,30,False,0,0,0.01,0.25,789,4
76,,1.0,DirectoS1,27.0,226.99999999999997,0,4,30,False,0,0,0.01,0.25,789,4
77,,1.0,DirectoS1,27.2,227.20000000000005,0,4,30,False,0,0,0.01,0.25,789,4
78,,1.0,DirectoS1,25.200000000000003,125.19999999999999,0,2,30,False,0,0,0.01,0.25,789,4
79,,1.0,DirectoS1,28.0,278.00000000000017,0,5,30,False,0,0,0.01,0.25,789,4
80,,1.0,DirectoS1,29.0,329.0,0,6,30,False,0,0,0.01,0.25,789,4
81,,1.0,DirectoS1,27.200000000000003,227.2,0,4,30,False,0,0,0.01,0.25,789,4
82,,1.0,DirectoS1,26.2,176.2,0,3,30,False,0,0,0.01,0.25,789,4
83,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,789,4
84,,1.0,DirectoS1,27.2,227.2,0,4,30,False,0,0,0.01,0.25,789,4
85,,1.0,DirectoS1,27.200000000000003,227.2,0,4,30,False,0,0,0.01,0.25,789,4
86,,1.0,DirectoS1,27.2,227.2000000000001,0,4,30,False,0,0,0.01,0.25,789,4
87,,1.0,DirectoS1,27.2,227.20000000000013,0,4,30,False,0,0,0.01,0.25,789,4
88,,1.0,DirectoS1,25.2,125.19999999999997,0,2,30,False,0,0,0.01,0.25,789,4
89,,1.0,DirectoS1,24.2,74.2,0,1,30,False,0,0,0.01,0.25,789,4
90,,1.0,DirectoS1,22.8,22.8,0,0,30,False,0,0,0.01,0.25,789,4
91,,1.0,DirectoS1,27.200000000000003,227.2,0,4,30,False,0,0,0.01,0.25,789,4
92,,1.0,DirectoS1,28.200000000000003,278.2000000000001,0,5,30,False,0,0,0.01,0.25,789,4
93,,1.0,DirectoS1,26.2,176.2,0,3,30,False,0,0,0.01,0.25,789,4
94,,1.0,DirectoS1,26.0,176.00000000000006,0,3,30,False,0,0,0.01,0.25,789,4
95,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,789,4
96,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,789,4
97,,1.0,DirectoS1,25.200000000000003,125.19999999999997,0,2,30,False,0,0,0.01,0.25,789,4
98,,1.0,DirectoS1,25.0,124.99999999999997,0,2,30,False,0,0,0.01,0.25,789,4
99,,1.0,DirectoS1,23.2,23.2,0,0,30,False,0,0,0.01,0.25,789,4
100,,1.0,DirectoS1,27.19,127.18999999999996,1,4,30,False,0,0,0.01,0.25,789,4
101,,1.0,DirectoS1,24.2,74.19999999999996,0,1,30,False,0,0,0.01,0.25,789,4
102,,1.0,DirectoS1,26.0,176.00000000000009,0,3,30,False,0,0,0.01,0.25,789,4
