episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,,0.0,ControlS0,114.37,114.37,2,0,9,True,0,0,0.19117791567151193,0.25,192021,4
2,,0.0,ControlS0,22.990000000000002,22.990000000000002,1,2,30,False,0,0,0.16448645648696972,0.25,192021,4
3,,0.0,ControlS0,115.6,115.6,0,1,8,True,0,0,0.15802099450940563,0.25,192021,4
4,,0.0,ControlS0,115.0,115.0,0,0,6,True,0,0,0.15333922897306462,0.25,192021,4
5,,0.0,ControlS0,114.78,114.78,2,1,12,True,0,0,0.1443877151957033,0.25,192021,4
6,,0.0,ControlS0,21.830000000000002,21.830000000000002,16,1,30,False,0,0,0.12422890766106445,0.25,192021,4
7,,0.0,ControlS0,25.03,25.03,17,4,30,False,0,0,0.10688458833041031,0.25,192021,4
8,,0.0,ControlS0,22.35,22.35,4,1,30,False,0,0,0.09196181015879502,0.25,192021,4
9,,0.0,ControlS0,114.58,114.58,1,2,20,True,0,0,0.0831896172546708,0.25,192021,4
10,,0.0,ControlS0,115.96,115.96,3,1,6,True,0,0,0.0807249176478022,0.25,192021,4
11,,0.0,ControlS0,114.76,114.76,3,0,7,True,0,0,0.07794157470094833,0.25,192021,4
12,,0.0,ControlS0,114.97,114.97,2,0,6,True,0,0,0.07563236142573805,0.25,192021,4
13,,0.0,ControlS0,114.97,114.97,2,0,6,True,0,0,0.07339156434523345,0.25,192021,4
14,,0.0,ControlS0,114.76,114.76,3,0,7,True,0,0,0.07086107067696967,0.25,192021,4
15,,0.0,ControlS0,114.97,114.97,2,0,6,True,0,0,0.06876163496848275,0.25,192021,4
16,,0.0,ControlS0,114.97,114.97,2,0,6,True,0,0,0.06672440027180614,0.25,192021,4
17,,0.0,ControlS0,115.56,115.56,3,1,9,True,0,0,0.06378115884197781,0.25,192021,4
18,,0.0,ControlS0,115.78,115.78,2,1,7,True,0,0,0.061582025739364867,0.25,192021,4
19,,0.0,ControlS0,115.18,115.18,2,2,15,True,0,0,0.057121576112806376,0.25,192021,4
20,,0.0,ControlS0,114.97,114.97,2,0,6,True,0,0,0.05542920715096884,0.25,192021,4
21,,0.0,ControlS0,115.98,115.98,2,1,6,True,0,0,0.0537869788347139,0.25,192021,4
