episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,,1.0,DirectoS1,21.57,-28.43000000000003,1,1,30,False,0,0,0.1720768383829392,0.25,456,4
2,,1.0,DirectoS1,23.78,123.78000000000014,1,4,30,False,0,0,0.14805219153934096,0.25,456,4
3,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.12738176517877567,0.25,456,4
4,,1.0,DirectoS1,20.4,20.4,0,0,30,False,0,0,0.10959725709800847,0.25,456,4
5,,1.0,DirectoS1,21.2,71.19999999999999,0,1,30,False,0,0,0.09429574748433718,0.25,456,4
6,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.08113057050030371,0.25,456,4
7,,1.0,DirectoS1,22.4,72.39999999999995,0,1,30,False,0,0,0.06980346033948207,0.25,456,4
8,,1.0,DirectoS1,24.400000000000002,124.39999999999995,0,2,30,False,0,0,0.06005779381703479,0.25,456,4
9,,1.0,DirectoS1,21.6,21.6,0,0,30,False,0,0,0.05167277640144891,0.25,456,4
10,,1.0,DirectoS1,21.4,71.39999999999992,0,1,30,False,0,0,0.04445843996814939,0.25,456,4
11,,1.0,DirectoS1,20.4,20.4,0,0,30,False,0,0,0.03825133894578426,0.25,456,4
12,,1.0,DirectoS1,22.07,-1227.9300000000003,13,1,30,False,0,0,0.032910847348523745,0.25,456,4
13,,1.0,DirectoS1,26.2,176.2,0,3,30,False,0,0,0.028315972801187538,0.25,456,4
14,,1.0,DirectoS1,26.19,76.18999999999997,1,3,30,False,0,0,0.02436261537682825,0.25,456,4
15,,1.0,DirectoS1,27.2,227.2,0,4,30,False,0,0,0.020961209143920925,0.25,456,4
16,,1.0,DirectoS1,23.0,72.99999999999999,0,1,30,False,0,0,0.018034692990847347,0.25,456,4
17,,1.0,DirectoS1,26.2,176.2,0,3,30,False,0,0,0.015516764755359819,0.25,456,4
18,,1.0,DirectoS1,28.17,328.17000000000013,0,6,30,False,0,0,0.01335037910517069,0.25,456,4
19,,1.0,DirectoS1,25.0,124.99999999999996,0,2,30,False,0,0,0.011486455138157128,0.25,456,4
20,,1.0,DirectoS1,27.19,227.19000000000005,0,4,30,False,0,0,0.01,0.25,456,4
21,,1.0,DirectoS1,29.990000000000002,379.99000000000007,0,7,30,False,0,0,0.01,0.25,456,4
22,,1.0,DirectoS1,27.18,227.18000000000012,0,4,30,False,0,0,0.01,0.25,456,4
23,,1.0,DirectoS1,27.150000000000002,277.1500000000001,0,5,30,False,0,0,0.01,0.25,456,4
24,,1.0,DirectoS1,24.89,124.88999999999992,0,2,30,False,0,0,0.01,0.25,456,4
25,,1.0,DirectoS1,24.080000000000002,124.07999999999996,0,2,30,False,0,0,0.01,0.25,456,4
26,,1.0,DirectoS1,29.91,379.91000000000014,0,7,30,False,0,0,0.01,0.25,456,4
27,,1.0,DirectoS1,30.15,430.1500000000002,0,8,30,False,0,0,0.01,0.25,456,4
28,,1.0,DirectoS1,23.98,123.97999999999996,0,2,30,False,0,0,0.01,0.25,456,4
29,,1.0,DirectoS1,24.19,124.18999999999997,0,2,30,False,0,0,0.01,0.25,456,4
30,,1.0,DirectoS1,26.37,276.3700000000002,0,5,30,False,0,0,0.01,0.25,456,4
31,,1.0,DirectoS1,31.54,531.5400000000002,0,10,30,False,0,0,0.01,0.25,456,4
32,,1.0,DirectoS1,28.12,278.1200000000002,0,5,30,False,0,0,0.01,0.25,456,4
33,,1.0,DirectoS1,25.17,175.17,0,3,30,False,0,0,0.01,0.25,456,4
34,,1.0,DirectoS1,25.0,124.99999999999996,0,2,30,False,0,0,0.01,0.25,456,4
35,,1.0,DirectoS1,23.0,23.0,0,0,30,False,0,0,0.01,0.25,456,4
36,,1.0,DirectoS1,29.89,379.89000000000016,0,7,30,False,0,0,0.01,0.25,456,4
37,,1.0,DirectoS1,29.12,379.1200000000001,0,7,30,False,0,0,0.01,0.25,456,4
38,,1.0,DirectoS1,27.12,277.1200000000002,0,5,30,False,0,0,0.01,0.25,456,4
39,,1.0,DirectoS1,25.95,175.95,0,3,30,False,0,0,0.01,0.25,456,4
40,,1.0,DirectoS1,30.0,380.00000000000006,0,7,30,False,0,0,0.01,0.25,456,4
41,,1.0,DirectoS1,26.17,226.17000000000002,0,4,30,False,0,0,0.01,0.25,456,4
42,,1.0,DirectoS1,34.96,634.96,0,12,30,False,0,0,0.01,0.25,456,4
43,,1.0,DirectoS1,27.76,277.76000000000005,0,5,30,False,0,0,0.01,0.25,456,4
44,,1.0,DirectoS1,28.99,378.9900000000002,0,7,30,False,0,0,0.01,0.25,456,4
45,,1.0,DirectoS1,26.0,176.00000000000006,0,3,30,False,0,0,0.01,0.25,456,4
46,,1.0,DirectoS1,27.0,227.00000000000006,0,4,30,False,0,0,0.01,0.25,456,4
47,,1.0,DirectoS1,23.0,23.0,0,0,30,False,0,0,0.01,0.25,456,4
48,,1.0,DirectoS1,26.0,176.0,0,3,30,False,0,0,0.01,0.25,456,4
49,,1.0,DirectoS1,25.360000000000003,225.36,0,4,30,False,0,0,0.01,0.25,456,4
50,,1.0,DirectoS1,31.13,431.1300000000001,0,8,30,False,0,0,0.01,0.25,456,4
51,,1.0,DirectoS1,26.740000000000002,276.74,0,5,30,False,0,0,0.01,0.25,456,4
52,,1.0,DirectoS1,27.950000000000003,277.9500000000001,0,5,30,False,0,0,0.01,0.25,456,4
53,,1.0,DirectoS1,28.12,328.12000000000023,0,6,30,False,0,0,0.01,0.25,456,4
54,,1.0,DirectoS1,31.12,481.1200000000002,0,9,30,False,0,0,0.01,0.25,456,4
55,,1.0,DirectoS1,32.13,482.1300000000001,0,9,30,False,0,0,0.01,0.25,456,4
56,,1.0,DirectoS1,25.98,175.98000000000013,0,3,30,False,0,0,0.01,0.25,456,4
57,,1.0,DirectoS1,27.95,277.95000000000005,0,5,30,False,0,0,0.01,0.25,456,4
58,,1.0,DirectoS1,27.970000000000002,277.9700000000001,0,5,30,False,0,0,0.01,0.25,456,4
59,,1.0,DirectoS1,27.96,277.96000000000004,0,5,30,False,0,0,0.01,0.25,456,4
60,,1.0,DirectoS1,26.96,226.96000000000004,0,4,30,False,0,0,0.01,0.25,456,4
61,,1.0,DirectoS1,24.560000000000002,124.55999999999997,0,2,30,False,0,0,0.01,0.25,456,4
62,,1.0,DirectoS1,28.93,328.9300000000002,0,6,30,False,0,0,0.01,0.25,456,4
63,,1.0,DirectoS1,24.790000000000003,174.79,0,3,30,False,0,0,0.01,0.25,456,4
64,,1.0,DirectoS1,25.0,124.99999999999996,0,2,30,False,0,0,0.01,0.25,456,4
65,,1.0,DirectoS1,25.98,175.98000000000008,0,3,30,False,0,0,0.01,0.25,456,4
66,,1.0,DirectoS1,26.98,226.98000000000013,0,4,30,False,0,0,0.01,0.25,456,4
67,,1.0,DirectoS1,24.080000000000002,124.07999999999996,0,2,30,False,0,0,0.01,0.25,456,4
68,,1.0,DirectoS1,24.95,124.94999999999996,0,2,30,False,0,0,0.01,0.25,456,4
69,,1.0,DirectoS1,27.180000000000003,277.17999999999995,0,5,30,False,0,0,0.01,0.25,456,4
