episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,,1.0,DirectoS1,22.37,-227.62999999999977,3,1,30,False,0,0,0.1720768383829392,0.25,42,4
2,,1.0,DirectoS1,22.59,22.589999999999996,1,2,30,False,0,0,0.14805219153934096,0.25,42,4
3,,1.0,DirectoS1,114.72,-635.28,8,1,12,True,0,0,0.13940932016709906,0.25,42,4
4,,1.0,DirectoS1,22.990000000000002,122.98999999999994,0,2,30,False,0,0,0.11994557527734664,0.25,42,4
5,,1.0,DirectoS1,21.99,71.98999999999994,0,1,30,False,0,0,0.10319927685874322,0.25,42,4
6,,1.0,DirectoS1,21.79,71.78999999999995,0,1,30,False,0,0,0.08879102642629079,0.25,42,4
7,,1.0,DirectoS1,21.99,-28.010000000000073,1,1,30,False,0,0,0.07639439552106063,0.25,42,4
8,,1.0,DirectoS1,20.589999999999996,-79.41000000000007,1,0,30,False,0,0,0.0657285302571994,0.25,42,4
9,,1.0,DirectoS1,20.589999999999996,-79.41000000000005,1,0,30,False,0,0,0.05655178839108113,0.25,42,4
10,,1.0,DirectoS1,21.59,-28.41000000000005,1,1,30,False,0,0,0.04865626475619124,0.25,42,4
11,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.041863081033843105,0.25,42,4
12,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.03601833314636256,0.25,42,4
13,,1.0,DirectoS1,22.79,122.78999999999995,0,2,30,False,0,0,0.030989604458247482,0.25,42,4
14,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.026662965789565327,0.25,42,4
15,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.022940394274904352,0.25,42,4
16,,1.0,DirectoS1,22.18,-127.81999999999985,2,1,30,False,0,0,0.019737552590418102,0.25,42,4
17,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.016981878235880692,0.25,42,4
18,,1.0,DirectoS1,22.79,122.78999999999999,0,2,30,False,0,0,0.014610939583171967,0.25,42,4
19,,1.0,DirectoS1,23.990000000000002,173.9900000000003,0,3,30,False,0,0,0.012571021446381858,0.25,42,4
20,,1.0,DirectoS1,22.990000000000002,122.98999999999994,0,2,30,False,0,0,0.010815908128687568,0.25,42,4
21,,1.0,DirectoS1,20.99,20.99,0,0,30,False,0,0,0.01,0.25,42,4
22,,1.0,DirectoS1,22.990000000000002,122.98999999999994,0,2,30,False,0,0,0.01,0.25,42,4
23,,1.0,DirectoS1,22.990000000000002,122.98999999999994,0,2,30,False,0,0,0.01,0.25,42,4
24,,1.0,DirectoS1,24.19,174.19000000000028,0,3,30,False,0,0,0.01,0.25,42,4
25,,1.0,DirectoS1,114.79,264.7900000000002,0,3,22,True,0,0,0.01,0.25,42,4
26,,1.0,DirectoS1,115.19,165.19,0,1,10,True,0,0,0.01,0.25,42,4
27,,1.0,DirectoS1,117.19,267.19000000000005,0,3,10,True,0,0,0.01,0.25,42,4
28,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
29,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
30,,1.0,DirectoS1,115.98,65.97999999999999,1,1,6,True,0,0,0.01,0.25,42,4
31,,1.0,DirectoS1,116.78,116.78,1,2,8,True,0,0,0.01,0.25,42,4
32,,1.0,DirectoS1,116.98,116.98,1,2,6,True,0,0,0.01,0.25,42,4
33,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
34,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
35,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
36,,1.0,DirectoS1,117.99,267.99,0,3,6,True,0,0,0.01,0.25,42,4
37,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
38,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
39,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
40,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
41,,1.0,DirectoS1,118.99,318.99,0,4,6,True,0,0,0.01,0.25,42,4
42,,1.0,DirectoS1,117.99,267.99,0,3,6,True,0,0,0.01,0.25,42,4
43,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
44,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
45,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
46,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
47,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
48,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
49,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
50,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
51,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
52,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
53,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
54,,1.0,DirectoS1,117.99,267.99,0,3,6,True,0,0,0.01,0.25,42,4
55,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
56,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
57,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
58,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
59,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
60,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
61,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
62,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
63,,1.0,DirectoS1,117.99,267.99,0,3,6,True,0,0,0.01,0.25,42,4
64,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
65,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
66,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
67,,1.0,DirectoS1,117.99,267.99,0,3,6,True,0,0,0.01,0.25,42,4
68,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
69,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
70,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
71,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
72,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
73,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
74,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
75,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
76,,1.0,DirectoS1,117.99,267.99,0,3,6,True,0,0,0.01,0.25,42,4
77,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
78,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
79,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
80,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
81,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
82,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
83,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
84,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
85,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
86,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
87,,1.0,DirectoS1,116.78,116.78000000000002,1,2,8,True,0,0,0.01,0.25,42,4
88,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
89,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
90,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
91,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
92,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
93,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
94,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
95,,1.0,DirectoS1,114.99,14.989999999999995,1,0,6,True,0,0,0.01,0.25,42,4
96,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
97,,1.0,DirectoS1,115.79,165.79,0,1,8,True,0,0,0.01,0.25,42,4
98,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
99,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
100,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
101,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
102,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
103,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
104,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
105,,1.0,DirectoS1,117.99,267.99,0,3,6,True,0,0,0.01,0.25,42,4
106,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
107,,1.0,DirectoS1,117.99,267.99,0,3,6,True,0,0,0.01,0.25,42,4
108,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
109,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
110,,1.0,DirectoS1,116.79,216.79000000000002,0,2,7,True,0,0,0.01,0.25,42,4
111,,1.0,DirectoS1,117.79,267.79,0,3,7,True,0,0,0.01,0.25,42,4
112,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
113,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
114,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
115,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
116,,1.0,DirectoS1,116.78,216.78,0,2,8,True,0,0,0.01,0.25,42,4
117,,1.0,DirectoS1,114.99,114.99,0,0,6,True,0,0,0.01,0.25,42,4
118,,1.0,DirectoS1,116.99,216.99,0,2,6,True,0,0,0.01,0.25,42,4
119,,1.0,DirectoS1,117.99,267.99,0,3,6,True,0,0,0.01,0.25,42,4
120,,1.0,DirectoS1,115.99,165.99,0,1,6,True,0,0,0.01,0.25,42,4
121,,1.0,DirectoS1,117.79,267.79,0,3,7,True,0,0,0.01,0.25,42,4
