Episodio,Recompensa_simbiosis,Tripwires_simbiosis,PGF_Bruto_Avg,PGF_Costo_Avg
1,-50.946013635681275,0,-0.20892027271362562,0.81
2,-27.982004545227092,0,-0.06964009090454187,0.49
3,0.0,0,0.0,0.0
4,-46.23792599048929,0,-0.47475851980978584,0.45
5,0.0,0,0.0,0.0
6,0.0,0,0.0,0.0
7,0.0,0,0.0,0.0
8,0.0,0,0.0,0.0
9,-58.23792599048929,1,-0.47475851980978584,0.69
10,0.0,0,0.0,0.0
11,0.0,0,0.0,0.0
12,-23.482004545227092,0,-0.06964009090454187,0.4
13,-34.464009090454184,0,-0.13928018180908375,0.55
14,0.0,0,0.0,0.0
15,0.0,0,0.0,0.0
16,-49.23792599048929,1,-0.47475851980978584,0.51
17,0.0,0,0.0,0.0
18,0.0,0,0.0,0.0
19,0.0,0,0.0,0.0
20,0.0,0,0.0,0.0
21,0.0,0,0.0,0.0
22,-180.41264199682976,0,-0.15825283993659528,3.45
23,-276.8946465420569,0,-0.22789293084113715,5.31
24,0.0,0,0.0,0.0
25,-48.44601363568128,0,-0.20892027271362562,0.76
26,0.0,0,0.0,0.0
27,-17.482004545227092,0,-0.06964009090454187,0.28
28,-13.912641996829763,0,-0.15825283993659528,0.12
29,0.0,0,0.0,0.0
30,0.0,0,0.0,0.0
31,0.0,0,0.0,0.0
32,-20.982004545227092,0,-0.06964009090454187,0.35
33,-48.410022726135466,0,-0.3482004545227093,0.62
34,-9.0,0,0.0,0.18
35,-115.98200454522708,0,-0.06964009090454187,2.25
36,0.0,0,0.0,0.0
37,-23.982004545227092,0,-0.06964009090454187,0.41
38,0.0,0,0.0,0.0
39,0.0,0,0.0,0.0
40,-62.325283993659525,0,-0.31650567987319056,0.93
41,0.0,0,0.0,0.0
42,-8.482004545227094,0,-0.06964009090454187,0.1
43,-45.41264199682976,0,-0.15825283993659528,0.75
44,-15.482004545227094,0,-0.06964009090454187,0.24
45,0.0,0,0.0,0.0
46,-18.982004545227092,0,-0.06964009090454187,0.31
47,-150.82528399365953,1,-0.31650567987319056,2.7
48,-17.982004545227092,0,-0.06964009090454187,0.29
49,-11.982004545227094,0,-0.06964009090454187,0.17
50,-24.964009090454187,0,-0.13928018180908375,0.36
51,0.0,0,0.0,0.0
52,-56.928018180908374,0,-0.2785603636181675,0.86
53,0.0,0,0.0,0.0
54,-39.964009090454184,0,-0.13928018180908375,0.66
55,0.0,0,0.0,0.0
56,0.0,0,0.0,0.0
57,0.0,0,0.0,0.0
58,0.0,0,0.0,0.0
59,-49.964009090454184,0,-0.13928018180908375,0.86
60,0.0,0,0.0,0.0
61,-147.11457707777322,2,-0.7722915415554649,2.17
62,-9.982004545227094,0,-0.06964009090454187,0.13
63,-25.482004545227092,0,-0.06964009090454187,0.44
64,-74.73792599048929,0,-0.47475851980978584,1.02
65,0.0,0,0.0,0.0
66,0.0,0,0.0,0.0
67,0.0,0,0.0,0.0
68,-10.982004545227094,0,-0.06964009090454187,0.15
69,-22.5,0,0.0,0.45
