Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg,Starvation,GoalReached
control,1,-61.0,0.0,0.5,1.0,0.7666666666666667,5.433333333333334,0.020000000000000004,0.23278098739495798,0.0,0,0
control,2,-56.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2225826447517624,0.0,0,0
control,3,-59.21,0.0,0.5,0.9866666666666667,0.8,5.49974621639361,0.0,0.31468472222222227,0.0,0,0
control,4,-57.6,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.237030007030007,0.0,0,0
control,5,-60.21,0.0,0.5,0.9866666666666667,0.7333333333333333,5.49974621639361,0.0,0.20123740530303028,0.0,0,0
control,6,-58.0,0.0,0.5,1.0,0.8,5.5,0.0,0.22690103877603876,0.0,0,0
control,7,-59.2,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.19843992640916014,0.0,0,0
control,8,-60.4,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.19326433982683983,0.0,0,0
control,9,-59.8,0.0,0.5,1.0,0.8,5.5,0.0,0.19464646464646462,0.0,0,0
control,10,-56.6,0.0,0.5,1.0,0.8,5.5,0.0,0.2033227291141378,0.0,0,0
control,11,-58.8,0.0,0.5,1.0,0.7333333333333333,5.5,0.0,0.1963827542784586,0.0,0,0
control,12,-56.199999999999996,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.2057440227757565,0.0,0,0
control,13,-59.6,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.19482683982683985,0.0,0,0
control,14,-61.0,0.0,0.5,1.0,0.9,5.5,0.0,0.18409673659673662,0.0,0,0
control,15,-69.5,0.0,0.5333333333333333,1.0,0.8666666666666667,4.82353918718087,0.08000000000000002,0.24623299745950844,0.05333333333333334,1,0
control,16,-56.199999999999996,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.19946653307307502,0.0,0,0
control,17,-61.29,0.0,0.5,0.8800000000000002,0.7333333333333333,5.497715947542497,0.0,0.18176481518029652,0.0,0,0
control,18,-58.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.19224885357690794,0.0,0,0
control,19,-56.8,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.20156642864073204,0.0,0,0
control,20,-60.01,0.0,0.5,0.9866666666666667,0.7333333333333333,5.49974621639361,0.0,0.19248636695906432,0.0,0,0
control,21,-56.8,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.21089479792653165,0.0,0,0
control,22,-59.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.19789473684210526,0.0,0,0
control,23,-59.2,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.19813926155257425,0.0,0,0
control,24,-59.4,0.0,0.5,1.0,0.9666666666666667,5.5,0.0,0.20383242742666122,0.0,0,0
