Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg,Starvation,GoalReached
control,1,-56.199999999999996,0.0,0.5,1.0,0.8,5.5,0.0,0.2562634125134125,0.0,0,0
control,2,-56.81,1.0,0.5,0.9866666666666667,0.5333333333333333,5.485328523970037,0.0,0.27275330271580267,0.03333333333333333,0,0
control,3,-60.22,0.0,0.5,0.9733333333333333,0.7333333333333333,5.499492432787221,0.0,0.3114468749999999,0.0,0,0
control,4,-59.8,0.0,0.5,1.0,0.8,5.5,0.0,0.275,0.0,0,0
control,5,-60.4,0.0,0.5,1.0,0.7333333333333333,5.5,0.0,0.3010416666666667,0.0,0,0
control,6,-71.5,0.0,0.5294117647058824,1.0,0.7647058823529411,4.903122812218415,0.0823529411764706,0.2762321910116028,0.047058823529411764,1,0
control,7,-56.6,0.0,0.5,1.0,0.9,5.5,0.0,0.1955421617251944,0.0,0,0
control,8,-60.22,0.0,0.5,0.9733333333333333,0.7666666666666667,5.499492432787221,0.0,0.1836039466873706,0.0,0,0
control,9,-63.0,0.0,0.5,1.0,0.8666666666666667,5.433333333333334,0.020000000000000004,0.18716346153846153,0.0,0,0
control,10,-59.8,0.0,0.5,1.0,0.8,5.5,0.0,0.19102564102564104,0.0,0,0
control,11,-56.4,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.20522772084097632,0.0,0,0
control,12,-56.8,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.1985436660899711,0.0,0,0
control,13,-56.6,0.0,0.5,1.0,0.8,5.5,0.0,0.1982811033354007,0.0,0,0
control,14,-59.8,0.0,0.5,1.0,0.7333333333333333,5.5,0.0,0.19092307692307695,0.0,0,0
control,15,-59.8,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.18222934870657478,0.0,0,0
control,16,-59.61,0.0,0.5,0.9866666666666667,0.8666666666666667,5.49974621639361,0.0,0.19157689636752134,0.0,0,0
control,17,-59.6,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.1913354700854701,0.0,0,0
control,18,-56.42,0.0,0.5,0.9733333333333333,0.8,5.499492432787221,0.0,0.20454196007396558,0.0,0,0
control,19,-56.21,0.0,0.5,0.9866666666666667,0.7666666666666667,5.49974621639361,0.0,0.20124713857601906,0.0,0,0
control,20,-57.6,0.0,0.5,1.0,0.8,5.5,0.0,0.19596755268239485,0.0,0,0
control,21,-61.8,0.0,0.5,1.0,0.8,5.5,0.0,0.18234775641025644,0.0,0,0
control,22,-59.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.19094871794871793,0.0,0,0
control,23,-61.2,0.0,0.5,1.0,0.9,5.5,0.0,0.18013224637681155,0.0,0,0
control,24,-69.5,0.0,0.53125,1.0,0.8125,4.865817987982066,0.07500000000000001,0.24005193721401955,0.05,1,0
control,25,-57.199999999999996,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.20050196229097325,0.0,0,0
control,26,-59.2,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.19102564102564104,0.0,0,0
control,27,-58.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2014566355809205,0.0,0,0
control,28,-56.199999999999996,0.0,0.5,1.0,0.6666666666666666,5.5,0.0,0.21560417771743318,0.0,0,0
control,29,-58.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.21806332056260544,0.0,0,0
control,30,-59.21,0.0,0.5,0.9866666666666667,0.7666666666666667,5.49974621639361,0.0,0.2145962121212121,0.0,0,0
control,31,-56.8,0.0,0.5,1.0,0.7333333333333333,5.5,0.0,0.23110449735449737,0.0,0,0
control,32,-59.2,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.22024410774410777,0.0,0,0
control,33,-57.0,0.0,0.5,1.0,0.9,5.5,0.0,0.2022951483071452,0.0,0,0
control,34,-60.699999999999996,0.0,0.5,0.8666666666666669,0.9,5.497462163936109,0.0,0.21595186237373734,0.0,0,0
control,35,-58.4,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.2192800024050024,0.0,0,0
control,36,-60.8,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.19491557734204792,0.0,0,0
control,37,-56.4,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.20603378647496295,0.0,0,0
control,38,-71.89999999999999,0.0,0.5178571428571429,1.0,0.75,4.9590388502754665,0.10714285714285714,0.18661369286030063,0.028571428571428574,1,0
control,39,-69.5,0.0,0.5294117647058824,1.0,0.7647058823529411,4.903122812218415,0.07058823529411766,0.23838643544480373,0.047058823529411764,1,0
