total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,transition_triggered,epsilon,seed
14.920000000000002,14.920000000000002,30,0,0,0,0,12,0,0.0,0,1,,0,0.8603841919146962,456
11.059999999999999,11.059999999999999,15,0,0,0,1,9,1,0.0,0,2,,0,0.798065677681905,456
12.889999999999999,12.889999999999999,8,0,0,0,0,2,2,0.0,0,3,,0,0.7666961448653229,456
15.77,15.77,30,0,0,0,0,13,3,0.0,0,4,,0,0.6596532430440636,456
18.21,18.21,30,0,0,0,2,9,4,0.0,0,5,,0,0.567555222460375,456
16.979999999999997,16.979999999999997,30,0,0,0,0,11,5,0.0,0,6,,0,0.4883155414435353,456
15.549999999999999,15.549999999999999,30,0,0,0,0,14,6,0.0,0,7,,0,0.42013897252428334,456
17.65,17.65,30,0,0,0,2,5,7,0.0,0,8,,0,0.3614809303671764,456
14.219999999999999,14.219999999999999,6,0,0,0,1,2,8,0.0,0,9,,0,0.3507711574848344,456
16.9,16.9,30,0,0,0,1,9,9,0.0,0,10,,0,0.3017979588795719,456
15.72,15.72,30,0,0,0,1,7,10,0.0,0,11,,0,0.25966219297210513,456
13.719999999999999,13.719999999999999,6,0,0,0,0,2,11,0.0,0,12,,0,0.2519690537792925,456
16.45,16.45,30,0,0,0,0,5,12,0.0,0,13,,0,0.2167901907234072,456
13.09,13.09,8,0,0,0,0,3,13,0.0,0,14,,0,0.20826882814336947,456
17.84,17.84,30,0,0,0,0,6,14,0.0,0,15,,0,0.17919120740315364,456
13.309999999999999,13.309999999999999,7,0,0,0,0,2,15,0.0,0,16,,0,0.1730128104744653,456
14.650000000000002,14.650000000000002,30,0,0,0,0,25,16,0.0,0,17,,0,0.14885748713096328,456
16.160000000000004,16.160000000000004,30,0,0,0,1,24,17,0.0,0,18,,0,0.12807462877562611,456
15.35,15.35,30,0,0,0,0,15,18,0.0,0,19,,0,0.11019338598389174,456
15.269999999999998,15.269999999999998,30,0,0,0,0,3,19,0.0,0,20,,0,0.09480864735409487,456
16.949999999999996,16.949999999999996,30,0,0,0,1,5,20,0.0,0,21,,0,0.08157186144027828,456
16.41,16.41,30,0,0,0,0,9,21,0.0,0,22,,0,0.07018314008827135,456
13.299999999999999,13.299999999999999,7,0,0,0,0,3,22,0.0,0,23,,0,0.0677632708131484,456
16.370000000000005,16.370000000000005,30,0,0,0,0,13,23,0.0,0,24,,0,0.05830244700006734,456
15.540000000000003,15.540000000000003,30,0,0,0,0,16,24,0.0,0,25,,0,0.050162503748802344,456
15.610000000000001,15.610000000000001,30,0,0,0,0,8,25,0.0,0,26,,0,0.043159025252331236,456
16.959999999999997,16.959999999999997,30,0,0,0,1,4,26,0.0,0,27,,0,0.037133343065552986,456
13.719999999999999,13.719999999999999,6,0,0,0,0,2,27,0.0,0,28,,0,0.036033175291307735,456
13.719999999999999,13.719999999999999,6,0,0,0,0,2,28,0.0,0,29,,0,0.03496560272750046,456
13.719999999999999,13.719999999999999,6,0,0,0,0,2,29,0.0,0,30,,0,0.03392965965983891,456
13.709999999999999,13.709999999999999,6,0,0,0,0,3,30,0.0,0,31,,0,0.032924408985721944,456
13.719999999999999,13.719999999999999,6,0,0,0,0,2,31,0.0,0,32,,0,0.031948941366546975,456
16.550000000000004,16.550000000000004,30,0,0,0,0,15,32,0.0,0,33,,0,0.027488364100186506,456
13.709999999999999,13.709999999999999,6,0,0,0,0,3,33,0.0,0,34,,0,0.026673952849996664,456
13.709999999999999,13.709999999999999,6,0,0,0,0,3,34,0.0,0,35,,0,0.025883670561501974,456
13.709999999999999,13.709999999999999,6,0,0,0,0,3,35,0.0,0,36,,0,0.025116802354115567,456
16.4,16.4,30,0,0,0,0,10,36,0.0,0,37,,0,0.021610099696926857,456
14.209999999999999,14.209999999999999,6,0,0,0,1,3,37,0.0,0,38,,0,0.020969846670345987,456
17.7,17.7,30,0,0,0,1,10,38,0.0,0,39,,0,0.018042124582040707,456
13.709999999999999,13.709999999999999,6,0,0,0,0,3,39,0.0,0,40,,0,0.0175075817047932,456
16.439999999999998,16.439999999999998,30,0,0,0,0,6,40,0.0,0,41,,0,0.01506324653745902,456
13.709999999999999,13.709999999999999,6,0,0,0,0,3,41,0.0,0,42,,0,0.01461696034160619,456
16.97,16.97,30,0,0,0,1,3,42,0.0,0,43,,0,0.012576201611761997,456
13.579999999999998,13.579999999999998,8,0,0,0,1,4,43,0.0,0,44,,0,0.01208186940302195,456
13.709999999999999,13.709999999999999,6,0,0,0,0,3,44,0.0,0,45,,0,0.011723913930325095,456
16.46,16.46,30,0,0,0,0,4,45,0.0,0,46,,0,0.010087070213020206,456
16.939999999999998,16.939999999999998,30,0,0,0,1,6,46,0.0,0,47,,0,0.01,456
16.419999999999998,16.419999999999998,30,0,0,0,0,8,47,0.0,0,48,,0,0.01,456
16.439999999999998,16.439999999999998,30,0,0,0,0,6,48,0.0,0,49,,0,0.01,456
16.72,16.72,30,0,0,0,1,8,49,0.0,0,50,,0,0.01,456
16.43,16.43,30,0,0,0,0,6,50,0.0,0,51,,0,0.01,456
16.43,16.43,30,0,0,0,0,6,51,0.0,0,52,,0,0.01,456
15.090000000000002,15.090000000000002,30,0,0,0,0,21,52,0.0,0,53,,0,0.01,456
15.100000000000001,15.100000000000001,30,0,0,0,0,20,53,0.0,0,54,,0,0.01,456
16.43,16.43,30,0,0,0,0,7,54,0.0,0,55,,0,0.01,456
16.509999999999998,16.509999999999998,30,0,0,0,0,19,55,0.0,0,56,,0,0.01,456
16.449999999999996,16.449999999999996,30,0,0,0,0,5,56,0.0,0,57,,0,0.01,456
13.719999999999999,13.719999999999999,6,0,0,0,0,2,57,0.0,0,58,,0,0.01,456
16.38,16.38,30,0,0,0,0,12,58,0.0,0,59,,0,0.01,456
16.95,16.95,30,0,0,0,1,5,59,0.0,0,60,,0,0.01,456
17.009999999999998,17.009999999999998,30,0,0,0,0,9,60,0.0,0,61,,0,0.01,456
16.92,16.92,30,0,0,0,1,8,61,0.0,0,62,,0,0.01,456
16.36,16.36,30,0,0,0,0,14,62,0.0,0,63,,0,0.01,456
16.939999999999998,16.939999999999998,30,0,0,0,1,6,63,0.0,0,64,,0,0.01,456
13.719999999999999,13.719999999999999,6,0,0,0,0,2,64,0.0,0,65,,0,0.01,456
13.719999999999999,13.719999999999999,6,0,0,0,0,2,65,0.0,0,66,,0,0.01,456
13.709999999999999,13.709999999999999,6,0,0,0,0,3,66,0.0,0,67,,0,0.01,456
15.81,15.81,30,0,0,0,1,19,67,0.0,0,68,,0,0.01,456
16.88,16.88,30,0,0,0,1,12,68,0.0,0,69,,0,0.01,456
17.47,17.47,30,0,0,0,2,3,69,0.0,0,70,,0,0.01,456
16.55,16.55,30,0,0,0,2,15,70,0.0,0,71,,0,0.01,456
16.5,16.5,30,0,0,0,0,20,71,0.0,0,72,,0,0.01,456
14.659999999999997,14.659999999999997,30,0,0,0,0,4,72,0.0,0,73,,0,0.01,456
16.82,16.82,30,0,0,0,0,8,73,0.0,0,74,,0,0.01,456
17.169999999999998,17.169999999999998,30,0,0,0,1,3,74,0.0,0,75,,0,0.01,456
16.47,16.47,30,0,0,0,0,3,75,0.0,0,76,,0,0.01,456
13.719999999999999,13.719999999999999,6,0,0,0,0,2,76,0.0,0,77,,0,0.01,456
13.709999999999999,13.709999999999999,6,0,0,0,0,3,77,0.0,0,78,,0,0.01,456
17.35,17.35,30,0,0,0,1,5,78,0.0,0,79,,0,0.01,456
13.709999999999999,13.709999999999999,6,0,0,0,0,3,79,0.0,0,80,,0,0.01,456
13.719999999999999,13.719999999999999,6,0,0,0,0,2,80,0.0,0,81,,0,0.01,456
16.919999999999998,16.919999999999998,30,0,0,0,1,8,81,0.0,0,82,,0,0.01,456
