total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,transition_triggered,epsilon,seed
17.71,17.71,30,0,0,0,3,6,0,0.0,0,1,,0,0.8603841919146962,789
17.15,17.15,30,0,0,0,1,5,1,0.0,0,2,,0,0.7402609576967045,789
14.69,14.69,30,0,0,0,1,9,2,0.0,0,3,,0,0.6369088258938781,789
16.07,16.07,30,0,0,0,1,13,3,0.0,0,4,,0,0.547986285490042,789
14.53,14.53,30,0,0,0,0,17,4,0.0,0,5,,0,0.47147873742168567,789
14.989999999999998,14.989999999999998,30,0,0,0,0,11,5,0.0,0,6,,0,0.40565285250151817,789
16.43,16.43,30,0,0,0,0,7,6,0.0,0,7,,0,0.34901730169741024,789
13.09,13.09,8,0,0,0,0,3,7,0.0,0,8,,0,0.3352984938281715,789
17.53,17.53,30,0,0,0,2,17,8,0.0,0,9,,0,0.2884855236625661,789
15.850000000000001,15.850000000000001,30,0,0,0,1,15,9,0.0,0,10,,0,0.24820838415550486,789
14.690000000000003,14.690000000000003,30,0,0,0,0,21,10,0.0,0,11,,0,0.21355457002808648,789
16.68,16.68,30,0,0,0,2,2,11,0.0,0,12,,0,0.18373897616330553,789
9.91,9.91,18,0,0,0,0,11,12,0.0,0,13,,0,0.1678868750508869,789
13.27,13.27,30,0,0,0,0,3,13,0.0,0,14,,0,0.14444721332374086,789
14.469999999999995,14.469999999999995,30,0,0,0,0,3,14,0.0,0,15,,0,0.1242800989098765,789
14.17,14.17,30,0,0,0,0,13,15,0.0,0,16,,0,0.10692863247165257,789
15.419999999999998,15.419999999999998,30,0,0,0,0,8,16,0.0,0,17,,0,0.09199970504166631,789
16.15,16.15,30,0,0,0,2,15,17,0.0,0,18,,0,0.07915509187866444,789
14.120000000000001,14.120000000000001,30,0,0,0,0,18,18,0.0,0,19,,0,0.06810378976195819,789
14.490000000000002,14.490000000000002,30,0,0,0,0,21,19,0.0,0,20,,0,0.058595424120670696,789
16.380000000000003,16.380000000000003,30,0,0,0,0,12,20,0.0,0,21,,0,0.05041457663196215,789
14.759999999999998,14.759999999999998,30,0,0,0,0,14,21,0.0,0,22,,0,0.043375904776212296,789
16.380000000000003,16.380000000000003,30,0,0,0,0,12,22,0.0,0,23,,0,0.037319942779450235,789
15.920000000000002,15.920000000000002,30,0,0,0,0,18,23,0.0,0,24,,0,0.032109488810599975,789
16.36,16.36,30,0,0,0,1,4,24,0.0,0,25,,0,0.027626496583102015,789
16.96,16.96,30,0,0,0,1,4,25,0.0,0,26,,0,0.023769400938086327,789
16.43,16.43,30,0,0,0,0,7,26,0.0,0,27,,0,0.020450816818411825,789
13.719999999999999,13.719999999999999,6,0,0,0,0,1,27,0.0,0,28,,0,0.019844910434467605,789
16.85,16.85,30,0,0,0,1,15,28,0.0,0,29,,0,0.01707424722777892,789
15.959999999999999,15.959999999999999,30,0,0,0,1,4,29,0.0,0,30,,0,0.014690412403624311,789
13.59,13.59,8,0,0,0,1,3,30,0.0,0,31,,0,0.014112977003416188,789
15.590000000000002,15.590000000000002,30,0,0,0,1,21,31,0.0,0,32,,0,0.012142582314594924,789
16.659999999999997,16.659999999999997,30,0,0,0,0,3,32,0.0,0,33,,0,0.010447285872500434,789
16.849999999999998,16.849999999999998,30,0,0,0,0,5,33,0.0,0,34,,0,0.01,789
16.449999999999996,16.449999999999996,30,0,0,0,0,5,34,0.0,0,35,,0,0.01,789
17.27,17.27,30,0,0,0,2,2,35,0.0,0,36,,0,0.01,789
13.920000000000002,13.920000000000002,30,0,0,0,0,18,36,0.0,0,37,,0,0.01,789
13.719999999999999,13.719999999999999,6,0,0,0,0,2,37,0.0,0,38,,0,0.01,789
14.219999999999999,14.219999999999999,6,0,0,0,1,1,38,0.0,0,39,,0,0.01,789
17.680000000000003,17.680000000000003,30,0,0,0,3,11,39,0.0,0,40,,0,0.01,789
10.229999999999999,10.229999999999999,15,0,0,0,0,2,40,0.0,0,41,,0,0.01,789
13.719999999999999,13.719999999999999,6,0,0,0,0,2,41,0.0,0,42,,0,0.01,789
16.06,16.06,30,0,0,0,0,4,42,0.0,0,43,,0,0.01,789
16.949999999999996,16.949999999999996,30,0,0,0,1,5,43,0.0,0,44,,0,0.01,789
16.46,16.46,30,0,0,0,0,4,44,0.0,0,45,,0,0.01,789
13.719999999999999,13.719999999999999,6,0,0,0,0,2,45,0.0,0,46,,0,0.01,789
16.449999999999996,16.449999999999996,30,0,0,0,0,5,46,0.0,0,47,,0,0.01,789
16.46,16.46,30,0,0,0,0,4,47,0.0,0,48,,0,0.01,789
16.439999999999998,16.439999999999998,30,0,0,0,0,6,48,0.0,0,49,,0,0.01,789
17.46,17.46,30,0,0,0,2,4,49,0.0,0,50,,0,0.01,789
16.449999999999996,16.449999999999996,30,0,0,0,0,5,50,0.0,0,51,,0,0.01,789
