total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
10.45,10.45,17,0,0,0,1,8,0,0.0,0,0,,0.918316468354365,456,0
15.539999999999997,15.539999999999997,30,0,0,0,0,14,1,0.0,0,1,,0.7901049725470279,456,0
15.22,15.22,30,0,0,0,1,13,2,0.0,0,2,,0.6797938283326578,456,0
12.69,12.69,9,0,0,0,0,2,3,0.0,0,3,,0.6498078359349755,456,0
16.740000000000002,16.740000000000002,30,0,0,0,0,13,4,0.0,0,4,,0.5590843898207511,456,0
15.59,15.59,30,0,0,0,0,9,5,0.0,0,5,,0.4810273709480478,456,0
16.59,16.59,30,0,0,0,0,11,6,0.0,0,6,,0.41386834584198684,456,0
17.33,17.33,30,0,0,0,1,7,7,0.0,0,7,,0.35608578229633,456,0
12.68,12.68,9,0,0,0,0,3,8,0.0,0,8,,0.3403786882983606,456,0
15.269999999999998,15.269999999999998,30,0,0,0,0,3,9,0.0,0,9,,0.29285644267656924,456,0
13.729999999999999,13.729999999999999,6,0,0,0,0,1,10,0.0,0,10,,0.28417984116121187,456,0
15.979999999999999,15.979999999999999,30,0,0,0,1,2,11,0.0,0,11,,0.24450384299593592,456,0
15.610000000000001,15.610000000000001,30,0,0,0,0,9,12,0.0,0,12,,0.21036724137609603,456,0
14.600000000000001,14.600000000000001,30,0,0,0,0,10,13,0.0,0,13,,0.18099664897669618,456,0
15.37,15.37,30,0,0,0,1,23,14,0.0,0,14,,0.1557266555690826,456,0
14.100000000000001,14.100000000000001,30,0,0,0,0,20,15,0.0,0,15,,0.13398475271138335,456,0
14.110000000000001,14.110000000000001,30,0,0,0,0,19,16,0.0,0,16,,0.11527836319047392,456,0
15.590000000000002,15.590000000000002,30,0,0,0,0,11,17,0.0,0,17,,0.09918368135888474,456,0
16.04,16.04,30,0,0,0,0,6,18,0.0,0,18,,0.08533607153708872,456,0
17.860000000000003,17.860000000000003,30,0,0,0,1,13,19,0.0,0,19,,0.07342180695061275,456,0
16.22,16.22,30,0,0,0,0,8,20,0.0,0,20,,0.06317096204211972,456,0
15.959999999999997,15.959999999999997,30,0,0,0,1,4,21,0.0,0,21,,0.0543512971290831,456,0
16.03,16.03,30,0,0,0,2,7,22,0.0,0,22,,0.04676299685992172,456,0
15.260000000000003,15.260000000000003,30,0,0,0,0,23,23,0.0,0,23,,0.04023414326483323,456,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,24,0.0,0,24,,0.03904210656169572,456,0
15.969999999999997,15.969999999999997,30,0,0,0,1,2,25,0.0,0,25,0.0,0.03359121130473201,456,0
15.140000000000002,15.140000000000002,30,0,0,0,0,16,26,0.0,0,26,0.0,0.028901347193857643,456,0
15.999999999999998,15.999999999999998,30,0,0,0,0,10,27,0.0,0,27,0.0,0.024866262250633264,456,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,28,0.0,0,28,0.0,0.024129537298457977,456,0
14.679999999999998,14.679999999999998,30,0,0,0,0,2,29,0.0,0,29,0.0,0.020760672449809284,456,0
15.98,15.98,30,0,0,0,0,12,30,0.0,0,30,0.0,0.01786215438933485,456,0
15.859999999999998,15.859999999999998,30,0,0,0,0,4,31,0.0,0,31,0.0,0.015368315270123408,456,0
15.579999999999998,15.579999999999998,30,0,0,0,1,2,32,0.0,0,32,0.0,0.013222655514775413,456,0
16.07,16.07,30,0,0,0,0,3,33,0.0,0,33,0.0,0.01137656378004644,456,0
16.000000000000004,16.000000000000004,30,0,0,0,1,20,34,0.0,0,34,0.0,0.01,456,0
14.879999999999997,14.879999999999997,30,0,0,0,0,2,35,0.0,0,35,0.0,0.01,456,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,36,0.0,0,36,0.0,0.01,456,0
14.999999999999998,14.999999999999998,30,0,0,0,0,10,37,0.0,0,37,0.0,0.01,456,0
16.45,16.45,30,0,0,0,0,5,38,0.0,0,38,0.0,0.01,456,0
13.09,13.09,8,0,0,0,0,3,39,0.0,0,39,0.0,0.01,456,0
16.57,16.57,30,0,0,0,1,3,40,0.0,0,40,0.0,0.01,456,0
15.63,15.63,30,0,0,0,0,6,41,0.0,0,41,0.0,0.01,456,0
13.840000000000003,13.840000000000003,30,0,0,0,0,26,42,0.0,0,42,0.0,0.01,456,0
16.64,16.64,30,0,0,0,0,6,43,0.0,0,43,0.0,0.01,456,0
6.829999999999999,6.829999999999999,28,0,0,0,0,9,44,0.0,0,44,0.0,0.01,456,0
17.08,17.08,30,0,0,0,1,11,45,0.0,0,45,0.0,0.01,456,0
15.79,15.79,30,0,0,0,0,11,46,0.0,0,46,0.0,0.01,456,0
16.55,16.55,30,0,0,0,0,15,47,0.0,0,47,0.0,0.01,456,0
14.480000000000002,14.480000000000002,30,0,0,0,0,22,48,0.0,0,48,0.0,0.01,456,0
16.940000000000005,16.940000000000005,30,0,0,0,0,16,49,0.0,0,49,0.0,0.01,456,0
14.340000000000002,14.340000000000002,30,0,0,0,1,26,50,0.0,0,50,0.0,0.01,456,0
14.03,14.03,30,0,0,0,0,7,51,0.0,0,51,0.0,0.01,456,0
14.050000000000002,14.050000000000002,30,0,0,0,0,25,52,0.0,0,52,0.0,0.01,456,0
15.079999999999998,15.079999999999998,30,0,0,0,0,2,53,0.0,0,53,0.0,0.01,456,0
16.94,16.94,30,0,0,0,0,16,54,0.0,0,54,0.0,0.01,456,0
16.040000000000003,16.040000000000003,30,0,0,0,1,16,55,0.0,0,55,0.0,0.01,456,0
16.939999999999998,16.939999999999998,30,0,0,0,1,6,56,0.0,0,56,0.0,0.01,456,0
15.379999999999997,15.379999999999997,30,0,0,0,1,2,57,0.0,0,57,0.0,0.01,456,0
16.439999999999998,16.439999999999998,30,0,0,0,0,6,58,0.0,0,58,0.0,0.01,456,0
16.95,16.95,30,0,0,0,1,5,59,0.0,0,59,0.0,0.01,456,0
15.88,15.88,30,0,0,0,1,12,60,0.0,0,60,0.0,0.01,456,0
16.43,16.43,30,0,0,0,0,7,61,0.0,0,61,0.0,0.01,456,0
15.760000000000002,15.760000000000002,30,0,0,0,1,24,62,0.0,0,62,0.0,0.01,456,0
15.930000000000001,15.930000000000001,30,0,0,0,0,17,63,0.0,0,63,0.0,0.01,456,0
13.729999999999999,13.729999999999999,6,0,0,0,0,1,64,0.0,0,64,0.0,0.01,456,0
17.8,17.8,30,0,0,0,2,10,65,0.0,0,65,0.0,0.01,456,0
18.160000000000004,18.160000000000004,30,0,0,0,1,4,66,0.0,0,66,0.0,0.01,456,0
17.79,17.79,30,0,0,0,1,1,67,0.0,0,67,0.0,0.01,456,0
15.549999999999999,15.549999999999999,30,0,0,0,1,5,68,0.0,0,68,0.0,0.01,456,0
16.58,16.58,30,0,0,0,1,2,69,0.0,0,69,0.0,0.01,456,0
