total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
17.24,17.24,30,0,0,0,1,16,0,0.0,0,0,,0.8603841919146962,42,0
9.549999999999999,9.549999999999999,19,0,0,0,0,5,1,0.0,0,1,,0.7822236754458713,42,0
16.200000000000003,16.200000000000003,30,0,0,0,0,9,2,0.0,0,2,,0.6730128848950395,42,0
17.15,17.15,30,0,0,0,1,4,3,0.0,0,3,,0.5790496471185967,42,0
15.75,15.75,30,0,0,0,1,5,4,0.0,0,4,,0.4982051627146237,42,0
16.240000000000002,16.240000000000002,30,0,0,0,1,16,5,0.0,0,5,,0.4286478463299511,42,0
17.39,17.39,30,0,0,0,0,10,6,0.0,0,6,,0.36880183088056995,42,0
16.6,16.6,30,0,0,0,0,10,7,0.0,0,7,,0.3173112652388396,42,0
15.580000000000002,15.580000000000002,30,0,0,0,0,11,8,0.0,0,8,,0.2730095965279488,42,0
16.05,16.05,30,0,0,0,1,15,9,0.0,0,9,,0.23489314109365644,42,0
15.649999999999997,15.649999999999997,30,0,0,0,0,5,10,0.0,0,10,,0.20209834538617025,42,0
15.26,15.26,30,0,0,0,0,4,11,0.0,0,11,,0.17388222158237718,42,0
15.459999999999997,15.459999999999997,30,0,0,0,0,4,12,0.0,0,12,,0.14960551470448571,42,0
15.620000000000001,15.620000000000001,30,0,0,0,0,8,13,0.0,0,13,,0.12871821987500112,42,0
15.559999999999997,15.559999999999997,30,0,0,0,1,4,14,0.0,0,14,,0.11074712159185099,42,0
15.959999999999997,15.959999999999997,30,0,0,0,1,4,15,0.0,0,15,,0.09528507271768329,42,0
15.449999999999996,15.449999999999996,30,0,0,0,0,5,16,0.0,0,16,,0.08198177029173696,42,0
14.6,14.6,30,0,0,0,0,10,17,0.0,0,17,,0.07053581918419231,42,0
16.25,16.25,30,0,0,0,0,5,18,0.0,0,18,,0.060687903789832374,42,0
14.540000000000001,14.540000000000001,30,0,0,0,1,25,19,0.0,0,19,,0.052214913061211746,42,0
16.099999999999994,16.099999999999994,30,0,0,0,0,0,20,0.0,0,20,,0.044924885780066794,42,0
16.46,16.46,30,0,0,0,0,4,21,0.0,0,21,,0.0386526615487428,42,0
16.46,16.46,30,0,0,0,0,4,22,0.0,0,22,,0.03325613897196732,42,0
16.459999999999997,16.459999999999997,30,0,0,0,0,4,23,0.0,0,23,,0.02861305625559891,42,0
16.439999999999998,16.439999999999998,30,0,0,0,0,6,24,0.0,0,24,,0.024618221284683196,42,0
16.47,16.47,30,0,0,0,0,3,25,0.0,0,25,0.0,0.021181128426399323,42,0
16.4,16.4,30,0,0,0,1,0,26,0.0,0,26,0.0,0.018223908064988973,42,0
16.990000000000002,16.990000000000002,30,0,0,0,1,1,27,0.0,0,27,0.0,0.01567956241402325,42,0
18.549999999999997,18.549999999999997,30,0,0,0,4,0,28,0.0,0,28,0.0,0.013490447637165436,42,0
16.459999999999997,16.459999999999997,30,0,0,0,0,4,29,0.0,0,29,0.0,0.011606967888870102,42,0
16.5,16.5,30,0,0,0,0,0,30,0.0,0,30,0.0,0.01,42,0
16.99,16.99,30,0,0,0,1,1,31,0.0,0,31,0.0,0.01,42,0
