total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
16.14,16.14,30,0,0,0,0,12,0,0.0,0,0,,0.8603841919146962,161718,0
16.830000000000005,16.830000000000005,30,0,0,0,1,12,1,0.0,0,1,,0.7402609576967045,161718,0
9.739999999999998,9.739999999999998,18,0,0,0,0,4,2,0.0,0,2,,0.6763948591909945,161718,0
16.799999999999997,16.799999999999997,30,0,0,0,0,9,3,0.0,0,3,,0.5819594443402982,161718,0
17.54,17.54,30,0,0,0,0,15,4,0.0,0,4,,0.500708706245853,161718,0
16.4,16.4,30,0,0,0,0,8,5,0.0,0,5,,0.43080185560799106,161718,0
17.68,17.68,30,0,0,0,2,2,6,0.0,0,6,,0.3706551064126331,161718,0
17.57,17.57,30,0,0,0,2,13,7,0.0,0,7,,0.31890579420988907,161718,0
13.09,13.09,8,0,0,0,0,3,8,0.0,0,8,,0.3063705780533402,161718,0
11.939999999999998,11.939999999999998,12,0,0,0,1,4,9,0.0,0,9,,0.2884855236625661,161718,0
16.31,16.31,30,0,0,0,0,19,10,0.0,0,10,,0.24820838415550486,161718,0
17.619999999999997,17.619999999999997,30,0,0,0,0,8,11,0.0,0,11,,0.21355457002808648,161718,0
15.839999999999998,15.839999999999998,30,0,0,0,0,5,12,0.0,0,12,,0.18373897616330553,161718,0
15.329999999999998,15.329999999999998,30,0,0,0,0,17,13,0.0,0,13,,0.1580861105294992,161718,0
15.989999999999997,15.989999999999997,30,0,0,0,1,1,14,0.0,0,14,,0.13601479046086049,161718,0
15.589999999999998,15.589999999999998,30,0,0,0,1,1,15,0.0,0,15,,0.11702497557911415,161718,0
15.439999999999998,15.439999999999998,30,0,0,0,0,5,16,0.0,0,16,,0.10068643904747315,161718,0
16.840000000000003,16.840000000000003,30,0,0,0,0,6,17,0.0,0,17,,0.08662902049662846,161718,0
16.549999999999997,16.549999999999997,30,0,0,0,1,4,18,0.0,0,18,,0.0745342397963533,161718,0
15.979999999999999,15.979999999999999,30,0,0,0,0,11,19,0.0,0,19,,0.06412808167716157,161718,0
15.959999999999999,15.959999999999999,30,0,0,0,1,4,20,0.0,0,20,,0.05517478773284426,161718,0
16.24,16.24,30,0,0,0,0,5,21,0.0,0,21,,0.047471515157588115,161718,0
16.47,16.47,30,0,0,0,0,3,22,0.0,0,22,,0.04084374120782771,161718,0
16.43,16.43,30,0,0,0,0,7,23,0.0,0,23,,0.03514130927386981,161718,0
16.97,16.97,30,0,0,0,1,3,24,0.0,0,24,,0.030235026982422884,161718,0
17.17,17.17,30,0,0,0,1,3,25,0.0,0,25,0.0,0.02601373925779093,161718,0
16.459999999999997,16.459999999999997,30,0,0,0,0,4,26,0.0,0,26,0.0,0.022381810029994047,161718,0
18.209999999999997,18.209999999999997,30,0,0,0,2,9,27,0.0,0,27,0.0,0.019256955536244666,161718,0
14.940000000000001,14.940000000000001,30,0,0,0,0,16,28,0.0,0,28,0.0,0.0165683801277891,161718,0
16.47,16.47,30,0,0,0,0,3,29,0.0,0,29,0.0,0.014255172347583332,161718,0
16.85,16.85,30,0,0,0,1,15,30,0.0,0,30,0.0,0.012264924940880204,161718,0
16.479999999999997,16.479999999999997,30,0,0,0,0,2,31,0.0,0,31,0.0,0.010552547534153616,161718,0
16.909999999999997,16.909999999999997,30,0,0,0,1,8,32,0.0,0,32,0.0,0.01,161718,0
15.69,15.69,30,0,0,0,0,1,33,0.0,0,33,0.0,0.01,161718,0
14.880000000000003,14.880000000000003,30,0,0,0,0,22,34,0.0,0,34,0.0,0.01,161718,0
15.38,15.38,30,0,0,0,0,11,35,0.0,0,35,0.0,0.01,161718,0
14.620000000000003,14.620000000000003,30,0,0,0,0,28,36,0.0,0,36,0.0,0.01,161718,0
16.48,16.48,30,0,0,0,0,21,37,0.0,0,37,0.0,0.01,161718,0
18.560000000000002,18.560000000000002,30,0,0,0,1,4,38,0.0,0,38,0.0,0.01,161718,0
16.269999999999996,16.269999999999996,30,0,0,0,0,3,39,0.0,0,39,0.0,0.01,161718,0
16.740000000000002,16.740000000000002,30,0,0,0,0,15,40,0.0,0,40,0.0,0.01,161718,0
16.299999999999997,16.299999999999997,30,0,0,0,0,19,41,0.0,0,41,0.0,0.01,161718,0
17.869999999999997,17.869999999999997,30,0,0,0,1,12,42,0.0,0,42,0.0,0.01,161718,0
16.46,16.46,30,0,0,0,0,4,43,0.0,0,43,0.0,0.01,161718,0
16.47,16.47,30,0,0,0,0,3,44,0.0,0,44,0.0,0.01,161718,0
16.459999999999997,16.459999999999997,30,0,0,0,0,4,45,0.0,0,45,0.0,0.01,161718,0
16.43,16.43,30,0,0,0,0,7,46,0.0,0,46,0.0,0.01,161718,0
16.45,16.45,30,0,0,0,0,5,47,0.0,0,47,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,48,0.0,0,48,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,49,0.0,0,49,0.0,0.01,161718,0
16.409999999999997,16.409999999999997,30,0,0,0,0,8,50,0.0,0,50,0.0,0.01,161718,0
16.659999999999997,16.659999999999997,30,0,0,0,0,4,51,0.0,0,51,0.0,0.01,161718,0
16.22,16.22,30,0,0,0,0,8,52,0.0,0,52,0.0,0.01,161718,0
14.209999999999999,14.209999999999999,6,0,0,0,1,2,53,0.0,0,53,0.0,0.01,161718,0
16.459999999999997,16.459999999999997,30,0,0,0,0,4,54,0.0,0,54,0.0,0.01,161718,0
16.229999999999997,16.229999999999997,30,0,0,0,0,7,55,0.0,0,55,0.0,0.01,161718,0
15.41,15.41,30,0,0,0,0,9,56,0.0,0,56,0.0,0.01,161718,0
16.919999999999998,16.919999999999998,30,0,0,0,1,8,57,0.0,0,57,0.0,0.01,161718,0
16.75,16.75,30,0,0,0,0,15,58,0.0,0,58,0.0,0.01,161718,0
16.27,16.27,30,0,0,0,1,13,59,0.0,0,59,0.0,0.01,161718,0
17.5,17.5,30,0,0,0,1,10,60,0.0,0,60,0.0,0.01,161718,0
16.93,16.93,30,0,0,0,1,7,61,0.0,0,61,0.0,0.01,161718,0
16.449999999999996,16.449999999999996,30,0,0,0,0,5,62,0.0,0,62,0.0,0.01,161718,0
17.940000000000005,17.940000000000005,30,0,0,0,0,16,63,0.0,0,63,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,64,0.0,0,64,0.0,0.01,161718,0
16.97,16.97,30,0,0,0,1,3,65,0.0,0,65,0.0,0.01,161718,0
16.43,16.43,30,0,0,0,0,6,66,0.0,0,66,0.0,0.01,161718,0
17.45,17.45,30,0,0,0,2,5,67,0.0,0,67,0.0,0.01,161718,0
17.6,17.6,30,0,0,0,0,10,68,0.0,0,68,0.0,0.01,161718,0
17.72,17.72,30,0,0,0,1,8,69,0.0,0,69,0.0,0.01,161718,0
16.96,16.96,30,0,0,0,1,4,70,0.0,0,70,0.0,0.01,161718,0
14.219999999999999,14.219999999999999,6,0,0,0,1,2,71,0.0,0,71,0.0,0.01,161718,0
17.26,17.26,30,0,0,0,1,14,72,0.0,0,72,0.0,0.01,161718,0
14.219999999999999,14.219999999999999,6,0,0,0,1,2,73,0.0,0,73,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,74,0.0,0,74,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,75,0.0,0,75,0.0,0.01,161718,0
17.38,17.38,30,0,0,0,0,12,76,0.0,0,76,0.0,0.01,161718,0
16.43,16.43,30,0,0,0,0,7,77,0.0,0,77,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,78,0.0,0,78,0.0,0.01,161718,0
17.63,17.63,30,0,0,0,2,7,79,0.0,0,79,0.0,0.01,161718,0
16.61,16.61,30,0,0,0,0,9,80,0.0,0,80,0.0,0.01,161718,0
16.43,16.43,30,0,0,0,0,7,81,0.0,0,81,0.0,0.01,161718,0
16.490000000000002,16.490000000000002,30,0,0,0,1,11,82,0.0,0,82,0.0,0.01,161718,0
18.07,18.07,30,0,0,0,1,13,83,0.0,0,83,0.0,0.01,161718,0
16.33,16.33,30,0,0,0,0,16,84,0.0,0,84,0.0,0.01,161718,0
17.970000000000002,17.970000000000002,30,0,0,0,1,3,85,0.0,0,85,0.0,0.01,161718,0
17.729999999999997,17.729999999999997,30,0,0,0,1,7,86,0.0,0,86,0.0,0.01,161718,0
16.64,16.64,30,0,0,0,0,6,87,0.0,0,87,0.0,0.01,161718,0
17.560000000000002,17.560000000000002,30,0,0,0,0,14,88,0.0,0,88,0.0,0.01,161718,0
16.96,16.96,30,0,0,0,1,4,89,0.0,0,89,0.0,0.01,161718,0
16.449999999999996,16.449999999999996,30,0,0,0,0,5,90,0.0,0,90,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,91,0.0,0,91,0.0,0.01,161718,0
16.439999999999998,16.439999999999998,30,0,0,0,0,6,92,0.0,0,92,0.0,0.01,161718,0
17.7,17.7,30,0,0,0,1,10,93,0.0,0,93,0.0,0.01,161718,0
16.990000000000002,16.990000000000002,30,0,0,0,0,10,94,0.0,0,94,0.0,0.01,161718,0
14.219999999999999,14.219999999999999,6,0,0,0,1,2,95,0.0,0,95,0.0,0.01,161718,0
17.79,17.79,30,0,0,0,0,11,96,0.0,0,96,0.0,0.01,161718,0
16.449999999999996,16.449999999999996,30,0,0,0,0,5,97,0.0,0,97,0.0,0.01,161718,0
16.89,16.89,30,0,0,0,1,10,98,0.0,0,98,0.0,0.01,161718,0
16.46,16.46,30,0,0,0,0,4,99,0.0,0,99,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,100,0.0,0,100,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,101,0.0,0,101,0.0,0.01,161718,0
16.449999999999996,16.449999999999996,30,0,0,0,0,5,102,0.0,0,102,0.0,0.01,161718,0
13.729999999999999,13.729999999999999,6,0,0,0,0,1,103,0.0,0,103,0.0,0.01,161718,0
16.46,16.46,30,0,0,0,0,4,104,0.0,0,104,0.0,0.01,161718,0
17.159999999999997,17.159999999999997,30,0,0,0,1,4,105,0.0,0,105,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,106,0.0,0,106,0.0,0.01,161718,0
17.45,17.45,30,0,0,0,2,5,107,0.0,0,107,0.0,0.01,161718,0
17.79,17.79,30,0,0,0,0,11,108,0.0,0,108,0.0,0.01,161718,0
16.449999999999996,16.449999999999996,30,0,0,0,0,5,109,0.0,0,109,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,110,0.0,0,110,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,111,0.0,0,111,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,112,0.0,0,112,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,113,0.0,0,113,0.0,0.01,161718,0
13.729999999999999,13.729999999999999,6,0,0,0,0,1,114,0.0,0,114,0.0,0.01,161718,0
17.78,17.78,30,0,0,0,0,12,115,0.0,0,115,0.0,0.01,161718,0
17.45,17.45,30,0,0,0,2,5,116,0.0,0,116,0.0,0.01,161718,0
14.219999999999999,14.219999999999999,6,0,0,0,1,2,117,0.0,0,117,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,118,0.0,0,118,0.0,0.01,161718,0
14.219999999999999,14.219999999999999,6,0,0,0,1,2,119,0.0,0,119,0.0,0.01,161718,0
16.439999999999998,16.439999999999998,30,0,0,0,0,6,120,0.0,0,120,0.0,0.01,161718,0
13.729999999999999,13.729999999999999,6,0,0,0,0,1,121,0.0,0,121,0.0,0.01,161718,0
13.729999999999999,13.729999999999999,6,0,0,0,0,1,122,0.0,0,122,0.0,0.01,161718,0
14.229999999999999,14.229999999999999,6,0,0,0,1,1,123,0.0,0,123,0.0,0.01,161718,0
13.729999999999999,13.729999999999999,6,0,0,0,0,1,124,0.0,0,124,0.0,0.01,161718,0
16.449999999999996,16.449999999999996,30,0,0,0,0,5,125,0.0,0,125,0.0,0.01,161718,0
13.729999999999999,13.729999999999999,6,0,0,0,0,1,126,0.0,0,126,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,127,0.0,0,127,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,128,0.0,0,128,0.0,0.01,161718,0
13.729999999999999,13.729999999999999,6,0,0,0,0,1,129,0.0,0,129,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,130,0.0,0,130,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,131,0.0,0,131,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,132,0.0,0,132,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,133,0.0,0,133,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,134,0.0,0,134,0.0,0.01,161718,0
17.259999999999998,17.259999999999998,30,0,0,0,1,14,135,0.0,0,135,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,136,0.0,0,136,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,137,0.0,0,137,0.0,0.01,161718,0
14.219999999999999,14.219999999999999,6,0,0,0,1,2,138,0.0,0,138,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,139,0.0,0,139,0.0,0.01,161718,0
14.229999999999999,14.229999999999999,6,0,0,0,1,1,140,0.0,0,140,0.0,0.01,161718,0
14.229999999999999,14.229999999999999,6,0,0,0,1,1,141,0.0,0,141,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,142,0.0,0,142,0.0,0.01,161718,0
14.219999999999999,14.219999999999999,6,0,0,0,1,2,143,0.0,0,143,0.0,0.01,161718,0
13.709999999999999,13.709999999999999,6,0,0,0,0,2,144,0.0,0,144,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,145,0.0,0,145,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,146,0.0,0,146,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,147,0.0,0,147,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,148,0.0,0,148,0.0,0.01,161718,0
13.719999999999999,13.719999999999999,6,0,0,0,0,2,149,0.0,0,149,0.0,0.01,161718,1
13.719999999999999,-36.28,6,0,0,0,0,2,150,0.25,1,0,0.0,0.01,161718,0
13.719999999999999,-36.28,6,0,0,0,0,2,151,0.25,1,1,0.0,0.01,161718,0
13.719999999999999,-36.28,6,0,0,0,0,2,152,0.25,1,2,0.0,0.01,161718,0
13.719999999999999,-36.28,6,0,0,0,0,2,153,0.25,1,3,0.0,0.01,161718,0
13.719999999999999,-36.28,6,0,0,0,0,2,154,0.25,1,4,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,155,0.25,1,5,0.0,0.01,161718,0
13.719999999999999,-11.280000000000001,6,0,0,0,0,1,156,0.25,1,6,0.0,0.01,161718,0
14.219999999999999,-8.280000000000001,6,0,0,0,1,1,157,0.25,1,7,0.0,0.01,161718,0
13.719999999999999,-11.280000000000001,6,0,0,0,0,1,158,0.25,1,8,0.0,0.01,161718,0
13.719999999999999,-36.28,6,0,0,0,0,2,159,0.25,1,9,0.0,0.01,161718,0
13.719999999999999,-36.28,6,0,0,0,0,2,160,0.25,1,10,0.0,0.01,161718,0
13.719999999999999,-36.28,6,0,0,0,0,2,161,0.25,1,11,0.0,0.01,161718,0
13.719999999999999,-36.28,6,0,0,0,0,2,162,0.25,1,12,0.0,0.01,161718,0
13.719999999999999,-36.28,6,0,0,0,0,2,163,0.25,1,13,0.0,0.01,161718,0
14.219999999999999,-33.28,6,0,0,0,1,2,164,0.25,1,14,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,165,0.25,1,15,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,166,0.25,1,16,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,167,0.25,1,17,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,168,0.25,1,18,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,169,0.25,1,19,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,170,0.25,1,20,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,171,0.25,1,21,0.0,0.01,161718,0
5.119999999999994,-19.880000000000003,27,0,0,0,0,1,172,0.25,1,22,0.0,0.01,161718,0
13.719999999999999,-36.28,6,0,0,0,0,2,173,0.25,1,23,0.0,0.01,161718,0
16.4,-228.59999999999997,30,0,0,0,2,10,174,0.25,1,24,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,175,0.25,1,25,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,176,0.25,1,26,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,177,0.25,1,27,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,178,0.25,1,28,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,179,0.25,1,29,0.0,0.01,161718,0
14.29,-10.709999999999997,30,0,0,0,0,1,180,0.25,1,30,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,181,0.25,1,31,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,182,0.25,1,32,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,183,0.25,1,33,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,184,0.25,1,34,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,185,0.25,1,35,0.0,0.01,161718,0
15.069999999999999,-59.92999999999995,30,0,0,0,0,3,186,0.25,1,36,0.0,0.01,161718,0
15.069999999999997,-59.92999999999991,30,0,0,0,0,3,187,0.25,1,37,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,188,0.25,1,38,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,189,0.25,1,39,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,190,0.25,1,40,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,191,0.25,1,41,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,192,0.25,1,42,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,193,0.25,1,43,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,194,0.25,1,44,0.0,0.01,161718,0
5.929999999999994,-19.07,25,0,0,0,0,1,195,0.25,1,45,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,196,0.25,1,46,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,197,0.25,1,47,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,198,0.25,1,48,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,199,0.25,1,49,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,200,0.25,1,50,0.0,0.01,161718,0
14.229999999999999,-8.270000000000003,6,0,0,0,1,1,201,0.25,1,51,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,202,0.25,1,52,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,203,0.25,1,53,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,204,0.25,1,54,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,205,0.25,1,55,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,206,0.25,1,56,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,207,0.25,1,57,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,208,0.25,1,58,0.0,0.01,161718,0
14.209999999999999,-33.29,6,0,0,0,1,2,209,0.25,1,59,0.0,0.01,161718,0
13.819999999999999,-8.680000000000003,7,0,0,0,1,1,210,0.25,1,60,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,211,0.25,1,61,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,212,0.25,1,62,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,213,0.25,1,63,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,214,0.25,1,64,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,215,0.25,1,65,0.0,0.01,161718,0
8.809999999999999,-16.190000000000005,18,0,0,0,0,1,216,0.25,1,66,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,217,0.25,1,67,0.0,0.01,161718,0
10.45,-14.550000000000004,14,0,0,0,0,1,218,0.25,1,68,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,219,0.25,1,69,0.0,0.01,161718,0
5.529999999999994,-19.470000000000006,26,0,0,0,0,1,220,0.25,1,70,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,221,0.25,1,71,0.0,0.01,161718,0
10.129999999999999,-12.370000000000005,16,0,0,0,1,1,222,0.25,1,72,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,223,0.25,1,73,0.0,0.01,161718,0
14.229999999999999,-8.270000000000003,6,0,0,0,1,1,224,0.25,1,74,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,225,0.25,1,75,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,226,0.25,1,76,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,227,0.25,1,77,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,228,0.25,1,78,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,229,0.25,1,79,0.0,0.01,161718,0
12.91,-12.090000000000003,8,0,0,0,0,1,230,0.25,1,80,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,231,0.25,1,81,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,232,0.25,1,82,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,233,0.25,1,83,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,234,0.25,1,84,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,235,0.25,1,85,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,236,0.25,1,86,0.0,0.01,161718,0
5.109999999999994,-19.89,27,0,0,0,0,1,237,0.25,1,87,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,238,0.25,1,88,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,239,0.25,1,89,0.0,0.01,161718,0
10.939999999999998,-11.560000000000002,14,0,0,0,1,1,240,0.25,1,90,0.0,0.01,161718,0
7.579999999999998,-17.42,21,0,0,0,0,1,241,0.25,1,91,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,242,0.25,1,92,0.0,0.01,161718,0
14.229999999999999,-8.270000000000003,6,0,0,0,1,1,243,0.25,1,93,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,244,0.25,1,94,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,245,0.25,1,95,0.0,0.01,161718,0
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,246,0.25,1,96,0.0,0.01,161718,0
14.229999999999999,-8.270000000000003,6,0,0,0,1,1,247,0.25,1,97,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,248,0.25,1,98,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,249,0.25,1,99,0.0,0.01,161718,0
12.989999999999998,-9.510000000000002,9,0,0,0,1,1,250,0.25,1,100,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,251,0.25,1,101,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,252,0.25,1,102,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,253,0.25,1,103,0.0,0.01,161718,0
13.699999999999998,13.699999999999998,30,0,0,0,0,0,254,0.25,1,104,0.0,0.01,161718,0
