total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
16.61,16.61,30,0,0,0,1,19,0,0.0,0,0,,0.8603841919146962,123,0
12.02,12.02,11,0,0,0,0,5,1,0.0,0,1,,0.8142285204175609,123,0
15.179999999999996,15.179999999999996,30,0,0,0,0,12,2,0.0,0,2,,0.7005493475733617,123,0
14.660000000000002,14.660000000000002,30,0,0,0,0,21,3,0.0,0,3,,0.6027415843082742,123,0
16.1,16.1,30,0,0,0,0,20,4,0.0,0,4,,0.5185893309484582,123,0
16.42,16.42,30,0,0,0,1,17,5,0.0,0,5,,0.446186062443672,123,0
11.61,11.61,12,0,0,0,0,7,6,0.0,0,6,,0.42013897252428334,123,0
17.549999999999997,17.549999999999997,30,0,0,0,1,4,7,0.0,0,7,,0.3614809303671764,123,0
13.19,13.19,9,0,0,0,1,2,8,0.0,0,8,,0.3455358541129786,123,0
16.629999999999995,16.629999999999995,30,0,0,0,0,7,9,0.0,0,9,,0.29729358661854943,123,0
15.439999999999998,15.439999999999998,30,0,0,0,0,6,10,0.0,0,10,,0.25578670228422234,123,0
15.629999999999997,15.629999999999997,30,0,0,0,0,6,11,0.0,0,11,,0.22007483514733558,123,0
16.709999999999997,16.709999999999997,30,0,0,0,1,9,12,0.0,0,12,,0.18934890919900021,123,0
14.239999999999998,14.239999999999998,30,0,0,0,0,6,13,0.0,0,13,,0.16291280823111093,123,0
15.02,15.02,30,0,0,0,2,8,14,0.0,0,14,,0.14016760486247823,123,0
15.069999999999997,15.069999999999997,30,0,0,0,0,3,15,0.0,0,15,,0.12059799144222175,123,0
15.859999999999998,15.859999999999998,30,0,0,0,0,4,16,0.0,0,16,,0.10376060541355137,123,0
14.069999999999999,14.069999999999999,30,0,0,0,0,3,17,0.0,0,17,,0.089273984641318,123,0
16.659999999999997,16.659999999999997,30,0,0,0,0,4,18,0.0,0,18,,0.07680992513462537,123,0
17.14,17.14,30,0,0,0,1,6,19,0.0,0,19,,0.0660860453679829,123,0
16.96,16.96,30,0,0,0,1,4,20,0.0,0,20,,0.05685938874076987,123,0
9.379999999999999,9.379999999999999,17,0,0,0,0,4,21,0.0,0,21,,0.052214913061211746,123,0
16.88,16.88,30,0,0,0,1,12,22,0.0,0,22,,0.044924885780066794,123,0
16.34,16.34,30,0,0,0,0,16,23,0.0,0,23,,0.0386526615487428,123,0
16.419999999999998,16.419999999999998,30,0,0,0,0,8,24,0.0,0,24,,0.03325613897196732,123,0
15.059999999999997,15.059999999999997,30,0,0,0,0,4,25,0.0,0,25,0.0,0.02861305625559891,123,0
16.9,16.9,30,0,0,0,1,10,26,0.0,0,26,0.0,0.024618221284683196,123,0
16.449999999999996,16.449999999999996,30,0,0,0,0,5,27,0.0,0,27,0.0,0.021181128426399323,123,0
16.06,16.06,30,0,0,0,0,4,28,0.0,0,28,0.0,0.018223908064988973,123,0
17.009999999999998,17.009999999999998,30,0,0,0,0,9,29,0.0,0,29,0.0,0.01567956241402325,123,0
16.129999999999995,16.129999999999995,30,0,0,0,0,17,30,0.0,0,30,0.0,0.013490447637165436,123,0
14.060000000000002,14.060000000000002,30,0,0,0,0,24,31,0.0,0,31,0.0,0.011606967888870102,123,0
16.629999999999995,16.629999999999995,30,0,0,0,0,7,32,0.0,0,32,0.0,0.01,123,0
16.74,16.74,30,0,0,0,1,6,33,0.0,0,33,0.0,0.01,123,0
16.07,16.07,30,0,0,0,0,3,34,0.0,0,34,0.0,0.01,123,0
