total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,transition_triggered,epsilon,seed
15.090000000000002,15.090000000000002,30,0,0,0,0,15,0,0.0,0,1,,0,0.8603841919146962,161718
16.07,16.07,30,0,0,0,1,11,1,0.0,0,2,,0,0.7402609576967045,161718
14.589999999999998,14.589999999999998,30,0,0,0,0,7,2,0.0,0,3,,0,0.6369088258938781,161718
10.839999999999998,10.839999999999998,16,0,0,0,1,6,3,0.0,0,4,,0,0.5878229785513479,161718
18.71,18.71,30,0,0,0,3,7,4,0.0,0,5,,0,0.5057535983897912,161718
18.23,18.23,30,0,0,0,2,5,5,0.0,0,6,,0,0.4351424010585501,161718
12.669999999999998,12.669999999999998,9,0,0,0,0,4,6,0.0,0,7,,0,0.4159480862733536,161718
16.619999999999997,16.619999999999997,30,0,0,0,0,8,7,0.0,0,8,,0,0.3578751580867638,161718
16.07,16.07,30,0,0,0,1,11,8,0.0,0,9,,0,0.3079101286968243,161718
16.03,16.03,30,0,0,0,1,17,9,0.0,0,10,,0,0.2649210072611673,161718
17.299999999999997,17.299999999999997,30,0,0,0,1,10,10,0.0,0,11,,0,0.22793384675362674,161718
16.700000000000003,16.700000000000003,30,0,0,0,1,9,11,0.0,0,12,,0,0.19611067854912728,161718
15.839999999999998,15.839999999999998,30,0,0,0,0,5,12,0.0,0,13,,0,0.16873052768933355,161718
14.469999999999997,14.469999999999997,30,0,0,0,0,3,13,0.0,0,14,,0,0.1451730787173275,161718
15.269999999999998,15.269999999999998,30,0,0,0,0,3,14,0.0,0,15,,0,0.12490462201997637,161718
15.449999999999998,15.449999999999998,30,0,0,0,0,4,15,0.0,0,16,,0,0.10746596228306791,161718
16.63,16.63,30,0,0,0,1,16,16,0.0,0,17,,0,0.09246201511725258,161718
16.419999999999998,16.419999999999998,30,0,0,0,0,7,17,0.0,0,18,,0,0.07955285615946175,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,18,0.0,0,19,,0,0.07719590465791494,161718
15.789999999999997,15.789999999999997,30,0,0,0,1,1,19,0.0,0,20,,0,0.06641813604822402,161718
16.31,16.31,30,0,0,0,0,18,20,0.0,0,21,,0,0.05714511431233153,161718
16.939999999999998,16.939999999999998,30,0,0,0,1,5,21,0.0,0,22,,0,0.04916675299948831,161718
15.090000000000002,15.090000000000002,30,0,0,0,0,20,22,0.0,0,23,,0,0.04230229704853423,161718
16.24,16.24,30,0,0,0,0,5,23,0.0,0,24,,0,0.036396227662238566,161718
16.369999999999997,16.369999999999997,30,0,0,0,0,12,24,0.0,0,25,,0,0.03131473892591842,161718
17.35,17.35,30,0,0,0,2,14,25,0.0,0,26,,0,0.02694270634579598,161718
15.249999999999998,15.249999999999998,30,0,0,0,0,4,26,0.0,0,27,,0,0.023181078627322618,161718
14.219999999999999,14.219999999999999,6,0,0,0,1,1,27,0.0,0,28,,0,0.022494281437179946,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,28,0.0,0,29,,0,0.021827832324362372,161718
15.249999999999998,15.249999999999998,30,0,0,0,0,4,29,0.0,0,30,,0,0.018780321875645996,161718
16.74,16.74,30,0,0,0,1,5,30,0.0,0,31,,0,0.01615829206087557,161718
13.309999999999999,13.309999999999999,7,0,0,0,0,1,31,0.0,0,32,,0,0.015601164601953134,161718
15.589999999999998,15.589999999999998,30,0,0,0,1,1,32,0.0,0,33,,0,0.013422995398979608,161718
15.089999999999998,15.089999999999998,30,0,0,0,0,1,33,0.0,0,34,,0,0.01154893304942575,161718
12.899999999999999,12.899999999999999,8,0,0,0,0,1,34,0.0,0,35,,0,0.011094979641301777,161718
16.61,16.61,30,0,0,0,0,8,35,0.0,0,36,,0,0.01,161718
4.999999999999998,4.999999999999998,27,0,0,0,0,13,36,0.0,0,37,,0,0.01,161718
15.249999999999998,15.249999999999998,30,0,0,0,0,4,37,0.0,0,38,,0,0.01,161718
17.89,17.89,30,0,0,0,1,11,38,0.0,0,39,,0,0.01,161718
15.249999999999998,15.249999999999998,30,0,0,0,0,4,39,0.0,0,40,,0,0.01,161718
15.050000000000002,15.050000000000002,30,0,0,0,0,24,40,0.0,0,41,,0,0.01,161718
15.749999999999998,15.749999999999998,30,0,0,0,1,4,41,0.0,0,42,,0,0.01,161718
15.089999999999998,15.089999999999998,30,0,0,0,0,1,42,0.0,0,43,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,43,0.0,0,44,,0,0.01,161718
16.86,16.86,30,0,0,0,1,14,44,0.0,0,45,,0,0.01,161718
14.219999999999999,14.219999999999999,6,0,0,0,1,1,45,0.0,0,46,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,46,0.0,0,47,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,47,0.0,0,48,,0,0.01,161718
16.38,16.38,30,0,0,0,0,11,48,0.0,0,49,,0,0.01,161718
15.089999999999998,15.089999999999998,30,0,0,0,0,1,49,0.0,0,50,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,50,0.0,0,51,,0,0.01,161718
13.729999999999999,13.729999999999999,6,0,0,0,0,1,51,0.0,0,52,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,52,0.0,0,53,,0,0.01,161718
13.709999999999999,13.709999999999999,6,0,0,0,0,3,53,0.0,0,54,,0,0.01,161718
13.709999999999999,13.709999999999999,6,0,0,0,0,3,54,0.0,0,55,,0,0.01,161718
16.29,16.29,30,0,0,0,0,21,55,0.0,0,56,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,56,0.0,0,57,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,57,0.0,0,58,,0,0.01,161718
14.219999999999999,14.219999999999999,6,0,0,0,1,1,58,0.0,0,59,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,59,0.0,0,60,,0,0.01,161718
14.219999999999999,14.219999999999999,6,0,0,0,1,1,60,0.0,0,61,,0,0.01,161718
15.759999999999998,15.759999999999998,30,0,0,0,1,3,61,0.0,0,62,,0,0.01,161718
16.43,16.43,30,0,0,0,0,7,62,0.0,0,63,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,63,0.0,0,64,,0,0.01,161718
13.709999999999999,13.709999999999999,6,0,0,0,0,2,64,0.0,0,65,,0,0.01,161718
13.729999999999999,13.729999999999999,6,0,0,0,0,1,65,0.0,0,66,,0,0.01,161718
16.419999999999998,16.419999999999998,30,0,0,0,0,8,66,0.0,0,67,,0,0.01,161718
15.439999999999998,15.439999999999998,30,0,0,0,0,4,67,0.0,0,68,,0,0.01,161718
14.229999999999999,14.229999999999999,6,0,0,0,1,1,68,0.0,0,69,,0,0.01,161718
16.919999999999998,16.919999999999998,30,0,0,0,1,7,69,0.0,0,70,,0,0.01,161718
14.219999999999999,14.219999999999999,6,0,0,0,1,1,70,0.0,0,71,,0,0.01,161718
13.729999999999999,13.729999999999999,6,0,0,0,0,1,71,0.0,0,72,,0,0.01,161718
13.729999999999999,13.729999999999999,6,0,0,0,0,1,72,0.0,0,73,,0,0.01,161718
13.729999999999999,13.729999999999999,6,0,0,0,0,1,73,0.0,0,74,,0,0.01,161718
13.729999999999999,13.729999999999999,6,0,0,0,0,1,74,0.0,0,75,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,75,0.0,0,76,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,76,0.0,0,77,,0,0.01,161718
13.09,13.09,8,0,0,0,0,2,77,0.0,0,78,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,78,0.0,0,79,,0,0.01,161718
16.419999999999998,16.419999999999998,30,0,0,0,0,7,79,0.0,0,80,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,80,0.0,0,81,,0,0.01,161718
13.1,13.1,8,0,0,0,0,1,81,0.0,0,82,,0,0.01,161718
14.229999999999999,14.229999999999999,6,0,0,0,1,1,82,0.0,0,83,,0,0.01,161718
14.679999999999998,14.679999999999998,30,0,0,0,0,2,83,0.0,0,84,,0,0.01,161718
16.449999999999996,16.449999999999996,30,0,0,0,0,5,84,0.0,0,85,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,85,0.0,0,86,,0,0.01,161718
16.259999999999998,16.259999999999998,30,0,0,0,0,4,86,0.0,0,87,,0,0.01,161718
13.729999999999999,13.729999999999999,6,0,0,0,0,1,87,0.0,0,88,,0,0.01,161718
13.309999999999999,13.309999999999999,7,0,0,0,0,2,88,0.0,0,89,,0,0.01,161718
13.729999999999999,13.729999999999999,6,0,0,0,0,1,89,0.0,0,90,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,90,0.0,0,91,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,91,0.0,0,92,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,92,0.0,0,93,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,93,0.0,0,94,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,94,0.0,0,95,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,95,0.0,0,96,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,96,0.0,0,97,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,97,0.0,0,98,,0,0.01,161718
14.219999999999999,14.219999999999999,6,0,0,0,1,1,98,0.0,0,99,,0,0.01,161718
13.719999999999999,13.719999999999999,6,0,0,0,0,1,99,0.0,0,100,,1,0.01,161718
14.219999999999999,-8.280000000000001,6,0,0,0,1,1,100,0.25,1,1,,0,0.01,161718
13.709999999999999,-36.29,6,0,0,0,0,2,101,0.25,1,2,,0,0.01,161718
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,102,0.25,1,3,,0,0.01,161718
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,103,0.25,1,4,,0,0.01,161718
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,104,0.25,1,5,,0,0.01,161718
14.479999999999999,-35.519999999999996,30,0,0,0,0,2,105,0.25,1,6,,0,0.01,161718
16.35,-358.6500000000001,30,0,0,0,0,15,106,0.25,1,7,,0,0.01,161718
13.719999999999999,-11.280000000000001,6,0,0,0,0,1,107,0.25,1,8,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,108,0.25,1,9,,0,0.01,161718
16.419999999999998,-158.57999999999996,30,0,0,0,0,7,109,0.25,1,10,,0,0.01,161718
13.309999999999999,-11.690000000000001,7,0,0,0,0,1,110,0.25,1,11,,0,0.01,161718
14.219999999999999,-8.280000000000001,6,0,0,0,1,1,111,0.25,1,12,,0,0.01,161718
16.81,-183.19,30,0,0,0,0,8,112,0.25,1,13,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,113,0.25,1,14,,0,0.01,161718
15.75,-81.74999999999994,30,0,0,0,1,4,114,0.25,1,15,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,115,0.25,1,16,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,116,0.25,1,17,,0,0.01,161718
10.849999999999998,-14.150000000000002,13,0,0,0,0,1,117,0.25,1,18,,0,0.01,161718
13.729999999999999,-11.270000000000003,6,0,0,0,0,1,118,0.25,1,19,,0,0.01,161718
15.069999999999997,-59.92999999999991,30,0,0,0,0,3,119,0.25,1,20,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,120,0.25,1,21,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,121,0.25,1,22,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,122,0.25,1,23,,0,0.01,161718
9.629999999999999,-15.370000000000005,16,0,0,0,0,1,123,0.25,1,24,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,124,0.25,1,25,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,125,0.25,1,26,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,126,0.25,1,27,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,127,0.25,1,28,,0,0.01,161718
14.659999999999998,-60.339999999999975,30,0,0,0,0,3,128,0.25,1,29,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,129,0.25,1,30,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,130,0.25,1,31,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,131,0.25,1,32,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,132,0.25,1,33,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,133,0.25,1,34,,0,0.01,161718
13.999999999999998,-236.00000000000037,30,0,0,0,0,10,134,0.25,1,35,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,135,0.25,1,36,,0,0.01,161718
10.45,-14.550000000000004,14,0,0,0,0,1,136,0.25,1,37,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,137,0.25,1,38,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,138,0.25,1,39,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,139,0.25,1,40,,0,0.01,161718
14.659999999999997,-60.33999999999993,30,0,0,0,0,3,140,0.25,1,41,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,141,0.25,1,42,,0,0.01,161718
5.519999999999994,-19.480000000000004,26,0,0,0,0,1,142,0.25,1,43,,0,0.01,161718
13.889999999999997,-11.10999999999996,30,0,0,0,0,1,143,0.25,1,44,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,144,0.25,1,45,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,145,0.25,1,46,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,146,0.25,1,47,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,147,0.25,1,48,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,148,0.25,1,49,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,149,0.25,1,50,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,150,0.25,1,51,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,151,0.25,1,52,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,152,0.25,1,53,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,153,0.25,1,54,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,154,0.25,1,55,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,155,0.25,1,56,,0,0.01,161718
9.62,-15.380000000000003,16,0,0,0,0,1,156,0.25,1,57,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,157,0.25,1,58,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,158,0.25,1,59,,0,0.01,161718
12.889999999999999,-12.110000000000001,30,0,0,0,0,1,159,0.25,1,60,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,160,0.25,1,61,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,161,0.25,1,62,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,162,0.25,1,63,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,163,0.25,1,64,,0,0.01,161718
13.699999999999998,13.699999999999998,30,0,0,0,0,0,164,0.25,1,65,,0,0.01,161718
3.8799999999999937,-21.120000000000005,30,0,0,0,0,1,165,0.25,1,66,,0,0.01,161718
13.719999999999999,-11.280000000000001,6,0,0,0,0,1,166,0.25,1,67,,0,0.01,161718
13.719999999999999,-11.280000000000001,6,0,0,0,0,1,167,0.25,1,68,,0,0.01,161718
14.219999999999999,-8.280000000000001,6,0,0,0,1,1,168,0.25,1,69,,0,0.01,161718
10.529999999999998,-11.970000000000002,15,0,0,0,1,1,169,0.25,1,70,,0,0.01,161718
13.719999999999999,-11.280000000000001,6,0,0,0,0,1,170,0.25,1,71,,0,0.01,161718
11.259999999999998,-13.740000000000002,12,0,0,0,0,1,171,0.25,1,72,,0,0.01,161718
13.719999999999999,-11.280000000000001,6,0,0,0,0,1,172,0.25,1,73,,0,0.01,161718
