total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,transition_triggered,epsilon,seed
11.229999999999999,11.229999999999999,13,0,0,0,0,2,0,0.0,0,1,,0,0.9369146928798039,192021
16.86,16.86,30,0,0,0,0,4,1,0.0,0,2,,0,0.8061065909263957,192021
12.45,12.45,10,0,0,0,0,4,2,0.0,0,3,,0,0.7666961448653229,192021
16.400000000000002,16.400000000000002,30,0,0,0,0,9,3,0.0,0,4,,0,0.6596532430440636,192021
11.43,11.43,13,0,0,0,0,3,4,0.0,0,5,,0,0.6180388156137953,192021
15.220000000000002,15.220000000000002,30,0,0,0,0,8,5,0.0,0,6,,0,0.531750826943791,192021
11.389999999999999,11.389999999999999,13,0,0,0,0,5,6,0.0,0,7,,0,0.4982051627146237,192021
16.58,16.58,30,0,0,0,0,11,7,0.0,0,8,,0,0.4286478463299511,192021
13.1,13.1,8,0,0,0,0,2,8,0.0,0,9,,0,0.4117990041127769,192021
16.589999999999996,16.589999999999996,30,0,0,0,0,11,9,0.0,0,10,,0,0.3543053533848483,192021
17.06,17.06,30,0,0,0,0,4,10,0.0,0,11,,0,0.30483872516307353,192021
17.81,17.81,30,0,0,0,2,9,11,0.0,0,12,,0,0.26227842021373715,192021
17.68,17.68,30,0,0,0,1,10,12,0.0,0,13,,0,0.22566020663225933,192021
14.260000000000002,14.260000000000002,30,0,0,0,0,24,13,0.0,0,14,,0,0.19415447453059972,192021
16.12,16.12,30,0,0,0,1,8,14,0.0,0,15,,0,0.16704744067563246,192021
15.74,15.74,30,0,0,0,0,16,15,0.0,0,16,,0,0.14372497725712216,192021
14.24,14.24,30,0,0,0,0,6,16,0.0,0,17,,0,0.12365869841532712,192021
14.74,14.74,30,0,0,0,0,16,17,0.0,0,18,,0,0.1063939893092943,192021
15.389999999999997,15.389999999999997,30,0,0,0,1,1,18,0.0,0,19,,0,0.09153970651645797,192021
15.489999999999998,15.489999999999998,30,0,0,0,0,1,19,0.0,0,20,,0,0.07875931641927113,192021
15.289999999999997,15.289999999999997,30,0,0,0,0,1,20,0.0,0,21,,0,0.0677632708131484,192021
15.289999999999997,15.289999999999997,30,0,0,0,0,1,21,0.0,0,22,,0,0.05830244700006734,192021
15.679999999999998,15.679999999999998,30,0,0,0,0,2,22,0.0,0,23,,0,0.050162503748802344,192021
16.29,16.29,30,0,0,0,2,1,23,0.0,0,24,,0,0.043159025252331236,192021
15.009999999999998,15.009999999999998,30,0,0,0,0,9,24,0.0,0,25,,0,0.037133343065552986,192021
15.789999999999997,15.789999999999997,30,0,0,0,1,1,25,0.0,0,26,,0,0.031948941366546975,192021
14.219999999999999,14.219999999999999,6,0,0,0,1,2,26,0.0,0,27,,0,0.03100237440513238,192021
16.259999999999998,16.259999999999998,30,0,0,0,0,3,27,0.0,0,28,,0,0.026673952849996664,192021
15.089999999999998,15.089999999999998,30,0,0,0,0,1,28,0.0,0,29,,0,0.022949847368015076,192021
15.559999999999997,15.559999999999997,30,0,0,0,1,4,29,0.0,0,30,,0,0.019745685882295267,192021
15.139999999999999,15.139999999999999,30,0,0,0,1,6,30,0.0,0,31,,0,0.016988875991640028,192021
15.839999999999998,15.839999999999998,30,0,0,0,0,5,31,0.0,0,32,,0,0.01461696034160619,192021
14.6,14.6,30,0,0,0,0,9,32,0.0,0,33,,0,0.012576201611761997,192021
17.34,17.34,30,0,0,0,1,6,33,0.0,0,34,,0,0.010820365061092144,192021
16.96,16.96,30,0,0,0,1,3,34,0.0,0,35,,0,0.01,192021
16.11,16.11,30,0,0,0,0,19,35,0.0,0,36,,0,0.01,192021
13.7,13.7,6,0,0,0,0,3,36,0.0,0,37,,0,0.01,192021
13.7,13.7,6,0,0,0,0,3,37,0.0,0,38,,0,0.01,192021
17.93,17.93,30,0,0,0,3,6,38,0.0,0,39,,0,0.01,192021
13.7,13.7,6,0,0,0,0,3,39,0.0,0,40,,0,0.01,192021
16.95,16.95,30,0,0,0,1,4,40,0.0,0,41,,0,0.01,192021
16.97,16.97,30,0,0,0,1,3,41,0.0,0,42,,0,0.01,192021
16.97,16.97,30,0,0,0,1,3,42,0.0,0,43,,0,0.01,192021
16.97,16.97,30,0,0,0,1,3,43,0.0,0,44,,0,0.01,192021
16.43,16.43,30,0,0,0,0,6,44,0.0,0,45,,0,0.01,192021
13.7,13.7,6,0,0,0,0,3,45,0.0,0,46,,0,0.01,192021
16.979999999999997,16.979999999999997,30,0,0,0,1,2,46,0.0,0,47,,0,0.01,192021
14.219999999999999,14.219999999999999,6,0,0,0,1,2,47,0.0,0,48,,0,0.01,192021
13.7,13.7,6,0,0,0,0,3,48,0.0,0,49,,0,0.01,192021
13.709999999999999,13.709999999999999,6,0,0,0,0,2,49,0.0,0,50,,0,0.01,192021
16.459999999999997,16.459999999999997,30,0,0,0,0,4,50,0.0,0,51,,0,0.01,192021
14.209999999999999,14.209999999999999,6,0,0,0,1,3,51,0.0,0,52,,0,0.01,192021
16.979999999999997,16.979999999999997,30,0,0,0,1,2,52,0.0,0,53,,0,0.01,192021
17.529999999999998,17.529999999999998,30,0,0,0,1,7,53,0.0,0,54,,0,0.01,192021
17.339999999999996,17.339999999999996,30,0,0,0,1,6,54,0.0,0,55,,0,0.01,192021
16.479999999999997,16.479999999999997,30,0,0,0,0,2,55,0.0,0,56,,0,0.01,192021
13.719999999999999,13.719999999999999,6,0,0,0,0,2,56,0.0,0,57,,0,0.01,192021
16.659999999999997,16.659999999999997,30,0,0,0,0,3,57,0.0,0,58,,0,0.01,192021
16.810000000000002,16.810000000000002,30,0,0,0,1,19,58,0.0,0,59,,0,0.01,192021
15.089999999999998,15.089999999999998,30,0,0,0,0,1,59,0.0,0,60,,0,0.01,192021
16.96,16.96,30,0,0,0,1,4,60,0.0,0,61,,0,0.01,192021
16.449999999999996,16.449999999999996,30,0,0,0,0,5,61,0.0,0,62,,0,0.01,192021
16.08,16.08,30,0,0,0,0,2,62,0.0,0,63,,0,0.01,192021
13.7,13.7,6,0,0,0,0,3,63,0.0,0,64,,0,0.01,192021
17.479999999999997,17.479999999999997,30,0,0,0,2,2,64,0.0,0,65,,0,0.01,192021
16.97,16.97,30,0,0,0,1,3,65,0.0,0,66,,0,0.01,192021
16.47,16.47,30,0,0,0,0,3,66,0.0,0,67,,0,0.01,192021
15.089999999999998,15.089999999999998,30,0,0,0,0,1,67,0.0,0,68,,0,0.01,192021
16.47,16.47,30,0,0,0,0,3,68,0.0,0,69,,0,0.01,192021
13.709999999999999,13.709999999999999,6,0,0,0,0,2,69,0.0,0,70,,0,0.01,192021
16.479999999999997,16.479999999999997,30,0,0,0,0,2,70,0.0,0,71,,0,0.01,192021
16.47,16.47,30,0,0,0,0,3,71,0.0,0,72,,0,0.01,192021
18.15,18.15,30,0,0,0,3,4,72,0.0,0,73,,0,0.01,192021
16.43,16.43,30,0,0,0,0,7,73,0.0,0,74,,0,0.01,192021
16.96,16.96,30,0,0,0,1,3,74,0.0,0,75,,0,0.01,192021
17.97,17.97,30,0,0,0,3,3,75,0.0,0,76,,0,0.01,192021
