total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,transition_triggered,epsilon,seed
16.779999999999998,16.779999999999998,30,0,0,0,1,1,0,0.0,0,1,,0,0.8603841919146962,192021
16.65,16.65,30,0,0,0,0,4,1,0.0,0,2,,0,0.7402609576967045,192021
16.200000000000003,16.200000000000003,30,0,0,0,0,7,2,0.0,0,3,,0,0.6369088258938781,192021
16.8,16.8,30,0,0,0,0,10,3,0.0,0,4,,0,0.547986285490042,192021
9.309999999999999,9.309999999999999,20,0,0,0,0,6,4,0.0,0,5,,0,0.49571413690105054,192021
13.07,13.07,8,0,0,0,0,4,5,0.0,0,6,,0,0.47622912292284103,192021
15.14,15.14,30,0,0,0,0,15,6,0.0,0,7,,0,0.40974000909221303,192021
18.33,18.33,30,0,0,0,3,6,7,0.0,0,8,,0,0.35253382661792404,192021
17.74,17.74,30,0,0,0,1,5,8,0.0,0,9,,0,0.3033145315372582,192021
17.299999999999997,17.299999999999997,30,0,0,0,1,9,9,0.0,0,10,,0,0.2609670281126685,192021
17.05,17.05,30,0,0,0,0,5,10,0.0,0,11,,0,0.22453190559909803,192021
14.08,14.08,8,0,0,0,2,3,11,0.0,0,12,,0,0.21570623976979014,192021
16.449999999999996,16.449999999999996,30,0,0,0,0,5,12,0.0,0,13,,0,0.18559023879528855,192021
16.339999999999996,16.339999999999996,30,0,0,0,0,16,13,0.0,0,14,,0,0.15967890763313974,192021
14.280000000000003,14.280000000000003,30,0,0,0,0,22,14,0.0,0,15,,0,0.13738520790976036,192021
14.560000000000002,14.560000000000002,30,0,0,0,1,24,15,0.0,0,16,,0,0.11820406108847166,192021
14.270000000000001,14.270000000000001,30,0,0,0,0,23,16,0.0,0,17,,0,0.10170090558064004,192021
15.18,15.18,30,0,0,0,0,12,17,0.0,0,18,,0,0.08750185146499175,192021
15.089999999999998,15.089999999999998,30,0,0,0,0,1,18,0.0,0,19,,0,0.07528520976374668,192021
16.459999999999997,16.459999999999997,30,0,0,0,0,4,19,0.0,0,20,,0,0.06477420436570952,192021
16.369999999999997,16.369999999999997,30,0,0,0,0,13,20,0.0,0,21,,0,0.05573070148010834,192021
16.979999999999997,16.979999999999997,30,0,0,0,1,2,21,0.0,0,22,,0,0.04794981455780219,192021
16.97,16.97,30,0,0,0,1,3,22,0.0,0,23,,0,0.04125526245077418,192021
16.269999999999996,16.269999999999996,30,0,0,0,0,3,23,0.0,0,24,,0,0.03549537564593805,192021
17.14,17.14,30,0,0,0,1,6,24,0.0,0,25,,0,0.030539660091838977,192021
16.46,16.46,30,0,0,0,0,4,25,0.0,0,26,,0,0.026275840769466357,192021
16.57,16.57,30,0,0,0,1,3,26,0.0,0,27,,0,0.02260731802731653,192021
16.279999999999998,16.279999999999998,30,0,0,0,0,2,27,0.0,0,28,,0,0.019450979052291272,192021
16.779999999999998,16.779999999999998,30,0,0,0,1,2,28,0.0,0,29,,0,0.016735314893855303,192021
16.279999999999998,16.279999999999998,30,0,0,0,0,2,29,0.0,0,30,,0,0.014398800381387675,192021
16.46,16.46,30,0,0,0,0,4,30,0.0,0,31,,0,0.012388500230681249,192021
17.32,17.32,30,0,0,0,1,8,31,0.0,0,32,,0,0.010658869760009713,192021
17.28,17.28,30,0,0,0,0,2,32,0.0,0,33,,0,0.01,192021
16.379999999999995,16.379999999999995,30,0,0,0,1,2,33,0.0,0,34,,0,0.01,192021
15.879999999999997,15.879999999999997,30,0,0,0,0,2,34,0.0,0,35,,0,0.01,192021
16.07,16.07,30,0,0,0,0,3,35,0.0,0,36,,0,0.01,192021
15.879999999999997,15.879999999999997,30,0,0,0,0,2,36,0.0,0,37,,0,0.01,192021
16.959999999999997,16.959999999999997,30,0,0,0,1,4,37,0.0,0,38,,0,0.01,192021
15.37,15.37,30,0,0,0,0,13,38,0.0,0,39,,0,0.01,192021
16.279999999999998,16.279999999999998,30,0,0,0,0,2,39,0.0,0,40,,0,0.01,192021
14.050000000000002,14.050000000000002,30,0,0,0,0,25,40,0.0,0,41,,0,0.01,192021
14.040000000000003,14.040000000000003,30,0,0,0,0,26,41,0.0,0,42,,0,0.01,192021
14.56,14.56,30,0,0,0,0,14,42,0.0,0,43,,0,0.01,192021
15.799999999999999,15.799999999999999,30,0,0,0,1,20,43,0.0,0,44,,0,0.01,192021
14.040000000000003,14.040000000000003,30,0,0,0,0,26,44,0.0,0,45,,0,0.01,192021
15.429999999999998,15.429999999999998,30,0,0,0,0,7,45,0.0,0,46,,0,0.01,192021
15.669999999999996,15.669999999999996,30,0,0,0,0,3,46,0.0,0,47,,0,0.01,192021
15.459999999999997,15.459999999999997,30,0,0,0,0,4,47,0.0,0,48,,0,0.01,192021
14.040000000000003,14.040000000000003,30,0,0,0,0,26,48,0.0,0,49,,0,0.01,192021
15.849999999999998,15.849999999999998,30,0,0,0,0,5,49,0.0,0,50,,0,0.01,192021
15.459999999999997,15.459999999999997,30,0,0,0,0,4,50,0.0,0,51,,0,0.01,192021
16.03,16.03,30,0,0,0,0,7,51,0.0,0,52,,0,0.01,192021
15.470000000000002,15.470000000000002,30,0,0,0,2,23,52,0.0,0,53,,0,0.01,192021
15.879999999999997,15.879999999999997,30,0,0,0,0,2,53,0.0,0,54,,0,0.01,192021
15.879999999999997,15.879999999999997,30,0,0,0,0,2,54,0.0,0,55,,0,0.01,192021
16.57,16.57,30,0,0,0,1,3,55,0.0,0,56,,0,0.01,192021
16.279999999999998,16.279999999999998,30,0,0,0,0,2,56,0.0,0,57,,0,0.01,192021
17.88,17.88,30,0,0,0,2,2,57,0.0,0,58,,0,0.01,192021
17.049999999999997,17.049999999999997,30,0,0,0,0,5,58,0.0,0,59,,0,0.01,192021
16.479999999999997,16.479999999999997,30,0,0,0,0,2,59,0.0,0,60,,0,0.01,192021
