total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,transition_triggered,epsilon,seed
16.979999999999997,16.979999999999997,30,0,0,0,2,10,0,0.0,0,1,,0,0.8603841919146962,123
15.58,15.58,30,0,0,0,0,6,1,0.0,0,2,,0,0.7402609576967045,123
15.17,15.17,30,0,0,0,0,11,2,0.0,0,3,,0,0.6369088258938781,123
16.479999999999997,16.479999999999997,30,0,0,0,1,3,3,0.0,0,4,,0,0.547986285490042,123
17.400000000000002,17.400000000000002,30,0,0,0,0,10,4,0.0,0,5,,0,0.47147873742168567,123
14.829999999999998,14.829999999999998,30,0,0,0,0,7,5,0.0,0,6,,0,0.40565285250151817,123
16.85,16.85,30,0,0,0,1,14,6,0.0,0,7,,0,0.34901730169741024,123
10.61,10.61,16,0,0,0,0,3,7,0.0,0,8,,0,0.322118930542046,123
18.110000000000003,18.110000000000003,30,0,0,0,1,9,8,0.0,0,9,,0,0.27714603575484437,123
17.349999999999998,17.349999999999998,30,0,0,0,1,4,9,0.0,0,10,,0,0.2384520680152932,123
16.059999999999995,16.059999999999995,30,0,0,0,0,3,10,0.0,0,11,,0,0.20516038984972615,123
17.21,17.21,30,0,0,0,2,6,11,0.0,0,12,,0,0.17651675623376062,123
14.82,14.82,30,0,0,0,0,7,12,0.0,0,13,,0,0.1518722266715875,123
15.229999999999997,15.229999999999997,30,0,0,0,0,6,13,0.0,0,14,,0,0.13066846301911936,123
16.97,16.97,30,0,0,0,1,3,14,0.0,0,15,,0,0.11242507996344034,123
10.599999999999998,10.599999999999998,16,0,0,0,0,4,15,0.0,0,16,,0,0.10376060541355137,123
13.7,13.7,6,0,0,0,0,4,16,0.0,0,17,,0,0.10068643904747315,123
14.699999999999996,14.699999999999996,30,0,0,0,0,0,17,0.0,0,18,,0,0.08662902049662846,123
16.54,16.54,30,0,0,0,0,16,18,0.0,0,19,,0,0.0745342397963533,123
9.86,9.86,20,0,0,0,1,4,19,0.0,0,20,,0,0.06742445445908266,123
15.889999999999999,15.889999999999999,30,0,0,0,0,1,20,0.0,0,21,,0,0.058010934765067,123
16.449999999999996,16.449999999999996,30,0,0,0,0,5,21,0.0,0,22,,0,0.049911691230058335,123
16.660000000000004,16.660000000000004,30,0,0,0,0,3,22,0.0,0,23,,0,0.04294323012606958,123
18.14,18.14,30,0,0,0,1,6,23,0.0,0,24,,0,0.03694767635022522,123
16.42,16.42,30,0,0,0,0,8,24,0.0,0,25,,0,0.03178919665971424,123
16.659999999999997,16.659999999999997,30,0,0,0,0,4,25,0.0,0,26,,0,0.027350922279685573,123
16.63,16.63,30,0,0,0,0,7,26,0.0,0,27,,0,0.023532301163728918,123
15.060000000000002,15.060000000000002,30,0,0,0,0,24,27,0.0,0,28,,0,0.020246819920648168,123
16.439999999999998,16.439999999999998,30,0,0,0,0,6,28,0.0,0,29,,0,0.017420043796269234,123
16.439999999999998,16.439999999999998,30,0,0,0,0,6,29,0.0,0,30,,0,0.014987930304771725,123
15.799999999999995,15.799999999999995,30,0,0,0,1,0,30,0.0,0,31,,0,0.012895378303744804,123
16.259999999999998,16.259999999999998,30,0,0,0,0,4,31,0.0,0,32,,0,0.011094979641301777,123
16.659999999999997,16.659999999999997,30,0,0,0,0,4,32,0.0,0,33,,0,0.01,123
17.369999999999997,17.369999999999997,30,0,0,0,1,3,33,0.0,0,34,,0,0.01,123
13.7,13.7,6,0,0,0,0,4,34,0.0,0,35,,0,0.01,123
10.589999999999998,10.589999999999998,16,0,0,0,0,3,35,0.0,0,36,,0,0.01,123
17.43,17.43,30,0,0,0,2,7,36,0.0,0,37,,0,0.01,123
16.439999999999998,16.439999999999998,30,0,0,0,0,6,37,0.0,0,38,,0,0.01,123
15.580000000000002,15.580000000000002,30,0,0,0,1,22,38,0.0,0,39,,0,0.01,123
16.439999999999998,16.439999999999998,30,0,0,0,0,6,39,0.0,0,40,,0,0.01,123
16.43,16.43,30,0,0,0,0,7,40,0.0,0,41,,0,0.01,123
16.46,16.46,30,0,0,0,0,4,41,0.0,0,42,,0,0.01,123
16.93,16.93,30,0,0,0,1,7,42,0.0,0,43,,0,0.01,123
17.260000000000005,17.260000000000005,30,0,0,0,1,14,43,0.0,0,44,,0,0.01,123
16.32,16.32,30,0,0,0,0,18,44,0.0,0,45,,0,0.01,123
17.270000000000003,17.270000000000003,30,0,0,0,1,13,45,0.0,0,46,,0,0.01,123
16.75,16.75,30,0,0,0,0,15,46,0.0,0,47,,0,0.01,123
16.439999999999998,16.439999999999998,30,0,0,0,0,6,47,0.0,0,48,,0,0.01,123
17.760000000000005,17.760000000000005,30,0,0,0,2,14,48,0.0,0,49,,0,0.01,123
16.75,16.75,30,0,0,0,0,15,49,0.0,0,50,,0,0.01,123
17.760000000000005,17.760000000000005,30,0,0,0,2,14,50,0.0,0,51,,0,0.01,123
17.13,17.13,30,0,0,0,1,7,51,0.0,0,52,,0,0.01,123
17.260000000000005,17.260000000000005,30,0,0,0,1,13,52,0.0,0,53,,0,0.01,123
16.08,16.08,30,0,0,0,1,12,53,0.0,0,54,,0,0.01,123
15.300000000000002,15.300000000000002,30,0,0,0,0,20,54,0.0,0,55,,0,0.01,123
17.260000000000005,17.260000000000005,30,0,0,0,1,14,55,0.0,0,56,,0,0.01,123
16.78,16.78,30,0,0,0,0,12,56,0.0,0,57,,0,0.01,123
16.75,16.75,30,0,0,0,0,15,57,0.0,0,58,,0,0.01,123
16.76,16.76,30,0,0,0,2,13,58,0.0,0,59,,0,0.01,123
16.439999999999998,16.439999999999998,30,0,0,0,0,6,59,0.0,0,60,,0,0.01,123
19.080000000000005,19.080000000000005,30,0,0,0,3,12,60,0.0,0,61,,0,0.01,123
16.53,16.53,30,0,0,0,0,16,61,0.0,0,62,,0,0.01,123
16.82,16.82,30,0,0,0,0,7,62,0.0,0,63,,0,0.01,123
17.14,17.14,30,0,0,0,1,5,63,0.0,0,64,,0,0.01,123
19.810000000000002,19.810000000000002,30,0,0,0,4,12,64,0.0,0,65,,0,0.01,123
16.449999999999996,16.449999999999996,30,0,0,0,0,5,65,0.0,0,66,,0,0.01,123
17.14,17.14,30,0,0,0,1,6,66,0.0,0,67,,0,0.01,123
18.709999999999997,18.709999999999997,30,0,0,0,3,6,67,0.0,0,68,,0,0.01,123
17.37,17.37,30,0,0,0,0,7,68,0.0,0,69,,0,0.01,123
16.419999999999998,16.419999999999998,30,0,0,0,0,8,69,0.0,0,70,,0,0.01,123
18.229999999999997,18.229999999999997,30,0,0,0,2,7,70,0.0,0,71,,0,0.01,123
17.15,17.15,30,0,0,0,1,5,71,0.0,0,72,,0,0.01,123
14.219999999999999,14.219999999999999,6,0,0,0,1,2,72,0.0,0,73,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,73,0.0,0,74,,0,0.01,123
16.06,16.06,30,0,0,0,0,4,74,0.0,0,75,,0,0.01,123
17.37,17.37,30,0,0,0,1,2,75,0.0,0,76,,0,0.01,123
16.46,16.46,30,0,0,0,0,4,76,0.0,0,77,,0,0.01,123
16.46,16.46,30,0,0,0,0,4,77,0.0,0,78,,0,0.01,123
16.439999999999998,16.439999999999998,30,0,0,0,0,6,78,0.0,0,79,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,79,0.0,0,80,,0,0.01,123
16.39,16.39,30,0,0,0,0,11,80,0.0,0,81,,0,0.01,123
17.5,17.5,30,0,0,0,1,10,81,0.0,0,82,,0,0.01,123
16.560000000000002,16.560000000000002,30,0,0,0,0,13,82,0.0,0,83,,0,0.01,123
18.300000000000004,18.300000000000004,30,0,0,0,1,5,83,0.0,0,84,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,84,0.0,0,85,,0,0.01,123
15.580000000000002,15.580000000000002,30,0,0,0,1,22,85,0.0,0,86,,0,0.01,123
16.439999999999998,16.439999999999998,30,0,0,0,0,6,86,0.0,0,87,,0,0.01,123
18.06,18.06,30,0,0,0,2,4,87,0.0,0,88,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,88,0.0,0,89,,0,0.01,123
16.46,16.46,30,0,0,0,0,4,89,0.0,0,90,,0,0.01,123
17.46,17.46,30,0,0,0,2,4,90,0.0,0,91,,0,0.01,123
16.439999999999998,16.439999999999998,30,0,0,0,0,6,91,0.0,0,92,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,92,0.0,0,93,,0,0.01,123
16.839999999999996,16.839999999999996,30,0,0,0,0,6,93,0.0,0,94,,0,0.01,123
16.839999999999996,16.839999999999996,30,0,0,0,0,5,94,0.0,0,95,,0,0.01,123
16.47,16.47,30,0,0,0,0,3,95,0.0,0,96,,0,0.01,123
16.449999999999996,16.449999999999996,30,0,0,0,0,5,96,0.0,0,97,,0,0.01,123
11.079999999999998,11.079999999999998,16,0,0,0,1,5,97,0.0,0,98,,0,0.01,123
16.129999999999995,16.129999999999995,30,0,0,0,1,6,98,0.0,0,99,,0,0.01,123
14.219999999999999,14.219999999999999,6,0,0,0,1,2,99,0.0,0,100,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,100,0.0,0,101,,0,0.01,123
17.4,17.4,30,0,0,0,2,9,101,0.0,0,102,,0,0.01,123
16.449999999999996,16.449999999999996,30,0,0,0,0,5,102,0.0,0,103,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,103,0.0,0,104,,0,0.01,123
16.82,16.82,30,0,0,0,0,8,104,0.0,0,105,,0,0.01,123
16.93,16.93,30,0,0,0,1,7,105,0.0,0,106,,0,0.01,123
14.219999999999999,14.219999999999999,6,0,0,0,1,2,106,0.0,0,107,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,107,0.0,0,108,,0,0.01,123
16.46,16.46,30,0,0,0,0,4,108,0.0,0,109,,0,0.01,123
14.219999999999999,14.219999999999999,6,0,0,0,1,2,109,0.0,0,110,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,110,0.0,0,111,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,111,0.0,0,112,,0,0.01,123
16.43,16.43,30,0,0,0,0,7,112,0.0,0,113,,0,0.01,123
16.630000000000003,16.630000000000003,30,0,0,0,0,7,113,0.0,0,114,,0,0.01,123
17.13,17.13,30,0,0,0,1,7,114,0.0,0,115,,0,0.01,123
16.4,16.4,30,0,0,0,0,10,115,0.0,0,116,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,116,0.0,0,117,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,117,0.0,0,118,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,118,0.0,0,119,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,119,0.0,0,120,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,120,0.0,0,121,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,121,0.0,0,122,,0,0.01,123
14.219999999999999,14.219999999999999,6,0,0,0,1,2,122,0.0,0,123,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,123,0.0,0,124,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,124,0.0,0,125,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,125,0.0,0,126,,0,0.01,123
17.54,17.54,30,0,0,0,1,5,126,0.0,0,127,,0,0.01,123
16.45,16.45,30,0,0,0,0,5,127,0.0,0,128,,0,0.01,123
16.909999999999997,16.909999999999997,30,0,0,0,1,9,128,0.0,0,129,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,129,0.0,0,130,,0,0.01,123
16.419999999999998,16.419999999999998,30,0,0,0,0,8,130,0.0,0,131,,0,0.01,123
17.15,17.15,30,0,0,0,1,5,131,0.0,0,132,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,132,0.0,0,133,,0,0.01,123
16.449999999999996,16.449999999999996,30,0,0,0,0,5,133,0.0,0,134,,0,0.01,123
16.659999999999997,16.659999999999997,30,0,0,0,0,4,134,0.0,0,135,,0,0.01,123
17.14,17.14,30,0,0,0,1,6,135,0.0,0,136,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,136,0.0,0,137,,0,0.01,123
17.45,17.45,30,0,0,0,2,4,137,0.0,0,138,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,138,0.0,0,139,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,139,0.0,0,140,,0,0.01,123
16.39,16.39,30,0,0,0,0,11,140,0.0,0,141,,0,0.01,123
16.439999999999998,16.439999999999998,30,0,0,0,0,6,141,0.0,0,142,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,142,0.0,0,143,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,143,0.0,0,144,,0,0.01,123
16.96,16.96,30,0,0,0,1,4,144,0.0,0,145,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,145,0.0,0,146,,0,0.01,123
16.96,16.96,30,0,0,0,1,4,146,0.0,0,147,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,147,0.0,0,148,,0,0.01,123
14.219999999999999,14.219999999999999,6,0,0,0,1,2,148,0.0,0,149,,0,0.01,123
16.96,16.96,30,0,0,0,1,4,149,0.0,0,150,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,150,0.0,0,151,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,151,0.0,0,152,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,152,0.0,0,153,,0,0.01,123
14.219999999999999,14.219999999999999,6,0,0,0,1,2,153,0.0,0,154,,0,0.01,123
13.7,13.7,6,0,0,0,0,3,154,0.0,0,155,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,155,0.0,0,156,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,156,0.0,0,157,,0,0.01,123
13.719999999999999,13.719999999999999,6,0,0,0,0,2,157,0.0,0,158,,0,0.01,123
16.86,16.86,30,0,0,0,1,14,158,0.0,0,159,,0,0.01,123
