total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
13.309999999999999,13.309999999999999,7,0,0,0,0,2,0,0.0,0,0,,0.9655206468094844,789,0
14.829999999999997,14.829999999999997,30,0,0,0,0,7,1,0.0,0,1,,0.8307187014821328,789,0
15.809999999999999,15.809999999999999,30,0,0,0,0,7,2,0.0,0,2,,0.7147372386831305,789,0
16.07,16.07,30,0,0,0,1,12,3,0.0,0,3,,0.6149486215357263,789,0
15.550000000000002,15.550000000000002,30,0,0,0,0,15,4,0.0,0,4,,0.5290920728090721,789,0
17.240000000000002,17.240000000000002,30,0,0,0,1,15,5,0.0,0,5,,0.45522245551230495,789,0
18.320000000000004,18.320000000000004,30,0,0,0,2,14,6,0.0,0,6,,0.39166620452737816,789,0
16.36,16.36,30,0,0,0,1,4,7,0.0,0,7,,0.33698341088258443,789,0
15.11,15.11,30,0,0,0,0,19,8,0.0,0,8,,0.28993519966087045,789,0
15.720000000000002,15.720000000000002,30,0,0,0,2,18,9,0.0,0,9,,0.2494556624678441,789,0
15.94,15.94,30,0,0,0,0,15,10,0.0,0,10,,0.21462770857094118,789,0
15.549999999999999,15.549999999999999,30,0,0,0,0,15,11,0.0,0,11,,0.1846622876013121,789,0
16.959999999999997,16.959999999999997,30,0,0,0,0,13,12,0.0,0,12,,0.15888051309497406,789,0
15.969999999999997,15.969999999999997,30,0,0,0,1,3,13,0.0,0,13,,0.13669828187021155,789,0
15.969999999999997,15.969999999999997,30,0,0,0,1,3,14,0.0,0,14,,0.1176130407830293,789,0
16.91,16.91,30,0,0,0,1,9,15,0.0,0,15,,0.10119240105273684,789,0
17.74,17.74,30,0,0,0,1,6,16,0.0,0,16,,0.08706434220766679,789,0
16.46,16.46,30,0,0,0,0,4,17,0.0,0,17,,0.07490878371492794,789,0
14.229999999999999,14.229999999999999,6,0,0,0,1,1,18,0.0,0,18,,0.07268942442628039,789,0
17.15,17.15,30,0,0,0,1,5,19,0.0,0,19,,0.06254083169574957,789,0
14.219999999999999,14.219999999999999,6,0,0,0,1,2,20,0.0,0,20,,0.060687903789832374,789,0
17.15,17.15,30,0,0,0,1,5,21,0.0,0,21,,0.052214913061211746,789,0
17.46,17.46,30,0,0,0,2,4,22,0.0,0,22,,0.044924885780066794,789,0
16.46,16.46,30,0,0,0,0,4,23,0.0,0,23,,0.0386526615487428,789,0
15.18,15.18,30,0,0,0,0,12,24,0.0,0,24,,0.03325613897196732,789,0
16.01,16.01,30,0,0,0,0,9,25,0.0,0,25,0.0,0.02861305625559891,789,0
17.0,17.0,30,0,0,0,0,10,26,0.0,0,26,0.0,0.024618221284683196,789,0
16.97,16.97,30,0,0,0,1,3,27,0.0,0,27,0.0,0.021181128426399323,789,0
16.919999999999998,16.919999999999998,30,0,0,0,1,8,28,0.0,0,28,0.0,0.018223908064988973,789,0
17.48,17.48,30,0,0,0,1,12,29,0.0,0,29,0.0,0.01567956241402325,789,0
16.46,16.46,30,0,0,0,0,4,30,0.0,0,30,0.0,0.013490447637165436,789,0
16.439999999999998,16.439999999999998,30,0,0,0,0,6,31,0.0,0,31,0.0,0.011606967888870102,789,0
16.439999999999998,16.439999999999998,30,0,0,0,0,5,32,0.0,0,32,0.0,0.01,789,0
16.06,16.06,30,0,0,0,0,4,33,0.0,0,33,0.0,0.01,789,0
15.87,15.87,30,0,0,0,0,3,34,0.0,0,34,0.0,0.01,789,0
16.45,16.45,30,0,0,0,0,5,35,0.0,0,35,0.0,0.01,789,0
16.439999999999998,16.439999999999998,30,0,0,0,0,5,36,0.0,0,36,0.0,0.01,789,0
16.43,16.43,30,0,0,0,0,7,37,0.0,0,37,0.0,0.01,789,0
16.449999999999996,16.449999999999996,30,0,0,0,0,5,38,0.0,0,38,0.0,0.01,789,0
16.439999999999998,16.439999999999998,30,0,0,0,0,5,39,0.0,0,39,0.0,0.01,789,0
16.75,16.75,30,0,0,0,1,5,40,0.0,0,40,0.0,0.01,789,0
13.729999999999999,13.729999999999999,6,0,0,0,0,1,41,0.0,0,41,0.0,0.01,789,0
16.939999999999998,16.939999999999998,30,0,0,0,1,6,42,0.0,0,42,0.0,0.01,789,0
16.46,16.46,30,0,0,0,0,4,43,0.0,0,43,0.0,0.01,789,0
16.439999999999998,16.439999999999998,30,0,0,0,0,5,44,0.0,0,44,0.0,0.01,789,0
9.989999999999998,9.989999999999998,17,0,0,0,0,4,45,0.0,0,45,0.0,0.01,789,0
16.45,16.45,30,0,0,0,0,5,46,0.0,0,46,0.0,0.01,789,0
16.65,16.65,30,0,0,0,0,5,47,0.0,0,47,0.0,0.01,789,0
16.83,16.83,30,0,0,0,0,7,48,0.0,0,48,0.0,0.01,789,0
15.090000000000002,15.090000000000002,30,0,0,0,0,21,49,0.0,0,49,0.0,0.01,789,0
