total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
18.7,18.7,30,0,0,0,0,0,122,0.25,1,22,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,123,0.25,1,23,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,124,0.25,1,24,0.0,0.01,42,0
18.689999999999998,-6.310000000000002,30,0,0,0,0,1,125,0.25,1,25,0.0,0.01,42,0
18.7,18.7,30,0,0,0,0,0,126,0.25,1,26,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,127,0.25,1,27,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,128,0.25,1,28,0.0,0.01,42,0
18.7,18.7,30,0,0,0,0,0,129,0.25,1,29,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,130,0.25,1,30,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,131,0.25,1,31,0.0,0.01,42,0
20.830000000000002,-129.17,30,0,0,0,0,6,132,0.25,1,32,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,133,0.25,1,33,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,134,0.25,1,34,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,135,0.25,1,35,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,136,0.25,1,36,0.0,0.01,42,0
18.69,-6.310000000000002,30,0,0,0,0,1,137,0.25,1,37,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,138,0.25,1,38,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,139,0.25,1,39,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,140,0.25,1,40,0.0,0.01,42,0
18.7,18.7,30,0,0,0,0,0,141,0.25,1,41,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,142,0.25,1,42,0.0,0.01,42,0
17.5,-482.4999999999999,30,0,0,0,0,20,143,0.25,1,43,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,144,0.25,1,44,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,145,0.25,1,45,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,146,0.25,1,46,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,147,0.25,1,47,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,148,0.25,1,48,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,149,0.25,1,49,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,150,0.25,1,50,0.0,0.01,42,0
18.69,-6.310000000000002,30,0,0,0,0,1,151,0.25,1,51,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,152,0.25,1,52,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,153,0.25,1,53,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,154,0.25,1,54,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,155,0.25,1,55,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,156,0.25,1,56,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,157,0.25,1,57,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,158,0.25,1,58,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,159,0.25,1,59,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,160,0.25,1,60,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,161,0.25,1,61,0.0,0.01,42,0
18.7,18.7,30,0,0,0,0,0,162,0.25,1,62,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,163,0.25,1,63,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,164,0.25,1,64,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,165,0.25,1,65,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,166,0.25,1,66,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,167,0.25,1,67,0.0,0.01,42,0
18.7,18.7,30,0,0,0,0,0,168,0.25,1,68,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,169,0.25,1,69,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,170,0.25,1,70,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,171,0.25,1,71,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,172,0.25,1,72,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,173,0.25,1,73,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,174,0.25,1,74,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,175,0.25,1,75,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,176,0.25,1,76,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,177,0.25,1,77,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,178,0.25,1,78,0.0,0.01,42,0
18.89,-6.109999999999999,30,0,0,0,0,1,179,0.25,1,79,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,180,0.25,1,80,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,181,0.25,1,81,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,182,0.25,1,82,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,183,0.25,1,83,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,184,0.25,1,84,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,185,0.25,1,85,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,186,0.25,1,86,0.0,0.01,42,0
18.7,18.7,30,0,0,0,0,0,187,0.25,1,87,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,188,0.25,1,88,0.0,0.01,42,0
18.7,18.7,30,0,0,0,0,0,189,0.25,1,89,0.0,0.01,42,0
18.5,18.5,30,0,0,0,0,0,190,0.25,1,90,0.0,0.01,42,0
