Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg
dqn_control,1,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.35,0.0
dqn_control,2,-60.0,0.0,0.5,1.0,0.9,5.5,0.0,0.3226190476190476,0.0
dqn_control,3,-60.0,0.0,0.5,0.9866666666666667,0.8,5.499767866363652,0.0,0.3610611111111111,0.0
dqn_control,4,-59.8,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.3221428571428571,0.0
dqn_control,5,-60.0,0.0,0.5,1.0,0.6666666666666666,5.5,0.0,0.3413492063492064,0.0
dqn_control,6,-60.0,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.35250000000000004,0.0
dqn_control,7,-60.0,0.0,0.5,1.0,0.8,5.5,0.0,0.3491666666666667,0.0
dqn_control,8,-60.0,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.35500000000000004,0.0
dqn_control,9,-60.0,0.0,0.5,1.0,0.9,5.5,0.0,0.3483333333333334,0.0
dqn_control,10,-60.0,0.0,0.5,0.9866666666666667,0.8333333333333334,5.499767866363652,0.0,0.3386084325396826,0.0
dqn_control,11,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.3223809523809524,0.0
dqn_control,12,-60.0,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.33154761904761904,0.0
dqn_control,13,-60.0,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.36583333333333334,0.0
dqn_control,14,-60.0,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.3572222222222222,0.0
dqn_control,15,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.33015873015873015,0.0
dqn_control,16,-60.0,0.0,0.5,1.0,0.9,5.5,0.0,0.37333333333333335,0.0
dqn_control,17,-60.0,0.0,0.5,0.9866666666666667,0.8333333333333334,5.499767866363651,0.0,0.3680180555555556,0.0
dqn_control,18,-60.0,0.0,0.5,0.9866666666666667,0.7666666666666667,5.499767866363651,0.0,0.35885138888888896,0.0
dqn_control,19,-61.2,2.0,0.5,1.0,0.7666666666666667,5.473624526677233,0.0,0.4389583333333333,0.06666666666666667
dqn_control,20,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.35083333333333333,0.0
dqn_control,21,-60.0,0.0,0.5,1.0,0.9666666666666667,5.5,0.0,0.319047619047619,0.0
dqn_control,22,-60.0,0.0,0.5,0.9866666666666667,0.8333333333333334,5.499767866363652,0.0,0.3621534722222223,0.0
dqn_control,23,-60.0,0.0,0.5,1.0,0.9,5.5,0.0,0.3602777777777778,0.0
dqn_control,24,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.3285714285714286,0.0
dqn_control,25,-60.0,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.36000000000000004,0.0
dqn_control,26,-60.0,0.0,0.5,1.0,0.8,5.5,0.0,0.331904761904762,0.0
dqn_control,27,-60.11,0.0,0.5,0.8400000000000003,0.9,5.497214396363816,0.0,0.3828458333333334,0.0
dqn_control,28,-60.08,0.0,0.5,0.88,0.7666666666666667,5.497910797272865,0.0,0.3798243055555556,0.0
dqn_control,29,-60.0,0.0,0.5,1.0,0.9666666666666667,5.5,0.0,0.3483333333333334,0.0
dqn_control,30,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.3235714285714285,0.0
dqn_control,31,-60.0,0.0,0.5,1.0,0.8,5.5,0.0,0.35,0.0
dqn_control,32,-60.129999999999995,0.0,0.5,0.8000000000000003,0.7,5.496517995454771,0.0,0.39724583333333335,0.0
dqn_control,33,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.36666666666666664,0.0
dqn_control,34,-60.0,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.35611111111111116,0.0
dqn_control,35,-60.0,0.0,0.5,1.0,0.8,5.5,0.0,0.3516666666666666,0.0
dqn_control,36,-60.0,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.3466666666666667,0.0
dqn_control,37,-60.0,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.34750000000000003,0.0
dqn_control,38,-60.0,0.0,0.5,1.0,0.9,5.5,0.0,0.35583333333333333,0.0
dqn_control,39,-60.0,0.0,0.5,1.0,0.9,5.5,0.0,0.32539682539682535,0.0
dqn_control,40,-60.11,0.0,0.5,0.8400000000000003,0.8333333333333334,5.497214396363816,0.0,0.38201250000000003,0.0
dqn_control,41,-60.0,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.33696428571428577,0.0
dqn_control,42,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.3483333333333334,0.0
dqn_control,43,-60.0,0.0,0.5,1.0,0.9,5.5,0.0,0.3196428571428572,0.0
dqn_control,44,-60.0,0.0,0.5,0.9866666666666667,0.8666666666666667,5.499767866363652,0.0,0.37298055555555554,0.0
dqn_control,45,-60.0,0.0,0.5,1.0,0.9,5.5,0.0,0.33388888888888885,0.0
dqn_control,46,-60.0,0.0,0.5,1.0,0.9666666666666667,5.5,0.0,0.31934523809523807,0.0
dqn_control,47,-60.0,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.32509920634920636,0.0
dqn_control,48,-60.0,0.0,0.5,1.0,0.9,5.5,0.0,0.3644444444444445,0.0
dqn_control,49,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.32625,0.0
dqn_control,50,-60.0,0.0,0.5,1.0,0.7333333333333333,5.5,0.0,0.37027777777777776,0.0
