Episodio,Recompensa_dqn_control,Tripwires_dqn_control,PGF_Bruto_Avg,PGF_Costo_Avg
1,0.0,0,0.0,0.0
2,0.0,0,0.0,0.0
3,-5.0,0,-0.06964009090454187,0.49
4,-5.0,0,-0.06964009090454187,0.28
5,-5.0,0,-0.06964009090454187,0.46
6,0.0,0,0.0,0.0
7,-5.0,0,-0.06964009090454187,0.17
8,0.0,0,0.0,0.0
9,0.0,0,0.0,0.0
10,-20.0,1,-0.31650567987319056,0.36
11,-20.0,1,-0.31650567987319056,0.12
12,-5.0,0,-0.06964009090454187,0.04
13,-10.0,0,-0.13928018180908375,0.68
14,0.0,0,0.0,0.0
15,-5.0,0,-0.06964009090454187,0.46
16,-10.0,0,-0.13928018180908375,0.13
17,-5.0,0,-0.06964009090454187,0.27
18,0.0,0,0.0,0.0
19,0.0,0,0.0,0.0
20,0.0,0,0.0,0.0
21,0.0,0,0.0,0.0
22,-5.0,0,-0.06964009090454187,0.08
23,-15.0,0,-0.20892027271362562,0.56
24,0.0,0,0.0,0.0
25,195.0,0,0.0,2.73
26,110.0,0,-0.15825283993659528,1.76
27,-5.0,0,-0.06964009090454187,0.3
28,0.0,0,0.0,0.0
29,-25.0,1,-0.38614577077773243,0.26
30,-5.0,0,-0.06964009090454187,0.32
31,0.0,0,0.0,0.0
32,0.0,0,0.0,0.0
33,-5.0,0,-0.06964009090454187,0.33
34,-5.0,0,-0.06964009090454187,0.44
35,0.0,0,0.0,0.0
36,0.0,0,0.0,0.0
37,0.0,0,0.0,0.0
38,-10.0,0,-0.13928018180908375,0.9
39,-5.0,0,-0.06964009090454187,0.08
40,-5.0,0,-0.06964009090454187,0.04
41,0.0,0,0.0,0.0
42,-40.0,2,-0.6330113597463811,0.4
43,-5.0,0,-0.06964009090454187,0.24
44,0.0,0,0.0,0.0
45,-5.0,0,-0.06964009090454187,0.28
46,0.0,0,0.0,0.0
47,0.0,0,0.0,0.0
48,-10.0,0,-0.13928018180908375,0.72
49,-5.0,0,-0.06964009090454187,0.12
50,0.0,0,0.0,0.0
51,0.0,0,0.0,0.0
52,-5.0,0,-0.06964009090454187,0.05
53,-5.0,0,-0.06964009090454187,0.01
54,0.0,0,0.0,0.0
55,0.0,0,0.0,0.0
56,0.0,0,0.0,0.0
57,-35.0,1,-0.5443986107143277,2.99
58,0.0,0,0.0,0.0
59,0.0,0,0.0,0.0
60,0.0,0,0.0,0.0
61,0.0,0,0.0,0.0
62,-15.0,0,-0.20892027271362562,0.86
63,0.0,0,0.0,0.0
64,185.0,0,-0.13928018180908375,7.02
65,0.0,0,0.0,0.0
66,0.0,0,0.0,0.0
67,-25.0,1,-0.38614577077773243,2.32
68,0.0,0,0.0,0.0
69,-20.0,1,-0.31650567987319056,0.24
70,0.0,0,0.0,0.0
71,-40.0,2,-0.6330113597463811,1.12
72,0.0,0,0.0,0.0
73,345.0,0,0.0,11.04
74,0.0,0,0.0,0.0
75,0.0,0,0.0,0.0
76,-10.0,0,-0.13928018180908375,0.51
77,-5.0,0,-0.06964009090454187,0.03
78,0.0,0,0.0,0.0
79,0.0,0,0.0,0.0
80,-10.0,0,-0.13928018180908375,0.85
81,0.0,0,0.0,0.0
82,0.0,0,0.0,0.0
83,-25.0,1,-0.38614577077773243,1.08
84,0.0,0,0.0,0.0
85,0.0,0,0.0,0.0
86,0.0,0,0.0,0.0
87,-15.0,0,-0.20892027271362562,0.37
88,-10.0,0,-0.15825283993659528,0.28
89,-5.0,0,-0.06964009090454187,0.29
90,-20.0,0,-0.31650567987319056,0.12
91,0.0,0,0.0,0.0
92,-5.0,0,-0.06964009090454187,0.29
93,105.0,0,0.0,0.93
94,0.0,0,0.0,0.0
95,0.0,0,0.0,0.0
96,0.0,0,0.0,0.0
97,0.0,0,0.0,0.0
98,-30.0,0,-0.47475851980978584,0.78
99,0.0,0,0.0,0.0
100,0.0,0,0.0,0.0
101,0.0,0,0.0,0.0
102,-5.0,0,-0.06964009090454187,0.11
103,-15.0,0,-0.20892027271362562,0.48
104,-10.0,0,-0.13928018180908375,0.44
105,-10.0,0,-0.13928018180908375,0.46
106,0.0,0,0.0,0.0
107,-5.0,0,-0.06964009090454187,0.49
108,0.0,0,0.0,0.0
109,-40.0,1,-0.6140387016188695,1.9
110,-5.0,0,-0.06964009090454187,0.33
111,0.0,0,0.0,0.0
112,0.0,0,0.0,0.0
113,0.0,0,0.0,0.0
114,0.0,0,0.0,0.0
115,120.0,0,0.0,1.08
116,-15.0,0,-0.20892027271362562,0.79
117,20.0,0,-0.15825283993659528,0.41
118,-15.0,0,-0.20892027271362562,0.54
119,0.0,0,0.0,0.0
120,0.0,0,0.0,0.0
121,-10.0,0,-0.15825283993659528,0.06
122,-10.0,0,-0.13928018180908375,0.21
123,0.0,0,0.0,0.0
124,0.0,0,0.0,0.0
125,0.0,0,0.0,0.0
126,0.0,0,0.0,0.0
127,-10.0,0,-0.15825283993659528,0.2
128,0.0,0,0.0,0.0
129,15.0,0,0.0,0.33
130,-25.0,0,-0.3482004545227093,0.81
131,0.0,0,0.0,0.0
132,-10.0,0,-0.13928018180908375,0.49
133,-5.0,0,-0.06964009090454187,0.17
134,0.0,0,0.0,0.0
135,0.0,0,0.0,0.0
136,-5.0,0,-0.06964009090454187,0.32
137,-20.0,0,-0.31650567987319056,0.38
138,0.0,0,0.0,0.0
139,0.0,0,0.0,0.0
140,0.0,0,0.0,0.0
141,0.0,0,0.0,0.0
142,-20.0,1,-0.31650567987319056,1.88
143,0.0,0,0.0,0.0
144,15.0,0,0.0,0.12
145,45.0,0,0.0,0.18
146,-20.0,1,-0.31650567987319056,0.12
147,-5.0,0,-0.06964009090454187,0.09
148,0.0,0,0.0,0.0
149,-5.0,0,-0.06964009090454187,0.44
150,0.0,0,0.0,0.0
151,180.0,0,0.0,2.61
152,0.0,0,0.0,0.0
153,0.0,0,0.0,0.0
154,0.0,0,0.0,0.0
155,0.0,0,0.0,0.0
156,0.0,0,0.0,0.0
157,0.0,0,0.0,0.0
158,-20.0,1,-0.31650567987319056,0.96
159,0.0,0,0.0,0.0
160,0.0,0,0.0,0.0
161,0.0,0,0.0,0.0
162,-10.0,0,-0.13928018180908375,0.05
163,-20.0,1,-0.31650567987319056,0.56
164,0.0,0,0.0,0.0
165,-10.0,0,-0.15825283993659528,0.02
166,0.0,0,0.0,0.0
167,0.0,0,0.0,0.0
168,0.0,0,0.0,0.0
169,395.0,0,-0.15825283993659528,16.93
170,0.0,0,0.0,0.0
171,-5.0,0,-0.06964009090454187,0.1
172,-10.0,0,-0.13928018180908375,0.65
173,0.0,0,0.0,0.0
174,315.0,0,-0.22789293084113715,9.87
175,-5.0,0,-0.06964009090454187,0.36
176,-5.0,0,-0.06964009090454187,0.16
177,-5.0,0,-0.06964009090454187,0.47
178,0.0,0,0.0,0.0
179,-10.0,0,-0.13928018180908375,0.38
180,-10.0,0,-0.15825283993659528,0.12
181,0.0,0,0.0,0.0
182,-5.0,0,-0.06964009090454187,0.37
183,0.0,0,0.0,0.0
184,-5.0,0,-0.06964009090454187,0.12
185,-15.0,0,-0.20892027271362562,0.47
186,0.0,0,0.0,0.0
187,0.0,0,0.0,0.0
188,-15.0,0,-0.20892027271362562,1.04
189,0.0,0,0.0,0.0
190,0.0,0,0.0,0.0
191,0.0,0,0.0,0.0
192,0.0,0,0.0,0.0
193,-5.0,0,-0.06964009090454187,0.18
194,-5.0,0,-0.06964009090454187,0.14
195,-5.0,0,-0.06964009090454187,0.44
196,-30.0,0,-0.41784054542725113,1.77
197,0.0,0,0.0,0.0
198,0.0,0,0.0,0.0
199,-30.0,0,-0.47475851980978584,1.36
200,-25.0,1,-0.38614577077773243,2.37
