Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg
control,1,-62.01,0.0,0.5,0.9866666666666667,0.6666666666666666,5.39974621639361,0.03676666666666666,0.3156091269841269,0.0
control,2,-74.3,0.0,0.5217391304347826,1.0,0.782608695652174,4.884916861204915,0.11739130434782609,0.3407082470669427,0.034782608695652174
control,3,-63.4,0.0,0.5,1.0,0.7333333333333333,4.9,0.23000000000000007,0.27996031746031746,0.0
control,4,-72.5,0.0,0.5333333333333333,1.0,0.7333333333333333,4.82353918718087,0.08666666666666667,0.33199735449735457,0.05333333333333334
control,5,-71.7,0.0,0.55,1.0,0.9,4.485308780771305,0.12000000000000002,0.36339285714285713,0.08
control,6,-72.5,0.0,0.5384615384615384,1.0,0.6923076923076923,4.719468292901004,0.1,0.3356898656898657,0.06153846153846154
control,7,-63.4,1.0,0.5,1.0,0.6666666666666666,5.052248974243094,0.21733333333333327,0.37160780423280426,0.03333333333333333
control,8,-72.91,1.0,0.5555555555555556,0.9555555555555555,0.4444444444444444,4.32366039186824,0.15122222222222223,0.4620972222222222,0.2
control,9,-73.50999999999999,0.0,0.5333333333333333,0.9733333333333333,0.6666666666666666,4.689698286634758,0.14020000000000002,0.3639380291005291,0.05333333333333334
control,10,-72.7,0.0,0.5333333333333333,1.0,0.8,4.82353918718087,0.08666666666666667,0.4011321548821549,0.05333333333333334
control,11,-74.7,0.0,0.5166666666666667,1.0,0.7,5.061769593590435,0.08000000000000002,0.25807659932659927,0.02666666666666667
control,12,-73.7,0.0,0.5208333333333334,1.0,0.75,5.077211991988044,0.05833333333333334,0.30012889309764307,0.03333333333333333
control,13,-72.7,0.0,0.5555555555555556,1.0,0.7777777777777778,4.372565311968117,0.14444444444444446,0.34909812409812413,0.08888888888888889
control,14,-72.7,0.0,0.5384615384615384,1.0,0.7692307692307693,4.719468292901004,0.1,0.34482448107448105,0.06153846153846154
control,15,-71.7,0.0,0.5384615384615384,1.0,0.8461538461538461,4.719468292901004,0.09230769230769233,0.3473962148962149,0.06153846153846154
control,16,-74.3,0.0,0.5555555555555556,1.0,0.4444444444444444,3.9281208675236723,0.30000000000000004,0.323582050665384,0.08888888888888889
control,17,-76.92,1.0,0.5208333333333334,0.9666666666666667,0.625,4.891888750775938,0.14625,0.40288851686507937,0.075
control,18,-72.3,0.0,0.5555555555555556,1.0,0.7777777777777778,4.372565311968117,0.13333333333333336,0.3851851851851852,0.08888888888888889
control,19,-72.3,0.0,0.55,1.0,0.7,4.485308780771305,0.12000000000000002,0.3833333333333333,0.08
control,20,-74.50999999999999,0.0,0.5192307692307693,0.9846153846153847,0.7307692307692307,4.955595165366207,0.10396153846153847,0.29095634226884226,0.03076923076923077
control,21,-74.71,0.0,0.5416666666666666,0.9666666666666667,0.5833333333333334,4.403789524960115,0.20025,0.3234042959355459,0.06666666666666667
control,22,-72.7,0.0,0.5555555555555556,1.0,0.7777777777777778,4.372565311968117,0.14444444444444446,0.3442901234567901,0.08888888888888889
control,23,-72.7,0.0,0.5833333333333334,1.0,0.6666666666666666,3.808847967952176,0.21666666666666667,0.3431018518518519,0.13333333333333333
control,24,-74.52,0.0,0.5294117647058824,0.9529411764705882,0.7058823529411765,4.608109458313513,0.17694117647058824,0.313171451914099,0.047058823529411764
control,25,-72.89999999999999,0.0,0.6666666666666666,1.0,0.6666666666666666,2.117695935904352,0.43333333333333335,0.3399074074074074,0.26666666666666666
control,26,-72.3,0.0,0.75,1.0,0.5,0.42654390385652796,0.6000000000000001,0.2995238095238095,0.4
control,27,-72.3,0.0,0.6666666666666666,1.0,0.6666666666666666,2.117695935904352,0.4000000000000001,0.3207936507936508,0.26666666666666666
control,28,-73.89999999999999,0.0,0.5217391304347826,1.0,0.8260869565217391,5.058829904683177,0.06086956521739131,0.28494133885438233,0.034782608695652174
control,29,-72.3,0.0,0.5833333333333334,1.0,0.8333333333333334,3.8088479679521803,0.20000000000000004,0.38777777777777783,0.13333333333333333
control,30,-72.3,0.0,1.0,1.0,0.0,-4.646912192286944,1.2000000000000002,0.29333333333333333,0.8
control,31,-72.89999999999999,0.0,0.6,1.0,0.4,3.4706175615426114,0.26,0.3599801587301587,0.16
control,32,-71.89999999999999,0.0,0.5277777777777778,1.0,0.8888888888888888,4.9362826559840585,0.06666666666666668,0.35830467372134034,0.044444444444444446
control,33,-72.89999999999999,0.0,0.55,1.0,0.7,4.485308780771305,0.13,0.36999007936507944,0.08
control,34,-72.89999999999999,0.0,0.5714285714285714,1.0,0.42857142857142855,4.05044111538758,0.18571428571428572,0.44922619047619045,0.1142857142857143
control,35,-72.89999999999999,0.0,0.5263157894736842,1.0,0.7894736842105263,4.965951989879635,0.06842105263157895,0.41254633524370365,0.042105263157894736
control,36,-73.3,0.0,0.5625,1.0,0.875,4.2316359759641315,0.1625,0.348125,0.1
control,37,-72.89999999999999,0.0,0.5833333333333334,1.0,0.5,3.808847967952176,0.21666666666666667,0.383015873015873,0.13333333333333333
control,38,-74.3,0.0,0.5555555555555556,1.0,0.4444444444444444,3.9281208675236723,0.30000000000000004,0.3378086419753087,0.08888888888888889
control,39,-72.89999999999999,0.0,0.5555555555555556,1.0,0.7777777777777778,4.372565311968117,0.14444444444444446,0.3587852733686067,0.08888888888888889
control,40,-72.89999999999999,0.0,0.55,1.0,0.8,4.485308780771305,0.13,0.3453093434343435,0.08
control,41,-73.3,0.0,0.5833333333333334,1.0,0.6666666666666666,3.808847967952176,0.21666666666666667,0.34083964646464643,0.13333333333333333
control,42,-72.3,0.0,0.5333333333333333,1.0,0.9333333333333333,4.82353918718087,0.08000000000000002,0.3285858585858586,0.05333333333333334
control,43,-72.5,0.0,0.5384615384615384,1.0,0.5384615384615384,4.719468292901004,0.1,0.32463772338772334,0.06153846153846154
control,44,-72.3,0.0,1.0,1.0,0.0,-4.646912192286944,1.2000000000000002,0.23878787878787883,0.8
control,45,-74.1,0.0,0.5263157894736842,1.0,0.8421052631578947,4.965951989879635,0.0736842105263158,0.3224780701754386,0.042105263157894736
control,46,-72.89999999999999,0.0,0.5263157894736842,1.0,0.8947368421052632,4.965951989879635,0.06842105263157895,0.356062030075188,0.042105263157894736
control,47,-71.89999999999999,0.0,0.5277777777777778,1.0,0.9444444444444444,4.9362826559840585,0.06666666666666668,0.36193121693121694,0.044444444444444446
control,48,-71.89999999999999,0.0,0.5625,1.0,0.875,4.2316359759641315,0.15000000000000002,0.3851785714285715,0.1
control,49,-71.89999999999999,0.0,0.5454545454545454,1.0,0.8181818181818182,4.5775534370648225,0.10909090909090911,0.38012987012987015,0.07272727272727274
control,50,-72.89999999999999,0.0,0.625,1.0,0.5,2.963271951928264,0.325,0.3662946428571429,0.2
control,51,-72.3,0.0,0.5208333333333334,1.0,0.8333333333333334,5.077211991988044,0.05000000000000001,0.3444444444444445,0.03333333333333333
control,52,-72.89999999999999,0.0,0.625,1.0,0.5,2.963271951928264,0.325,0.3662946428571429,0.2
control,53,-61.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.3090046296296297,0.0
control,54,-72.89999999999999,0.0,0.5454545454545454,1.0,0.8181818181818182,4.5775534370648225,0.11818181818181818,0.3448394660894661,0.07272727272727274
control,55,-73.50999999999999,0.0,0.5625,0.95,0.25,4.230684287440173,0.175125,0.3407506200396826,0.1
control,56,-74.3,0.0,0.75,1.0,0.0,0.42654390385652796,0.7000000000000001,0.3084027777777778,0.4
control,57,-75.31,0.0,0.5192307692307693,0.9846153846153847,0.6923076923076923,4.801749011520053,0.16934615384615387,0.2804387348762349,0.03076923076923077
control,58,-74.11,0.0,0.5833333333333334,0.9333333333333332,0.3333333333333333,3.8075790499202307,0.2335,0.3456181700244201,0.13333333333333333
control,59,-72.3,0.0,0.6666666666666666,1.0,0.6666666666666666,2.117695935904352,0.4000000000000001,0.35214285714285715,0.26666666666666666
control,60,-72.3,0.0,0.5294117647058824,1.0,0.8823529411764706,4.903122812218415,0.07058823529411766,0.3442016806722689,0.047058823529411764
