risk_scale,risk_level,red_team,seed,agent,episodes,steps_per_episode,eval_episodes,total_timesteps,avg_pgf_neto,avg_pgf_bruto,avg_pgf_costo,avg_tripwire,avg_reward,robustez,flexibilidad
1.5,default,False,42,a2c_sota,100,50,100,5000,0.0,0.0,0.0,0.0,0.0,,
