episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
1,PGF,22.580000000000002,30,5,104.97999999999999,0.6,0.3,0.25,2.0,4
2,PGF,19.000000000000004,30,1,101.0,0.75,0.3,0.3125,2.0,5
3,PGF,17.6,30,0,100.0,0.8999999999999999,0.3,0.1875,1.0,3
4,PGF,20.200000000000003,30,2,102.0,0.8400000000000001,0.3,0.4375,2.5,7
5,PGF,19.8,30,2,102.0,1.0,0.3,0.3125,1.5,5
6,PGF,18.400000000000002,30,1,101.0,0.3,0.3,0.1875,3.0,3
7,PGF,19.560000000000002,30,1,100.95999999999998,0.75,0.3,0.3125,2.0,5
8,PGF,21.76,30,2,101.95999999999998,1.7999999999999998,0.3,0.375,1.0,6
9,PGF,21.31,30,2,101.90999999999995,1.7999999999999998,0.3,0.375,1.0,6
10,PGF,104.79000000000002,30,1,185.99,1.5,0.3,0.625,2.0,10
11,PGF,1973.3750000000007,30,1,2055.975,1.2,0.3,0.5,2.0,8
12,PGF,18.6,30,1,101.0,0.39999999999999997,0.3,0.25,3.0,4
13,PGF,17.8,30,0,100.0,1.2,0.3,0.25,1.0,4
14,PGF,19.98,30,2,101.97999999999999,0.5142857142857142,0.3,0.375,3.5,6
15,PGF,19.79,30,2,101.99,0.5,0.3,0.3125,3.0,5
16,PGF,529.375,30,2,611.975,1.2,0.3,0.5,2.0,8
17,PGF,2142.1750000000006,30,0,2224.975,2.1,0.3,0.4375,1.0,7
18,PGF,2143.1750000000006,30,1,2225.975,2.1,0.3,0.4375,1.0,7
19,PGF,1634.1750000000004,30,2,1716.975,0.8400000000000001,0.3,0.4375,2.5,7
20,PGF,2143.1750000000006,30,1,2225.975,2.1,0.3,0.4375,1.0,7
21,PGF,2143.1750000000006,30,1,2225.975,2.1,0.3,0.4375,1.0,7
22,PGF,2142.1750000000006,30,0,2224.975,2.1,0.3,0.4375,1.0,7
23,PGF,2142.185000000001,30,0,2224.985,2.1,0.3,0.4375,1.0,7
24,PGF,2142.185000000001,30,0,2224.985,2.1,0.3,0.4375,1.0,7
25,PGF,1378.4000000000003,30,1,1461.0,2.1,0.3,0.4375,1.0,7
26,PGF,2057.3850000000007,30,0,2139.985,2.4,0.3,0.5,1.0,8
27,PGF,2142.185000000001,30,0,2224.985,2.1,0.3,0.4375,1.0,7
28,PGF,2142.1750000000006,30,0,2224.975,2.1,0.3,0.4375,1.0,7
29,PGF,2143.185000000001,30,1,2225.985,0.7000000000000001,0.3,0.4375,3.0,7
30,PGF,2058.4000000000005,30,1,2141.0,0.6,0.3,0.5,4.0,8
31,PGF,1974.4000000000005,30,2,2057.0,1.05,0.3,0.4375,2.0,7
32,PGF,2142.185000000001,30,0,2224.985,2.1,0.3,0.4375,1.0,7
