episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
1,PGF,21.18,30,3,102.97999999999999,0.2571428571428572,0.1,0.375,2.3333333333333335,6
2,PGF,20.8,30,3,103.0,0.125,0.1,0.3125,4.0,5
3,PGF,19.8,30,2,102.0,0.4,0.1,0.25,1.0,4
4,PGF,19.200000000000003,30,1,101.0,0.20000000000000004,0.1,0.375,3.0,6
5,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
6,PGF,20.8,30,3,103.0,0.30000000000000004,0.1,0.25,1.3333333333333333,4
7,PGF,20.0,30,2,102.0,0.14285714285714285,0.1,0.3125,3.5,5
8,PGF,21.0,30,3,103.0,0.24,0.1,0.25,1.6666666666666667,4
9,PGF,20.200000000000003,30,2,102.0,0.3333333333333333,0.1,0.3125,1.5,5
10,PGF,19.0,30,1,101.0,0.5,0.1,0.3125,1.0,5
11,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
12,PGF,19.8,30,2,102.0,0.26666666666666666,0.1,0.25,1.5,4
13,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
14,PGF,18.6,30,1,101.0,0.13333333333333333,0.1,0.25,3.0,4
15,PGF,19.6,30,2,102.0,0.26666666666666666,0.1,0.25,1.5,4
16,PGF,17.800000000000004,30,0,100.0,0.4,0.1,0.25,1.0,4
17,PGF,18.8,30,1,101.0,0.25,0.1,0.3125,2.0,5
18,PGF,18.800000000000004,30,1,101.0,0.1,0.1,0.25,4.0,4
19,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
20,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
21,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
22,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
23,PGF,18.6,30,1,101.0,0.13333333333333333,0.1,0.25,3.0,4
24,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
25,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
26,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
27,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
28,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
29,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
30,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
31,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
32,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
33,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
34,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
35,PGF,19.6,30,2,102.0,0.26666666666666666,0.1,0.25,1.5,4
36,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
37,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
38,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
39,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
40,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
41,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
42,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
43,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
44,PGF,19.6,30,2,102.0,0.2,0.1,0.25,2.0,4
45,PGF,17.800000000000004,30,0,100.0,0.4,0.1,0.25,1.0,4
46,PGF,19.0,30,1,101.0,0.4,0.1,0.25,1.0,4
47,PGF,18.6,30,1,101.0,0.13333333333333333,0.1,0.25,3.0,4
48,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
49,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
50,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
51,PGF,18.8,30,1,101.0,0.5,0.1,0.3125,1.0,5
52,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
53,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
54,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
55,PGF,19.6,30,2,102.0,0.4,0.1,0.25,1.0,4
56,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
57,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
58,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
59,PGF,17.800000000000004,30,0,100.0,0.4,0.1,0.25,1.0,4
60,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
61,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
62,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
63,PGF,17.800000000000004,30,0,100.0,0.4,0.1,0.25,1.0,4
64,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
65,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
66,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
67,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
68,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
69,PGF,19.6,30,2,102.0,0.4,0.1,0.25,1.0,4
70,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
71,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
72,PGF,18.800000000000004,30,1,101.0,0.1,0.1,0.25,4.0,4
73,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
74,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
75,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
76,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
77,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
78,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
79,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
80,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
81,PGF,18.6,30,1,101.0,0.13333333333333333,0.1,0.25,3.0,4
82,PGF,17.800000000000004,30,0,100.0,0.5,0.1,0.3125,1.0,5
83,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
84,PGF,18.6,30,1,101.0,0.13333333333333333,0.1,0.25,3.0,4
85,PGF,18.790000000000003,30,1,100.99,0.20000000000000004,0.1,0.375,3.0,6
86,PGF,18.6,30,1,101.0,0.2,0.1,0.25,2.0,4
87,PGF,19.6,30,2,102.0,0.26666666666666666,0.1,0.25,1.5,4
88,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
89,PGF,19.8,30,2,102.0,0.25,0.1,0.3125,2.0,5
90,PGF,17.800000000000004,30,0,100.0,0.5,0.1,0.3125,1.0,5
91,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
92,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
93,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
94,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
95,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
96,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
97,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
98,PGF,19.6,30,2,102.0,0.4,0.1,0.25,1.0,4
99,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
100,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
101,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
102,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
103,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
104,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
105,PGF,18.6,30,1,101.0,0.13333333333333333,0.1,0.25,3.0,4
106,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
107,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
108,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
109,PGF,18.8,30,1,101.0,0.4,0.1,0.25,1.0,4
110,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
111,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
112,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
113,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
114,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
115,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
116,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
117,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
118,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
119,PGF,17.800000000000004,30,0,100.0,0.4,0.1,0.25,1.0,4
120,PGF,19.8,30,2,102.0,0.3333333333333333,0.1,0.3125,1.5,5
121,PGF,17.800000000000004,30,0,100.0,0.4,0.1,0.25,1.0,4
122,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
123,PGF,19.6,30,2,102.0,0.4,0.1,0.25,1.0,4
124,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
125,PGF,18.8,30,1,101.0,0.2,0.1,0.25,2.0,4
126,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
127,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
128,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
129,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
130,PGF,18.8,30,1,101.0,0.16666666666666666,0.1,0.3125,3.0,5
131,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
132,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
133,PGF,17.800000000000004,30,0,100.0,0.5,0.1,0.3125,1.0,5
134,PGF,18.6,30,1,101.0,0.13333333333333333,0.1,0.25,3.0,4
135,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
136,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
137,PGF,18.800000000000004,30,1,101.0,0.5,0.1,0.3125,1.0,5
138,PGF,17.0,30,0,100.0,0.1,0.1,0.0625,1.0,1
