episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
1,PGF,104.60000000000001,30,1,186.0,0.7000000000000001,0.2,0.4375,2.0,7
2,PGF,1378.9700000000003,30,1,1460.97,1.8,0.2,0.5625,1.0,9
3,PGF,17.800000000000004,30,0,100.0,0.8,0.2,0.25,1.0,4
4,PGF,19.0,30,1,101.0,1.2000000000000002,0.2,0.375,1.0,6
5,PGF,20.990000000000002,30,3,102.99,0.42857142857142855,0.2,0.3125,2.3333333333333335,5
6,PGF,18.990000000000002,30,1,100.99,0.35000000000000003,0.2,0.4375,4.0,7
7,PGF,18.985000000000003,30,1,100.985,0.6000000000000001,0.2,0.375,2.0,6
8,PGF,18.360000000000003,30,0,99.96,1.4000000000000001,0.2,0.4375,1.0,7
9,PGF,698.19,30,1,780.99,0.35000000000000003,0.2,0.4375,4.0,7
10,PGF,954.1750000000002,30,2,1036.975,0.7000000000000001,0.2,0.4375,2.0,7
11,PGF,2057.3750000000005,30,0,2139.975,1.4000000000000001,0.2,0.4375,1.0,7
12,PGF,1889.3850000000007,30,2,1971.9850000000001,0.9333333333333335,0.2,0.4375,1.5,7
13,PGF,1124.3850000000002,30,2,1206.9850000000001,0.9,0.2,0.5625,2.0,9
14,PGF,2057.4000000000005,30,0,2140.0,1.4000000000000001,0.2,0.4375,1.0,7
15,PGF,2057.1850000000004,30,0,2139.985,1.4000000000000001,0.2,0.4375,1.0,7
16,PGF,2059.3850000000007,30,2,2141.985,1.0666666666666667,0.2,0.5,1.5,8
17,PGF,1972.3850000000007,30,0,2054.985,1.6,0.2,0.5,1.0,8
18,PGF,2144.185000000001,30,2,2226.985,1.4000000000000001,0.2,0.4375,1.0,7
19,PGF,1889.385000000001,30,2,1971.9850000000001,0.64,0.2,0.5,2.5,8
20,PGF,2143.185000000001,30,1,2225.985,1.4000000000000001,0.2,0.4375,1.0,7
21,PGF,2143.185000000001,30,1,2225.985,1.4000000000000001,0.2,0.4375,1.0,7
22,PGF,2057.2000000000007,30,0,2140.0,1.4000000000000001,0.2,0.4375,1.0,7
23,PGF,2143.1750000000006,30,1,2225.975,1.4000000000000001,0.2,0.4375,1.0,7
24,PGF,2143.185000000001,30,1,2225.985,1.4000000000000001,0.2,0.4375,1.0,7
25,PGF,2143.185000000001,30,1,2225.985,0.46666666666666673,0.2,0.4375,3.0,7
26,PGF,2057.3850000000007,30,0,2139.985,1.6,0.2,0.5,1.0,8
