episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
1,PGF,17.0,30,0,100.0,0.4,0.4,0.0625,1.0,1
2,PGF,18.200000000000003,30,1,101.0,0.4,0.4,0.125,2.0,2
3,PGF,25.59,30,7,106.99,0.9333333333333333,0.4,0.3125,2.142857142857143,5
4,PGF,18.790000000000003,30,1,100.99,0.6000000000000001,0.4,0.375,4.0,6
5,PGF,21.0,30,3,103.0,0.96,0.4,0.25,1.6666666666666667,4
6,PGF,19.8,30,2,102.0,0.8,0.4,0.25,2.0,4
7,PGF,21.200000000000003,30,3,103.0,1.6,0.4,0.25,1.0,4
8,PGF,19.8,30,2,102.0,1.6,0.4,0.25,1.0,4
9,PGF,20.6,30,3,103.0,0.96,0.4,0.25,1.6666666666666667,4
10,PGF,20.8,30,3,103.0,1.5,0.4,0.3125,1.3333333333333333,5
11,PGF,21.0,30,3,103.0,0.6000000000000001,0.4,0.25,2.6666666666666665,4
12,PGF,20.6,30,3,103.0,0.8,0.4,0.25,2.0,4
13,PGF,23.0,30,4,104.0,0.8,0.4,0.25,2.0,4
14,PGF,28.2,30,8,108.0,1.1636363636363638,0.4,0.25,1.375,4
15,PGF,25.2,30,5,105.0,1.142857142857143,0.4,0.25,1.4,4
16,PGF,30.0,30,10,110.0,1.0,0.4,0.25,1.6,4
17,PGF,22.400000000000002,30,4,104.0,0.8,0.4,0.25,2.0,4
18,PGF,23.4,30,4,104.0,0.9600000000000002,0.4,0.1875,1.25,3
19,PGF,20.6,30,3,103.0,0.6857142857142857,0.4,0.25,2.3333333333333335,4
20,PGF,22.200000000000003,30,4,104.0,1.0666666666666667,0.4,0.25,1.5,4
21,PGF,25.0,30,5,105.0,1.1111111111111112,0.4,0.3125,1.8,5
22,PGF,19.400000000000002,30,1,101.0,1.6,0.4,0.25,1.0,4
23,PGF,18.6,30,1,101.0,1.6,0.4,0.25,1.0,4
24,PGF,19.200000000000003,30,1,101.0,1.0,0.4,0.3125,2.0,5
25,PGF,26.0,30,7,107.0,1.0181818181818183,0.4,0.25,1.5714285714285714,4
26,PGF,27.2,30,8,108.0,0.8533333333333334,0.4,0.25,1.875,4
27,PGF,34.6,30,15,115.0,1.090909090909091,0.4,0.25,1.4666666666666666,4
28,PGF,27.59,30,8,107.99,1.3333333333333333,0.4,0.3125,1.5,5
29,PGF,23.2,30,4,104.0,0.7111111111111111,0.4,0.25,2.25,4
30,PGF,25.4,30,6,106.0,0.96,0.4,0.25,1.6666666666666667,4
31,PGF,24.2,30,5,105.0,0.6666666666666667,0.4,0.125,1.2,2
32,PGF,23.6,30,5,105.0,0.5714285714285715,0.4,0.125,1.4,2
33,PGF,24.0,30,5,105.0,0.8,0.4,0.25,2.0,4
34,PGF,27.2,30,7,107.0,1.12,0.4,0.25,1.4285714285714286,4
35,PGF,27.0,30,7,107.0,1.0181818181818183,0.4,0.25,1.5714285714285714,4
36,PGF,31.000000000000004,30,11,111.0,1.353846153846154,0.4,0.25,1.1818181818181819,4
37,PGF,23.8,30,5,105.0,0.888888888888889,0.4,0.25,1.8,4
38,PGF,27.2,30,7,107.0,1.2444444444444445,0.4,0.25,1.2857142857142858,4
39,PGF,22.4,30,4,104.0,0.9142857142857144,0.4,0.25,1.75,4
40,PGF,28.0,30,8,108.0,1.0666666666666667,0.4,0.25,1.5,4
41,PGF,20.200000000000003,30,2,102.0,0.64,0.4,0.25,2.5,4
42,PGF,28.8,30,9,109.0,1.2000000000000002,0.4,0.25,1.3333333333333333,4
43,PGF,28.2,30,8,108.0,0.9846153846153847,0.4,0.25,1.625,4
44,PGF,27.4,30,8,108.0,1.4545454545454546,0.4,0.3125,1.375,5
45,PGF,24.6,30,5,105.0,0.6666666666666667,0.4,0.125,1.2,2
46,PGF,24.2,30,5,105.0,1.142857142857143,0.4,0.25,1.4,4
47,PGF,26.8,30,7,107.0,0.8615384615384616,0.4,0.25,1.8571428571428572,4
48,PGF,23.2,30,4,104.0,0.8,0.4,0.25,2.0,4
49,PGF,21.6,30,2,102.0,0.64,0.4,0.25,2.5,4
50,PGF,24.8,30,6,106.0,0.96,0.4,0.25,1.6666666666666667,4
51,PGF,21.4,30,3,103.0,1.6,0.4,0.25,1.0,4
52,PGF,19.8,30,2,102.0,0.8,0.4,0.25,2.0,4
53,PGF,18.6,30,1,101.0,0.5333333333333333,0.4,0.25,3.0,4
54,PGF,24.0,30,5,105.0,1.3333333333333335,0.4,0.25,1.2,4
55,PGF,30.400000000000006,30,11,111.0,1.2571428571428573,0.4,0.25,1.2727272727272727,4
56,PGF,26.99,30,7,106.99,0.9333333333333333,0.4,0.1875,1.2857142857142858,3
57,PGF,19.6,30,2,102.0,0.64,0.4,0.25,2.5,4
58,PGF,28.0,30,8,108.0,0.8727272727272729,0.4,0.1875,1.375,3
59,PGF,32.0,30,12,112.0,1.6,0.4,0.25,1.0,4
60,PGF,20.400000000000002,30,2,102.0,1.6,0.4,0.25,1.0,4
61,PGF,19.8,30,2,102.0,0.8,0.4,0.25,2.0,4
62,PGF,22.599999999999998,30,4,104.0,1.3333333333333333,0.4,0.3125,1.5,5
63,PGF,24.8,30,5,105.0,1.0,0.4,0.25,1.6,4
64,PGF,23.599999999999998,30,4,104.0,0.64,0.4,0.25,2.5,4
65,PGF,24.0,30,4,104.0,1.0666666666666667,0.4,0.25,1.5,4
66,PGF,21.8,30,3,103.0,0.96,0.4,0.25,1.6666666666666667,4
67,PGF,28.2,30,8,108.0,0.8,0.4,0.125,1.0,2
68,PGF,20.8,30,3,103.0,0.96,0.4,0.25,1.6666666666666667,4
69,PGF,18.6,30,0,100.0,1.6,0.4,0.25,1.0,4
70,PGF,20.0,30,2,102.0,0.64,0.4,0.25,2.5,4
71,PGF,23.2,30,5,105.0,1.0,0.4,0.25,1.6,4
72,PGF,25.0,30,5,105.0,0.7272727272727273,0.4,0.25,2.2,4
73,PGF,24.0,30,6,106.0,1.2000000000000002,0.4,0.25,1.3333333333333333,4
74,PGF,17.6,30,0,100.0,1.6,0.4,0.25,1.0,4
75,PGF,22.8,30,5,105.0,1.25,0.4,0.3125,1.6,5
76,PGF,29.189999999999998,30,9,108.99,0.7714285714285716,0.4,0.1875,1.5555555555555556,3
77,PGF,20.8,30,3,103.0,0.8,0.4,0.25,2.0,4
78,PGF,25.0,30,5,105.0,0.6153846153846154,0.4,0.25,2.6,4
79,PGF,25.8,30,6,106.0,0.8727272727272728,0.4,0.25,1.8333333333333333,4
80,PGF,19.200000000000003,30,1,101.0,1.6,0.4,0.25,1.0,4
81,PGF,19.8,30,2,102.0,1.3333333333333333,0.4,0.3125,1.5,5
82,PGF,23.599999999999998,30,5,105.0,1.0,0.4,0.25,1.6,4
83,PGF,23.59,30,4,103.99,2.8000000000000003,0.4,0.4375,1.0,7
84,PGF,20.8,30,2,102.0,1.0666666666666667,0.4,0.25,1.5,4
85,PGF,18.6,30,1,101.0,0.8,0.4,0.25,2.0,4
86,PGF,21.590000000000003,30,3,102.99,1.7142857142857142,0.4,0.625,2.3333333333333335,10
87,PGF,22.585,30,3,102.985,2.1000000000000005,0.4,0.4375,1.3333333333333333,7
88,PGF,22.2,30,4,104.0,1.3714285714285717,0.4,0.375,1.75,6
89,PGF,23.4,30,5,105.0,1.0,0.4,0.25,1.6,4
90,PGF,18.6,30,1,101.0,0.8,0.4,0.25,2.0,4
91,PGF,20.0,30,2,102.0,1.3333333333333333,0.4,0.3125,1.5,5
92,PGF,18.8,30,1,101.0,1.6,0.4,0.25,1.0,4
93,PGF,18.6,30,1,101.0,1.6,0.4,0.25,1.0,4
94,PGF,19.6,30,2,102.0,1.0666666666666667,0.4,0.25,1.5,4
95,PGF,17.6,30,0,100.0,1.6,0.4,0.25,1.0,4
96,PGF,29.0,30,9,109.0,2.0,0.4,0.3125,1.0,5
97,PGF,18.6,30,1,101.0,1.6,0.4,0.25,1.0,4
98,PGF,19.990000000000002,30,0,99.99,2.8000000000000003,0.4,0.4375,1.0,7
99,PGF,19.6,30,2,102.0,1.0666666666666667,0.4,0.25,1.5,4
100,PGF,18.6,30,1,101.0,1.6,0.4,0.25,1.0,4
101,PGF,17.6,30,0,100.0,1.6,0.4,0.25,1.0,4
102,PGF,17.6,30,0,100.0,1.6,0.4,0.25,1.0,4
103,PGF,17.800000000000004,30,0,100.0,1.6,0.4,0.25,1.0,4
104,PGF,17.6,30,0,100.0,1.6,0.4,0.25,1.0,4
105,PGF,17.6,30,0,100.0,1.6,0.4,0.25,1.0,4
106,PGF,19.200000000000003,30,1,101.0,1.0,0.4,0.3125,2.0,5
107,PGF,18.6,30,1,101.0,1.6,0.4,0.25,1.0,4
108,PGF,18.0,30,0,100.0,2.0,0.4,0.3125,1.0,5
109,PGF,25.0,30,5,105.0,0.8,0.4,0.125,1.0,2
110,PGF,17.800000000000004,30,0,100.0,2.0,0.4,0.3125,1.0,5
111,PGF,18.6,30,1,101.0,1.6,0.4,0.25,1.0,4
112,PGF,17.6,30,0,100.0,1.6,0.4,0.25,1.0,4
113,PGF,20.0,30,2,102.0,1.2000000000000002,0.4,0.375,2.0,6
114,PGF,19.6,30,2,102.0,0.64,0.4,0.25,2.5,4
115,PGF,23.990000000000002,30,6,105.99,1.866666666666667,0.4,0.4375,1.5,7
116,PGF,23.2,30,4,104.0,1.2000000000000002,0.4,0.1875,1.0,3
117,PGF,20.6,30,2,102.0,1.0666666666666667,0.4,0.25,1.5,4
118,PGF,18.6,30,1,101.0,1.6,0.4,0.25,1.0,4
119,PGF,18.800000000000004,30,1,101.0,1.6,0.4,0.25,1.0,4
120,PGF,19.6,30,2,102.0,0.64,0.4,0.25,2.5,4
121,PGF,23.0,30,3,103.0,0.8,0.4,0.125,1.0,2
122,PGF,27.599999999999998,30,8,108.0,1.4222222222222223,0.4,0.25,1.125,4
123,PGF,21.6,30,3,103.0,0.8,0.4,0.125,1.0,2
124,PGF,22.2,30,2,102.0,1.6,0.4,0.25,1.0,4
125,PGF,28.799999999999997,30,9,109.0,0.96,0.4,0.25,1.6666666666666667,4
126,PGF,29.2,30,9,109.0,1.2000000000000002,0.4,0.25,1.3333333333333333,4
127,PGF,26.2,30,7,107.0,0.9333333333333335,0.4,0.25,1.7142857142857142,4
128,PGF,30.2,30,10,110.0,1.0,0.4,0.25,1.6,4
129,PGF,23.4,30,4,104.0,0.8,0.4,0.125,1.0,2
130,PGF,24.8,30,5,105.0,0.5,0.4,0.125,1.6,2
131,PGF,25.0,30,5,105.0,0.8,0.4,0.125,1.0,2
132,PGF,22.6,30,3,103.0,1.2000000000000002,0.4,0.25,1.3333333333333333,4
133,PGF,26.4,30,7,107.0,1.2444444444444445,0.4,0.25,1.2857142857142858,4
134,PGF,23.200000000000003,30,4,104.0,1.0666666666666667,0.4,0.25,1.5,4
135,PGF,26.0,30,6,106.0,1.0666666666666667,0.4,0.25,1.5,4
136,PGF,23.4,30,4,104.0,1.6,0.4,0.25,1.0,4
137,PGF,32.2,30,12,112.0,1.0666666666666667,0.4,0.25,1.5,4
138,PGF,27.2,30,7,107.0,0.7000000000000001,0.4,0.25,2.2857142857142856,4
139,PGF,18.8,30,1,101.0,0.8,0.4,0.25,2.0,4
140,PGF,22.400000000000002,30,4,104.0,1.6,0.4,0.25,1.0,4
141,PGF,19.0,30,1,101.0,0.8,0.4,0.25,2.0,4
142,PGF,18.6,30,1,101.0,1.6,0.4,0.25,1.0,4
143,PGF,18.400000000000002,30,0,100.0,1.6,0.4,0.25,1.0,4
144,PGF,26.8,30,7,107.0,1.2444444444444445,0.4,0.25,1.2857142857142858,4
145,PGF,18.6,30,1,101.0,1.6,0.4,0.25,1.0,4
146,PGF,20.200000000000003,30,2,102.0,0.8,0.4,0.25,2.0,4
147,PGF,24.979999999999997,30,6,105.97999999999999,1.0285714285714287,0.4,0.375,2.3333333333333335,6
148,PGF,29.0,30,9,109.0,0.72,0.4,0.125,1.1111111111111112,2
149,PGF,17.800000000000004,30,0,100.0,1.6,0.4,0.25,1.0,4
150,PGF,22.2,30,4,104.0,1.0666666666666667,0.4,0.25,1.5,4
151,PGF,17.6,30,0,100.0,1.6,0.4,0.25,1.0,4
152,PGF,21.990000000000002,30,4,103.99,0.8,0.4,0.3125,2.5,5
153,PGF,18.6,30,0,100.0,1.6,0.4,0.25,1.0,4
154,PGF,19.0,30,0,100.0,1.6,0.4,0.25,1.0,4
155,PGF,25.8,30,7,107.0,1.6,0.4,0.25,1.0,4
156,PGF,20.6,30,3,103.0,0.48,0.4,0.125,1.6666666666666667,2
157,PGF,25.2,30,5,105.0,1.142857142857143,0.4,0.25,1.4,4
158,PGF,22.0,30,4,104.0,0.7111111111111111,0.4,0.25,2.25,4
159,PGF,24.0,30,4,104.0,0.9142857142857144,0.4,0.25,1.75,4
160,PGF,30.200000000000003,30,11,111.0,0.9263157894736842,0.4,0.25,1.7272727272727273,4
161,PGF,25.2,30,5,105.0,1.0,0.4,0.25,1.6,4
162,PGF,21.8,30,4,104.0,0.9142857142857144,0.4,0.25,1.75,4
163,PGF,17.200000000000003,30,0,100.0,0.8,0.4,0.125,1.0,2
164,PGF,17.200000000000003,30,0,100.0,0.8,0.4,0.125,1.0,2
165,PGF,31.0,30,11,111.0,1.2571428571428573,0.4,0.25,1.2727272727272727,4
166,PGF,19.6,30,2,102.0,1.0666666666666667,0.4,0.25,1.5,4
167,PGF,21.6,30,3,103.0,0.8571428571428571,0.4,0.3125,2.3333333333333335,5
168,PGF,22.599999999999998,30,4,104.0,1.28,0.4,0.25,1.25,4
169,PGF,29.0,30,9,109.0,0.8470588235294119,0.4,0.25,1.8888888888888888,4
170,PGF,25.0,30,5,105.0,0.8,0.4,0.125,1.0,2
171,PGF,28.0,30,8,108.0,1.28,0.4,0.25,1.25,4
172,PGF,22.4,30,3,103.0,0.96,0.4,0.25,1.6666666666666667,4
173,PGF,19.8,30,2,102.0,1.0666666666666667,0.4,0.25,1.5,4
174,PGF,24.6,30,6,106.0,0.96,0.4,0.25,1.6666666666666667,4
175,PGF,19.0,30,1,101.0,0.8,0.4,0.25,2.0,4
176,PGF,19.0,30,1,101.0,0.8,0.4,0.25,2.0,4
177,PGF,17.8,30,0,100.0,1.6,0.4,0.25,1.0,4
178,PGF,28.2,30,8,108.0,1.2000000000000002,0.4,0.1875,1.0,3
179,PGF,19.6,30,2,102.0,0.64,0.4,0.25,2.5,4
180,PGF,17.6,30,0,100.0,1.6,0.4,0.25,1.0,4
181,PGF,19.6,30,2,102.0,0.64,0.4,0.25,2.5,4
182,PGF,23.8,30,5,105.0,1.6,0.4,0.25,1.0,4
183,PGF,27.0,30,7,107.0,0.8615384615384616,0.4,0.25,1.8571428571428572,4
184,PGF,31.0,30,11,111.0,1.1000000000000003,0.4,0.1875,1.0909090909090908,3
185,PGF,20.400000000000002,30,2,102.0,1.0666666666666667,0.4,0.25,1.5,4
186,PGF,25.2,30,7,107.0,1.12,0.4,0.25,1.4285714285714286,4
187,PGF,20.6,30,3,103.0,0.8,0.4,0.25,2.0,4
