episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
1,PGF,17.800000000000004,30,0,100.0,0.5,0.1,0.3125,1.0,5
2,PGF,19.200000000000003,30,1,101.0,0.7000000000000001,0.1,0.4375,1.0,7
3,PGF,18.790000000000003,30,1,100.99,0.15000000000000002,0.1,0.375,4.0,6
4,PGF,20.990000000000002,30,3,102.99,0.6000000000000001,0.1,0.375,1.0,6
5,PGF,1039.3600000000006,30,1,1120.9599999999998,0.3,0.1,0.5625,3.0,9
6,PGF,18.6,30,1,101.0,0.4,0.1,0.25,1.0,4
7,PGF,17.800000000000004,30,0,100.0,0.4,0.1,0.25,1.0,4
8,PGF,18.000000000000004,30,0,100.0,0.4,0.1,0.25,1.0,4
9,PGF,18.990000000000002,30,1,100.99,0.16666666666666666,0.1,0.3125,3.0,5
10,PGF,17.990000000000002,30,0,99.99,0.6000000000000001,0.1,0.375,1.0,6
11,PGF,18.975,30,1,100.975,0.30000000000000004,0.1,0.375,2.0,6
12,PGF,1294.1850000000004,30,2,1376.9850000000001,0.35000000000000003,0.1,0.4375,2.0,7
13,PGF,2144.2000000000007,30,2,2227.0,0.28,0.1,0.4375,2.5,7
14,PGF,2144.1750000000006,30,2,2226.975,0.35000000000000003,0.1,0.4375,2.0,7
15,PGF,2145.185000000001,30,3,2227.985,0.5250000000000001,0.1,0.4375,1.3333333333333333,7
16,PGF,1549.2000000000005,30,2,1632.0,0.35000000000000003,0.1,0.4375,2.0,7
17,PGF,1973.4000000000005,30,1,2056.0,0.4,0.1,0.5,2.0,8
18,PGF,2143.185000000001,30,1,2225.985,0.7000000000000001,0.1,0.4375,1.0,7
19,PGF,2143.185000000001,30,1,2225.985,0.7000000000000001,0.1,0.4375,1.0,7
20,PGF,2144.2000000000007,30,2,2227.0,0.23333333333333336,0.1,0.4375,3.0,7
21,PGF,2143.2000000000007,30,1,2226.0,0.7000000000000001,0.1,0.4375,1.0,7
22,PGF,2144.2000000000007,30,2,2227.0,0.28,0.1,0.4375,2.5,7
23,PGF,2142.2000000000007,30,0,2225.0,0.7000000000000001,0.1,0.4375,1.0,7
24,PGF,2142.185000000001,30,0,2224.985,0.7000000000000001,0.1,0.4375,1.0,7
25,PGF,2144.2000000000007,30,2,2227.0,0.7000000000000001,0.1,0.4375,1.0,7
26,PGF,2143.2000000000007,30,1,2226.0,0.23333333333333336,0.1,0.4375,3.0,7
27,PGF,2142.2000000000007,30,0,2225.0,0.7000000000000001,0.1,0.4375,1.0,7
28,PGF,2142.185000000001,30,0,2224.985,0.7000000000000001,0.1,0.4375,1.0,7
29,PGF,2057.3850000000007,30,0,2139.985,0.7000000000000001,0.1,0.4375,1.0,7
