episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
1,PGF,20.115000000000002,30,1,100.91499999999996,1.4000000000000001,0.2,0.4375,1.0,7
2,PGF,18.990000000000002,30,1,100.99,0.4000000000000001,0.2,0.375,3.0,6
3,PGF,19.0,30,1,101.0,1.2000000000000002,0.2,0.375,1.0,6
4,PGF,18.385,30,0,99.985,1.6,0.2,0.5,1.0,8
5,PGF,20.000000000000004,30,1,101.0,0.7000000000000001,0.2,0.4375,2.0,7
6,PGF,25.0,30,5,105.0,0.5000000000000001,0.2,0.1875,1.2,3
7,PGF,23.0,30,3,103.0,0.30000000000000004,0.2,0.25,2.6666666666666665,4
8,PGF,25.8,30,6,106.0,0.4,0.2,0.25,2.0,4
9,PGF,21.4,30,3,103.0,0.6000000000000001,0.2,0.25,1.3333333333333333,4
10,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
11,PGF,21.2,30,3,103.0,0.6000000000000001,0.2,0.25,1.3333333333333333,4
12,PGF,18.8,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
13,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
14,PGF,18.8,30,1,101.0,0.2,0.2,0.25,4.0,4
15,PGF,19.800000000000004,30,2,102.0,0.8,0.2,0.25,1.0,4
16,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
17,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
18,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
19,PGF,19.8,30,2,102.0,0.4,0.2,0.25,2.0,4
20,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
21,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
22,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
23,PGF,18.39,30,0,99.99,1.2000000000000002,0.2,0.375,1.0,6
24,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
25,PGF,187.8,30,0,270.0,1.4000000000000001,0.2,0.4375,1.0,7
26,PGF,2143.1750000000006,30,1,2225.975,0.35000000000000003,0.2,0.4375,4.0,7
27,PGF,19.6,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
28,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
29,PGF,18.800000000000004,30,1,101.0,1.0,0.2,0.3125,1.0,5
30,PGF,19.79,30,2,101.99,0.4,0.2,0.3125,2.5,5
31,PGF,18.790000000000003,30,1,100.99,0.25,0.2,0.3125,4.0,5
32,PGF,18.990000000000002,30,1,100.99,0.6000000000000001,0.2,0.375,2.0,6
