episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
1,PGF,19.8,30,2,102.0,0.4,0.2,0.3125,2.5,5
2,PGF,19.79,30,2,101.99,0.30000000000000004,0.2,0.1875,2.0,3
3,PGF,19.6,30,2,102.0,0.26666666666666666,0.2,0.25,3.0,4
4,PGF,19.800000000000004,30,2,102.0,0.8,0.2,0.25,1.0,4
5,PGF,20.6,30,3,103.0,0.6000000000000001,0.2,0.25,1.3333333333333333,4
6,PGF,20.0,30,2,102.0,0.4,0.2,0.3125,2.5,5
7,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
8,PGF,19.8,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
9,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
10,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
11,PGF,19.6,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
12,PGF,19.6,30,2,102.0,0.4,0.2,0.25,2.0,4
13,PGF,17.400000000000002,30,0,100.0,0.6000000000000001,0.2,0.1875,1.0,3
14,PGF,21.8,30,4,104.0,0.8,0.2,0.25,1.0,4
15,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
16,PGF,20.6,30,3,103.0,0.48,0.2,0.25,1.6666666666666667,4
17,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
18,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
19,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
20,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
21,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
22,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
23,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
24,PGF,19.8,30,2,102.0,0.6666666666666666,0.2,0.3125,1.5,5
25,PGF,19.800000000000004,30,2,102.0,0.8,0.2,0.25,1.0,4
26,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
27,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
28,PGF,18.6,30,1,101.0,0.2,0.2,0.25,4.0,4
29,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
30,PGF,20.6,30,3,103.0,0.4,0.2,0.25,2.0,4
31,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
32,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
33,PGF,21.2,30,1,101.0,0.6000000000000001,0.2,0.1875,1.0,3
34,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
35,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
36,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
37,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
38,PGF,19.200000000000003,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
39,PGF,20.8,30,1,101.0,0.4,0.2,0.25,2.0,4
40,PGF,21.0,30,2,102.0,0.4,0.2,0.25,2.0,4
41,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
42,PGF,17.800000000000004,30,0,100.0,0.8,0.2,0.25,1.0,4
43,PGF,21.4,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
44,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
45,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
46,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
47,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
48,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
49,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
50,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
51,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
52,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
53,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
54,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
55,PGF,20.6,30,3,103.0,0.48,0.2,0.25,1.6666666666666667,4
56,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
57,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
58,PGF,17.400000000000002,30,0,100.0,0.6000000000000001,0.2,0.1875,1.0,3
59,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
60,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
61,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
62,PGF,19.6,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
63,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
64,PGF,20.8,30,3,103.0,0.75,0.2,0.3125,1.3333333333333333,5
65,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
66,PGF,17.400000000000002,30,0,100.0,0.6000000000000001,0.2,0.1875,1.0,3
67,PGF,17.800000000000004,30,0,100.0,1.0,0.2,0.3125,1.0,5
68,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
69,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
70,PGF,19.6,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
71,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
72,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
73,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
74,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
75,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
76,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
77,PGF,19.6,30,2,102.0,0.32,0.2,0.25,2.5,4
78,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
79,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
80,PGF,19.6,30,2,102.0,0.4,0.2,0.25,2.0,4
81,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
82,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
83,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
84,PGF,19.6,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
85,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
86,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
87,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
88,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
89,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
90,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
91,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
92,PGF,19.6,30,2,102.0,0.4,0.2,0.25,2.0,4
93,PGF,20.6,30,3,103.0,0.48,0.2,0.25,1.6666666666666667,4
94,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
95,PGF,18.800000000000004,30,1,101.0,0.3333333333333333,0.2,0.3125,3.0,5
96,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
97,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
98,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
99,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
100,PGF,19.6,30,2,102.0,0.4,0.2,0.25,2.0,4
101,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
102,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
103,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
104,PGF,19.6,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
105,PGF,19.6,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
106,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
107,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
108,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
109,PGF,19.6,30,2,102.0,0.4,0.2,0.25,2.0,4
110,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
111,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
112,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
113,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
114,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
115,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
116,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
117,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
118,PGF,19.6,30,2,102.0,0.4,0.2,0.25,2.0,4
119,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
120,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
121,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
122,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
123,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
124,PGF,19.8,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
125,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
126,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
127,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
128,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
129,PGF,19.6,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
130,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
131,PGF,19.6,30,2,102.0,0.4,0.2,0.25,2.0,4
132,PGF,19.8,30,2,102.0,0.6666666666666666,0.2,0.3125,1.5,5
133,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
134,PGF,19.6,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
135,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
136,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
137,PGF,19.8,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
138,PGF,19.6,30,2,102.0,0.4,0.2,0.25,2.0,4
139,PGF,19.8,30,2,102.0,1.0,0.2,0.3125,1.0,5
140,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
141,PGF,17.790000000000003,30,0,99.99,1.0,0.2,0.3125,1.0,5
142,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
143,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
144,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
145,PGF,19.6,30,2,102.0,0.4,0.2,0.25,2.0,4
146,PGF,19.8,30,2,102.0,0.6666666666666666,0.2,0.3125,1.5,5
147,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
148,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
149,PGF,19.6,30,2,102.0,0.5333333333333333,0.2,0.25,1.5,4
150,PGF,18.8,30,1,101.0,0.5,0.2,0.3125,2.0,5
151,PGF,19.800000000000004,30,2,102.0,0.4,0.2,0.3125,2.5,5
152,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
153,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
154,PGF,21.0,30,3,103.0,0.5,0.2,0.3125,2.0,5
155,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
156,PGF,21.8,30,3,103.0,0.5,0.2,0.3125,2.0,5
157,PGF,21.0,30,3,103.0,0.42857142857142855,0.2,0.3125,2.3333333333333335,5
158,PGF,17.800000000000004,30,0,100.0,1.0,0.2,0.3125,1.0,5
159,PGF,19.8,30,2,102.0,0.6666666666666666,0.2,0.3125,1.5,5
160,PGF,19.000000000000004,30,1,101.0,1.0,0.2,0.3125,1.0,5
161,PGF,18.8,30,1,101.0,0.5,0.2,0.3125,2.0,5
162,PGF,19.8,30,2,102.0,0.6666666666666666,0.2,0.3125,1.5,5
163,PGF,19.400000000000002,30,1,101.0,1.0,0.2,0.3125,1.0,5
164,PGF,18.000000000000004,30,0,100.0,1.0,0.2,0.3125,1.0,5
165,PGF,21.0,30,3,103.0,0.6,0.2,0.3125,1.6666666666666667,5
166,PGF,19.8,30,2,102.0,0.3333333333333333,0.2,0.3125,3.0,5
167,PGF,18.8,30,1,101.0,0.5,0.2,0.3125,2.0,5
168,PGF,20.8,30,3,103.0,0.6,0.2,0.3125,1.6666666666666667,5
169,PGF,23.4,30,4,104.0,0.5,0.2,0.3125,2.0,5
170,PGF,19.8,30,2,102.0,0.5,0.2,0.3125,2.0,5
171,PGF,17.800000000000004,30,0,100.0,1.0,0.2,0.3125,1.0,5
172,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
173,PGF,21.0,30,3,103.0,0.3333333333333333,0.2,0.3125,3.0,5
174,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
175,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
176,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
177,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
178,PGF,20.8,30,3,103.0,0.42857142857142855,0.2,0.3125,2.3333333333333335,5
179,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
180,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
181,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
182,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
183,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
184,PGF,19.990000000000002,30,2,101.99,0.4,0.2,0.3125,2.5,5
185,PGF,18.6,30,1,101.0,0.4,0.2,0.25,2.0,4
186,PGF,18.800000000000004,30,1,101.0,0.5,0.2,0.3125,2.0,5
187,PGF,18.6,30,1,101.0,0.8,0.2,0.25,1.0,4
188,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
189,PGF,782.2,30,0,865.0,1.4000000000000001,0.2,0.4375,1.0,7
190,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
191,PGF,18.6,30,1,101.0,0.26666666666666666,0.2,0.25,3.0,4
192,PGF,17.6,30,0,100.0,0.8,0.2,0.25,1.0,4
193,PGF,18.8,30,1,101.0,0.3333333333333333,0.2,0.3125,3.0,5
194,PGF,18.8,30,1,101.0,0.5,0.2,0.3125,2.0,5
195,PGF,18.000000000000004,30,0,100.0,1.2000000000000002,0.2,0.375,1.0,6
196,PGF,19.985,30,3,102.985,0.6000000000000001,0.2,0.375,2.0,6
197,PGF,19.0,30,1,101.0,0.4000000000000001,0.2,0.375,3.0,6
198,PGF,1548.2000000000005,30,1,1631.0,0.7000000000000001,0.2,0.4375,2.0,7
199,PGF,20.0,30,2,102.0,1.2000000000000002,0.2,0.375,1.0,6
200,PGF,17.800000000000004,30,0,100.0,1.0,0.2,0.3125,1.0,5
201,PGF,187.20000000000002,30,0,270.0,1.4000000000000001,0.2,0.4375,1.0,7
202,PGF,2059.2000000000007,30,2,2142.0,0.9333333333333335,0.2,0.4375,1.5,7
203,PGF,2142.1750000000006,30,0,2224.975,1.4000000000000001,0.2,0.4375,1.0,7
204,PGF,2142.1750000000006,30,0,2224.975,1.4000000000000001,0.2,0.4375,1.0,7
205,PGF,2142.1750000000006,30,0,2224.975,1.4000000000000001,0.2,0.4375,1.0,7
206,PGF,2058.3750000000005,30,1,2140.975,1.4000000000000001,0.2,0.4375,1.0,7
207,PGF,2142.1750000000006,30,0,2224.975,1.4000000000000001,0.2,0.4375,1.0,7
208,PGF,2144.1750000000006,30,2,2226.975,0.7000000000000001,0.2,0.4375,2.0,7
209,PGF,2144.1750000000006,30,2,2226.975,0.9333333333333335,0.2,0.4375,1.5,7
210,PGF,2143.1750000000006,30,1,2225.975,0.46666666666666673,0.2,0.4375,3.0,7
211,PGF,2144.1750000000006,30,2,2226.975,0.9333333333333335,0.2,0.4375,1.5,7
212,PGF,2143.1750000000006,30,1,2225.975,1.4000000000000001,0.2,0.4375,1.0,7
213,PGF,2144.185000000001,30,2,2226.985,0.7000000000000001,0.2,0.4375,2.0,7
214,PGF,2058.3850000000007,30,1,2140.985,1.4000000000000001,0.2,0.4375,1.0,7
215,PGF,2142.185000000001,30,0,2224.985,1.4000000000000001,0.2,0.4375,1.0,7
216,PGF,2143.185000000001,30,1,2225.985,1.4000000000000001,0.2,0.4375,1.0,7
217,PGF,2057.4000000000005,30,0,2140.0,1.6,0.2,0.5,1.0,8
