episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
1,PGF,18.200000000000003,30,1,101.0,0.26666666666666666,0.4,0.125,3.0,2
2,PGF,18.185000000000002,30,0,99.985,2.4000000000000004,0.4,0.375,1.0,6
3,PGF,19.365000000000002,30,1,100.96499999999999,2.8000000000000003,0.4,0.4375,1.0,7
4,PGF,21.0,30,3,103.0,1.2,0.4,0.3125,1.6666666666666667,5
5,PGF,19.6,30,2,102.0,0.4571428571428572,0.4,0.25,3.5,4
6,PGF,19.200000000000003,30,1,101.0,0.8000000000000002,0.4,0.375,3.0,6
7,PGF,18.39,30,0,99.99,2.8000000000000003,0.4,0.4375,1.0,7
8,PGF,18.19,30,0,99.99,2.8000000000000003,0.4,0.4375,1.0,7
9,PGF,19.175,30,1,100.975,0.7000000000000001,0.4,0.4375,4.0,7
10,PGF,104.4,26,1,186.0,2.4000000000000004,0.4,0.375,1.0,6
11,PGF,110.375,6,1,185.975,2.4000000000000004,0.4,0.375,1.0,6
12,PGF,109.49000000000001,9,1,185.99,2.4000000000000004,0.4,0.375,1.0,6
13,PGF,20.200000000000003,30,2,102.0,0.6857142857142858,0.4,0.375,3.5,6
14,PGF,107.09,17,1,185.99,0.8000000000000002,0.4,0.375,3.0,6
15,PGF,110.375,6,1,185.975,1.2000000000000002,0.4,0.375,2.0,6
16,PGF,19.0,30,1,101.0,1.2000000000000002,0.4,0.375,2.0,6
17,PGF,106.775,18,1,185.975,1.2000000000000002,0.4,0.375,2.0,6
18,PGF,108.575,12,1,185.975,2.4000000000000004,0.4,0.375,1.0,6
19,PGF,110.375,6,1,185.975,2.4000000000000004,0.4,0.375,1.0,6
20,PGF,110.375,6,1,185.975,0.8000000000000002,0.4,0.375,3.0,6
21,PGF,106.5,19,1,186.0,1.2000000000000002,0.4,0.375,2.0,6
22,PGF,110.375,6,1,185.975,2.4000000000000004,0.4,0.375,1.0,6
23,PGF,110.375,6,1,185.975,1.2000000000000002,0.4,0.375,2.0,6
24,PGF,110.375,6,1,185.975,0.8000000000000002,0.4,0.375,3.0,6
25,PGF,111.375,6,2,186.975,1.6000000000000003,0.4,0.375,1.5,6
26,PGF,110.375,6,1,185.975,1.2000000000000002,0.4,0.375,2.0,6
27,PGF,110.375,6,1,185.975,1.2000000000000002,0.4,0.375,2.0,6
28,PGF,110.375,6,1,185.975,2.4000000000000004,0.4,0.375,1.0,6
29,PGF,111.375,6,2,186.975,1.2000000000000002,0.4,0.375,2.0,6
30,PGF,110.375,6,1,185.975,1.2000000000000002,0.4,0.375,2.0,6
31,PGF,111.375,6,2,186.975,0.9600000000000002,0.4,0.375,2.5,6
32,PGF,109.375,6,0,184.975,2.4000000000000004,0.4,0.375,1.0,6
33,PGF,110.375,6,1,185.975,1.2000000000000002,0.4,0.375,2.0,6
34,PGF,109.375,6,0,184.975,2.4000000000000004,0.4,0.375,1.0,6
35,PGF,110.375,6,1,185.975,1.2000000000000002,0.4,0.375,2.0,6
36,PGF,111.4,6,2,187.0,0.9600000000000002,0.4,0.375,2.5,6
37,PGF,109.385,6,0,184.985,2.4000000000000004,0.4,0.375,1.0,6
38,PGF,110.375,6,1,185.975,2.4000000000000004,0.4,0.375,1.0,6
39,PGF,111.385,6,2,186.985,1.2000000000000002,0.4,0.375,2.0,6
40,PGF,109.385,6,0,184.985,2.4000000000000004,0.4,0.375,1.0,6
41,PGF,109.385,6,0,184.985,2.4000000000000004,0.4,0.375,1.0,6
42,PGF,110.385,6,1,185.985,0.8000000000000002,0.4,0.375,3.0,6
43,PGF,111.385,6,2,186.985,0.9600000000000002,0.4,0.375,2.5,6
44,PGF,111.385,6,2,186.985,1.6000000000000003,0.4,0.375,1.5,6
45,PGF,110.385,6,1,185.985,2.4000000000000004,0.4,0.375,1.0,6
46,PGF,109.385,6,0,184.985,2.4000000000000004,0.4,0.375,1.0,6
47,PGF,112.385,6,3,187.985,1.4400000000000002,0.4,0.375,1.6666666666666667,6
48,PGF,110.385,6,1,185.985,2.4000000000000004,0.4,0.375,1.0,6
49,PGF,111.385,6,2,186.985,2.4000000000000004,0.4,0.375,1.0,6
50,PGF,112.385,6,3,187.985,0.9000000000000001,0.4,0.375,2.6666666666666665,6
51,PGF,110.385,6,1,185.985,0.8000000000000002,0.4,0.375,3.0,6
52,PGF,110.4,6,1,186.0,1.2000000000000002,0.4,0.375,2.0,6
53,PGF,110.4,6,1,186.0,2.4000000000000004,0.4,0.375,1.0,6
54,PGF,110.4,6,1,186.0,0.6000000000000001,0.4,0.375,4.0,6
55,PGF,110.385,6,1,185.985,2.4000000000000004,0.4,0.375,1.0,6
56,PGF,110.385,6,1,185.985,0.8000000000000002,0.4,0.375,3.0,6
57,PGF,109.4,6,0,185.0,2.4000000000000004,0.4,0.375,1.0,6
58,PGF,109.985,8,1,185.985,1.4000000000000001,0.4,0.4375,2.0,7
59,PGF,110.4,6,1,186.0,0.8000000000000002,0.4,0.375,3.0,6
60,PGF,113.4,6,4,189.0,1.2000000000000002,0.4,0.375,2.0,6
61,PGF,111.4,6,2,187.0,1.6000000000000003,0.4,0.375,1.5,6
62,PGF,110.0,8,1,186.0,2.4000000000000004,0.4,0.375,1.0,6
63,PGF,111.4,6,2,187.0,0.8000000000000002,0.4,0.375,3.0,6
64,PGF,110.4,6,1,186.0,2.4000000000000004,0.4,0.375,1.0,6
65,PGF,110.10000000000001,7,1,186.0,2.4000000000000004,0.4,0.375,1.0,6
66,PGF,111.4,6,2,187.0,0.9600000000000002,0.4,0.375,2.5,6
67,PGF,111.4,6,2,187.0,1.6000000000000003,0.4,0.375,1.5,6
68,PGF,111.4,6,2,187.0,1.6000000000000003,0.4,0.375,1.5,6
69,PGF,111.4,6,2,187.0,0.9600000000000002,0.4,0.375,2.5,6
70,PGF,110.4,6,1,186.0,0.8000000000000002,0.4,0.375,3.0,6
71,PGF,111.4,6,2,187.0,0.8000000000000002,0.4,0.375,3.0,6
72,PGF,110.4,6,1,186.0,0.6000000000000001,0.4,0.375,4.0,6
73,PGF,110.4,6,1,186.0,1.2000000000000002,0.4,0.375,2.0,6
74,PGF,110.385,6,1,185.985,1.2000000000000002,0.4,0.375,2.0,6
75,PGF,110.385,6,1,185.985,1.2000000000000002,0.4,0.375,2.0,6
76,PGF,110.385,6,1,185.985,1.2000000000000002,0.4,0.375,2.0,6
