episode,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,shaping_scale,spawn_rate,seed,grid_size
1,PGF,21.57,-3.430000000000028,1,1,30,False,0,0,0.1720768383829392,0.5,0.25,456,4
2,PGF,23.78,73.77999999999997,1,4,30,False,0,0,0.14805219153934096,0.5,0.25,456,4
3,PGF,20.0,20.0,0,0,30,False,0,0,0.12738176517877567,0.5,0.25,456,4
4,PGF,20.4,20.4,0,0,30,False,0,0,0.10959725709800847,0.5,0.25,456,4
5,PGF,21.2,46.2,0,1,30,False,0,0,0.09429574748433718,0.5,0.25,456,4
6,PGF,23.0,48.0,0,1,30,False,0,0,0.08113057050030371,0.5,0.25,456,4
7,PGF,21.19,-3.8099999999999845,1,1,30,False,0,0,0.06980346033948207,0.5,0.25,456,4
8,PGF,26.35,-73.65000000000003,4,4,30,False,0,0,0.06005779381703479,0.5,0.25,456,4
9,PGF,24.59,49.589999999999975,1,3,30,False,0,0,0.05167277640144891,0.5,0.25,456,4
10,PGF,26.37,126.36999999999996,0,4,30,False,0,0,0.04445843996814939,0.5,0.25,456,4
11,PGF,25.14,100.13999999999996,0,3,30,False,0,0,0.03825133894578426,0.5,0.25,456,4
12,PGF,28.880000000000003,178.88000000000002,0,6,30,False,0,0,0.032910847348523745,0.5,0.25,456,4
13,PGF,25.05,100.04999999999998,0,3,30,False,0,0,0.028315972801187538,0.5,0.25,456,4
14,PGF,23.090000000000003,48.09,0,1,30,False,0,0,0.02436261537682825,0.5,0.25,456,4
15,PGF,24.12,49.12,0,1,30,False,0,0,0.020961209143920925,0.5,0.25,456,4
16,PGF,27.91,152.90999999999997,0,5,30,False,0,0,0.018034692990847347,0.5,0.25,456,4
17,PGF,29.159999999999997,179.1600000000001,0,6,30,False,0,0,0.015516764755359819,0.5,0.25,456,4
18,PGF,22.12,22.12,0,0,30,False,0,0,0.01335037910517069,0.5,0.25,456,4
19,PGF,23.990000000000002,48.99000000000001,0,1,30,False,0,0,0.011486455138157128,0.5,0.25,456,4
20,PGF,27.900000000000002,152.89999999999998,0,5,30,False,0,0,0.01,0.5,0.25,456,4
21,PGF,27.35,152.34999999999994,0,5,30,False,0,0,0.01,0.5,0.25,456,4
22,PGF,34.93,334.9300000000002,0,12,30,False,0,0,0.01,0.5,0.25,456,4
23,PGF,25.38,125.37999999999994,0,4,30,False,0,0,0.01,0.5,0.25,456,4
24,PGF,24.34,99.33999999999992,0,3,30,False,0,0,0.01,0.5,0.25,456,4
25,PGF,25.740000000000002,125.73999999999998,0,4,30,False,0,0,0.01,0.5,0.25,456,4
26,PGF,23.070000000000004,48.07,0,1,30,False,0,0,0.01,0.5,0.25,456,4
27,PGF,27.07,152.06999999999994,0,5,30,False,0,0,0.01,0.5,0.25,456,4
28,PGF,28.080000000000002,178.07999999999998,0,6,30,False,0,0,0.01,0.5,0.25,456,4
29,PGF,25.730000000000004,125.72999999999996,0,4,30,False,0,0,0.01,0.5,0.25,456,4
30,PGF,29.12,204.11999999999998,0,7,30,False,0,0,0.01,0.5,0.25,456,4
31,PGF,22.759999999999998,47.760000000000005,0,1,30,False,0,0,0.01,0.5,0.25,456,4
32,PGF,25.169999999999998,125.16999999999993,0,4,30,False,0,0,0.01,0.5,0.25,456,4
33,PGF,26.92,126.91999999999993,0,4,30,False,0,0,0.01,0.5,0.25,456,4
34,PGF,29.12,204.11999999999998,0,7,30,False,0,0,0.01,0.5,0.25,456,4
35,PGF,26.92,126.91999999999997,0,4,30,False,0,0,0.01,0.5,0.25,456,4
36,PGF,23.98,48.980000000000004,0,1,30,False,0,0,0.01,0.5,0.25,456,4
37,PGF,29.96,204.96000000000004,0,7,30,False,0,0,0.01,0.5,0.25,456,4
38,PGF,28.96,178.95999999999995,0,6,30,False,0,0,0.01,0.5,0.25,456,4
39,PGF,29.71,204.71000000000015,0,7,30,False,0,0,0.01,0.5,0.25,456,4
40,PGF,27.130000000000003,152.12999999999994,0,5,30,False,0,0,0.01,0.5,0.25,456,4
41,PGF,26.95,126.94999999999996,0,4,30,False,0,0,0.01,0.5,0.25,456,4
42,PGF,26.950000000000003,126.94999999999997,0,4,30,False,0,0,0.01,0.5,0.25,456,4
43,PGF,26.0,100.99999999999999,0,3,30,False,0,0,0.01,0.5,0.25,456,4
44,PGF,32.14,282.14000000000004,0,10,30,False,0,0,0.01,0.5,0.25,456,4
45,PGF,29.12,204.12000000000003,0,7,30,False,0,0,0.01,0.5,0.25,456,4
46,PGF,34.120000000000005,334.1200000000002,0,12,30,False,0,0,0.01,0.5,0.25,456,4
47,PGF,34.120000000000005,334.1200000000001,0,12,30,False,0,0,0.01,0.5,0.25,456,4
48,PGF,30.12,230.12000000000006,0,8,30,False,0,0,0.01,0.5,0.25,456,4
49,PGF,31.95,256.95000000000016,0,9,30,False,0,0,0.01,0.5,0.25,456,4
50,PGF,31.12,256.12000000000006,0,9,30,False,0,0,0.01,0.5,0.25,456,4
51,PGF,30.12,230.12000000000006,0,8,30,False,0,0,0.01,0.5,0.25,456,4
52,PGF,27.94,152.93999999999997,0,5,30,False,0,0,0.01,0.5,0.25,456,4
53,PGF,26.950000000000003,151.94999999999996,0,5,30,False,0,0,0.01,0.5,0.25,456,4
