episode,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,shaping_scale,spawn_rate,seed,grid_size
67,PGF,116.58,116.58000000000001,1,2,8,True,0,0,0.01,0.5,0.4,42,4
68,PGF,117.18,142.18,1,3,10,True,0,0,0.01,0.5,0.4,42,4
69,PGF,115.78,115.78,1,2,12,True,0,0,0.01,0.5,0.4,42,4
70,PGF,114.58,89.58,1,1,13,True,0,0,0.01,0.5,0.4,42,4
71,PGF,113.78,88.78,1,1,17,True,0,0,0.01,0.5,0.4,42,4
72,PGF,114.38,114.38,1,2,19,True,0,0,0.01,0.5,0.4,42,4
73,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
74,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
75,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
76,PGF,114.78,89.78,1,1,12,True,0,0,0.01,0.5,0.4,42,4
77,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
78,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
79,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
80,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
81,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
82,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
83,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
84,PGF,116.58,116.58,1,2,8,True,0,0,0.01,0.5,0.4,42,4
85,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
86,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
87,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
88,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
89,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
90,PGF,114.18,89.18,1,1,15,True,0,0,0.01,0.5,0.4,42,4
91,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
92,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
93,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
94,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
95,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
96,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
97,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
98,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
99,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
100,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
101,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
102,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
103,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
104,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
105,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
106,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
107,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
108,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
109,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
110,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
111,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
112,PGF,115.78,90.78,1,1,7,True,0,0,0.01,0.5,0.4,42,4
113,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
114,PGF,115.97,40.97,2,1,6,True,0,0,0.01,0.5,0.4,42,4
115,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
116,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
117,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
118,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
119,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
120,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
121,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
122,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
123,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
124,PGF,115.58,90.58,1,1,8,True,0,0,0.01,0.5,0.4,42,4
125,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
126,PGF,115.78,90.78,1,1,7,True,0,0,0.01,0.5,0.4,42,4
127,PGF,116.78,116.78,1,2,7,True,0,0,0.01,0.5,0.4,42,4
128,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
129,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
130,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
131,PGF,113.58,63.579999999999984,1,0,13,True,0,0,0.01,0.5,0.4,42,4
132,PGF,115.18,115.18,1,2,15,True,0,0,0.01,0.5,0.4,42,4
133,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
134,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
135,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
136,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
137,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
138,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
139,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
140,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
141,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
142,PGF,117.77,142.77,1,3,8,True,0,0,0.01,0.5,0.4,42,4
143,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
144,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
145,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
146,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
147,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
148,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
149,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
150,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
151,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
152,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
153,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
154,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
155,PGF,114.78,64.78,1,0,7,True,0,0,0.01,0.5,0.4,42,4
156,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
157,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
158,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
159,PGF,116.78,116.78,1,2,7,True,0,0,0.01,0.5,0.4,42,4
160,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
161,PGF,114.78,89.78,1,1,12,True,0,0,0.01,0.5,0.4,42,4
162,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
163,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
164,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
165,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
166,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
167,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
168,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
169,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
170,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
171,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
172,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
173,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
174,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
175,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
176,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
177,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
178,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
179,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
180,PGF,116.58,116.58,1,2,8,True,0,0,0.01,0.5,0.4,42,4
181,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
182,PGF,116.76,66.76,2,2,8,True,0,0,0.01,0.5,0.4,42,4
183,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
184,PGF,114.78,89.78,1,1,12,True,0,0,0.01,0.5,0.4,42,4
185,PGF,116.78,116.78,1,2,7,True,0,0,0.01,0.5,0.4,42,4
186,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
187,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
188,PGF,111.58,61.58,1,0,23,True,0,0,0.01,0.5,0.4,42,4
189,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
190,PGF,114.98,89.98,1,1,11,True,0,0,0.01,0.5,0.4,42,4
191,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
192,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
193,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
194,PGF,112.78,87.78,1,1,22,True,0,0,0.01,0.5,0.4,42,4
195,PGF,114.78,64.78,1,0,7,True,0,0,0.01,0.5,0.4,42,4
196,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
197,PGF,115.78,90.78,1,1,7,True,0,0,0.01,0.5,0.4,42,4
198,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
199,PGF,116.78,116.78,1,2,7,True,0,0,0.01,0.5,0.4,42,4
200,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
201,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
202,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
203,PGF,116.18,116.18,1,2,10,True,0,0,0.01,0.5,0.4,42,4
204,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
205,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
206,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
207,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
208,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
209,PGF,115.78,90.78,1,1,7,True,0,0,0.01,0.5,0.4,42,4
210,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
211,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
212,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
213,PGF,118.98,168.98,1,4,6,True,0,0,0.01,0.5,0.4,42,4
214,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
215,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
216,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
217,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
218,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
219,PGF,118.98,168.98,1,4,6,True,0,0,0.01,0.5,0.4,42,4
220,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
221,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
222,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
223,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
224,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
225,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
226,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
227,PGF,114.38,64.38,1,0,9,True,0,0,0.01,0.5,0.4,42,4
228,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
229,PGF,114.76,14.760000000000005,2,0,8,True,0,0,0.01,0.5,0.4,42,4
230,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
231,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
232,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
233,PGF,113.98,63.980000000000004,1,0,11,True,0,0,0.01,0.5,0.4,42,4
234,PGF,114.98,89.98,1,1,11,True,0,0,0.01,0.5,0.4,42,4
235,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
236,PGF,118.98,168.98,1,4,6,True,0,0,0.01,0.5,0.4,42,4
237,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
238,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
239,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
240,PGF,116.78,116.78,1,2,7,True,0,0,0.01,0.5,0.4,42,4
241,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
242,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
243,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
244,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
245,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
246,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
247,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
248,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
249,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
250,PGF,116.78,116.78,1,2,7,True,0,0,0.01,0.5,0.4,42,4
251,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
252,PGF,116.78,141.78,1,3,12,True,0,0,0.01,0.5,0.4,42,4
253,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
254,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
255,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
256,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
257,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
258,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
259,PGF,23.779999999999998,48.779999999999994,1,3,30,False,0,0,0.01,0.5,0.4,42,4
260,PGF,114.98,89.98,1,1,11,True,0,0,0.01,0.5,0.4,42,4
261,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
262,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
263,PGF,114.58,114.58000000000001,1,2,18,True,0,0,0.01,0.5,0.4,42,4
264,PGF,115.78,90.78,1,1,7,True,0,0,0.01,0.5,0.4,42,4
265,PGF,114.78,64.78,1,0,7,True,0,0,0.01,0.5,0.4,42,4
266,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
267,PGF,115.78,115.78,1,2,12,True,0,0,0.01,0.5,0.4,42,4
268,PGF,22.2,72.19999999999997,0,2,30,False,0,0,0.01,0.5,0.4,42,4
269,PGF,115.78,140.78,1,3,17,True,0,0,0.01,0.5,0.4,42,4
270,PGF,113.58,113.58,1,2,23,True,0,0,0.01,0.5,0.4,42,4
271,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
272,PGF,115.97,40.97,2,1,6,True,0,0,0.01,0.5,0.4,42,4
273,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
274,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
275,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
276,PGF,115.78,90.78,1,1,8,True,0,0,0.01,0.5,0.4,42,4
277,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
278,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
279,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
280,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
281,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
282,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
283,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
284,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
285,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
286,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
287,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
288,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
289,PGF,118.98,168.98,1,4,6,True,0,0,0.01,0.5,0.4,42,4
290,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
291,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
292,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
293,PGF,116.98,116.98,1,2,6,True,0,0,0.01,0.5,0.4,42,4
294,PGF,116.98,116.97999999999999,1,2,6,True,0,0,0.01,0.5,0.4,42,4
295,PGF,117.98,142.98,1,3,6,True,0,0,0.01,0.5,0.4,42,4
296,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
297,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
298,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
299,PGF,114.98,64.98,1,0,6,True,0,0,0.01,0.5,0.4,42,4
300,PGF,115.98,90.98,1,1,6,True,0,0,0.01,0.5,0.4,42,4
1,Control,21.35,21.35,5,0,30,False,0,0,0.1720768383829392,0.0,0.4,42,4
2,Control,21.59,21.59,1,1,30,False,0,0,0.14805219153934096,0.0,0.4,42,4
3,Control,23.18,23.18,2,2,30,False,0,0,0.12738176517877567,0.0,0.4,42,4
4,Control,112.41,112.41,19,1,23,True,0,0,0.11351104449207507,0.0,0.4,42,4
5,Control,22.169999999999998,22.169999999999998,2,1,30,False,0,0,0.09766310828870711,0.0,0.4,42,4
6,Control,20.589999999999996,20.589999999999996,1,0,30,False,0,0,0.08402779450485676,0.0,0.4,42,4
7,Control,21.99,21.99,1,1,30,False,0,0,0.07229618607343528,0.0,0.4,42,4
8,Control,21.59,21.59,1,1,30,False,0,0,0.062202495633307105,0.0,0.4,42,4
9,Control,22.98,22.98,1,2,30,False,0,0,0.053518043940540334,0.0,0.4,42,4
10,Control,20.97,20.97,2,0,30,False,0,0,0.04604607898863699,0.0,0.4,42,4
11,Control,22.169999999999998,22.169999999999998,3,1,30,False,0,0,0.039617318461478715,0.0,0.4,42,4
12,Control,114.98,114.98,2,0,6,True,0,0,0.038443556729431415,0.0,0.4,42,4
13,Control,114.98,114.98,2,0,6,True,0,0,0.03730457061211832,0.0,0.4,42,4
14,Control,112.98,112.98,2,0,16,True,0,0,0.034429549284418624,0.0,0.4,42,4
15,Control,111.58,111.58,2,0,23,True,0,0,0.030680483153776465,0.0,0.4,42,4
16,Control,22.98,22.98,2,2,30,False,0,0,0.026397002705814413,0.0,0.4,42,4
17,Control,115.98,115.98,2,1,6,True,0,0,0.025614925755125268,0.0,0.4,42,4
18,Control,114.98,114.98,2,0,6,True,0,0,0.024856019781975342,0.0,0.4,42,4
19,Control,114.97,114.97,2,0,6,True,0,0,0.02411959828844439,0.0,0.4,42,4
