episode,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,shaping_scale,spawn_rate,seed,grid_size
49,PGF,24.110000000000003,49.11,0,2,30,False,0,0,0.01,0.25,0.25,456,4
50,PGF,26.050000000000004,76.04999999999998,0,4,30,False,0,0,0.01,0.25,0.25,456,4
51,PGF,25.07,62.57000000000001,0,3,30,False,0,0,0.01,0.25,0.25,456,4
52,PGF,26.05,76.04999999999998,0,4,30,False,0,0,0.01,0.25,0.25,456,4
53,PGF,23.86,36.36000000000001,0,1,30,False,0,0,0.01,0.25,0.25,456,4
54,PGF,24.130000000000003,49.13,0,2,30,False,0,0,0.01,0.25,0.25,456,4
55,PGF,25.130000000000003,62.63000000000001,0,3,30,False,0,0,0.01,0.25,0.25,456,4
56,PGF,24.05,49.05,0,2,30,False,0,0,0.01,0.25,0.25,456,4
57,PGF,27.07,89.56999999999996,0,5,30,False,0,0,0.01,0.25,0.25,456,4
58,PGF,25.050000000000004,-162.45000000000002,9,3,30,False,0,0,0.01,0.25,0.25,456,4
59,PGF,26.86,76.85999999999999,0,4,30,False,0,0,0.01,0.25,0.25,456,4
60,PGF,21.95,21.95,0,0,30,False,0,0,0.01,0.25,0.25,456,4
61,PGF,22.939999999999998,35.44,0,1,30,False,0,0,0.01,0.25,0.25,456,4
62,PGF,23.71,48.71000000000001,0,2,30,False,0,0,0.01,0.25,0.25,456,4
63,PGF,27.11,77.11,0,4,30,False,0,0,0.01,0.25,0.25,456,4
64,PGF,24.91,49.91000000000001,0,2,30,False,0,0,0.01,0.25,0.25,456,4
65,PGF,27.97,90.46999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
66,PGF,25.0,50.000000000000014,0,2,30,False,0,0,0.01,0.25,0.25,456,4
67,PGF,27.91,90.41,0,5,30,False,0,0,0.01,0.25,0.25,456,4
68,PGF,24.0,36.50000000000001,0,1,30,False,0,0,0.01,0.25,0.25,456,4
69,PGF,23.8,48.80000000000001,0,2,30,False,0,0,0.01,0.25,0.25,456,4
70,PGF,25.750000000000004,75.75,0,4,30,False,0,0,0.01,0.25,0.25,456,4
71,PGF,22.919999999999998,22.919999999999998,0,0,30,False,0,0,0.01,0.25,0.25,456,4
72,PGF,22.110000000000003,22.110000000000003,0,0,30,False,0,0,0.01,0.25,0.25,456,4
73,PGF,23.05,35.55000000000001,0,1,30,False,0,0,0.01,0.25,0.25,456,4
74,PGF,24.05,49.050000000000004,0,2,30,False,0,0,0.01,0.25,0.25,456,4
75,PGF,25.96,63.459999999999994,0,3,30,False,0,0,0.01,0.25,0.25,456,4
76,PGF,30.05,130.05000000000007,0,8,30,False,0,0,0.01,0.25,0.25,456,4
77,PGF,29.0,103.99999999999997,0,6,30,False,0,0,0.01,0.25,0.25,456,4
78,PGF,23.0,23.0,0,0,30,False,0,0,0.01,0.25,0.25,456,4
79,PGF,24.0,36.5,0,1,30,False,0,0,0.01,0.25,0.25,456,4
80,PGF,24.19,36.690000000000005,0,1,30,False,0,0,0.01,0.25,0.25,456,4
81,PGF,25.0,50.0,0,2,30,False,0,0,0.01,0.25,0.25,456,4
82,PGF,22.6,22.6,0,0,30,False,0,0,0.01,0.25,0.25,456,4
83,PGF,25.35,62.85000000000001,0,3,30,False,0,0,0.01,0.25,0.25,456,4
84,PGF,25.160000000000004,62.660000000000004,0,3,30,False,0,0,0.01,0.25,0.25,456,4
85,PGF,27.049999999999997,89.54999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
86,PGF,25.07,50.06999999999999,0,2,30,False,0,0,0.01,0.25,0.25,456,4
87,PGF,27.090000000000003,89.59,0,5,30,False,0,0,0.01,0.25,0.25,456,4
88,PGF,27.050000000000004,89.54999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
89,PGF,26.150000000000002,76.15,0,4,30,False,0,0,0.01,0.25,0.25,456,4
90,PGF,24.049999999999997,49.05,0,2,30,False,0,0,0.01,0.25,0.25,456,4
91,PGF,24.32,24.319999999999997,1,2,30,False,0,0,0.01,0.25,0.25,456,4
92,PGF,24.06,49.05999999999999,0,2,30,False,0,0,0.01,0.25,0.25,456,4
93,PGF,26.87,76.87,0,4,30,False,0,0,0.01,0.25,0.25,456,4
94,PGF,24.05,49.05,0,2,30,False,0,0,0.01,0.25,0.25,456,4
95,PGF,25.060000000000002,62.559999999999995,0,3,30,False,0,0,0.01,0.25,0.25,456,4
96,PGF,26.87,76.87,0,4,30,False,0,0,0.01,0.25,0.25,456,4
97,PGF,26.1,76.09999999999997,0,4,30,False,0,0,0.01,0.25,0.25,456,4
98,PGF,24.05,49.04999999999999,0,2,30,False,0,0,0.01,0.25,0.25,456,4
99,PGF,24.720000000000002,62.21999999999997,0,3,30,False,0,0,0.01,0.25,0.25,456,4
100,PGF,24.05,49.05,0,2,30,False,0,0,0.01,0.25,0.25,456,4
101,PGF,28.86,103.86000000000003,0,6,30,False,0,0,0.01,0.25,0.25,456,4
102,PGF,24.69,49.69,0,2,30,False,0,0,0.01,0.25,0.25,456,4
103,PGF,28.86,103.86,0,6,30,False,0,0,0.01,0.25,0.25,456,4
104,PGF,25.35,62.85000000000001,0,3,30,False,0,0,0.01,0.25,0.25,456,4
105,PGF,24.54,62.040000000000006,0,3,30,False,0,0,0.01,0.25,0.25,456,4
106,PGF,24.05,49.04999999999999,0,2,30,False,0,0,0.01,0.25,0.25,456,4
107,PGF,26.3,-61.2,5,3,30,False,0,0,0.01,0.25,0.25,456,4
108,PGF,25.13,62.629999999999995,0,3,30,False,0,0,0.01,0.25,0.25,456,4
109,PGF,22.05,22.05,0,0,30,False,0,0,0.01,0.25,0.25,456,4
110,PGF,27.05,89.55000000000001,0,5,30,False,0,0,0.01,0.25,0.25,456,4
111,PGF,25.07,62.56999999999999,0,3,30,False,0,0,0.01,0.25,0.25,456,4
112,PGF,23.05,35.54999999999999,0,1,30,False,0,0,0.01,0.25,0.25,456,4
113,PGF,28.050000000000004,103.04999999999998,0,6,30,False,0,0,0.01,0.25,0.25,456,4
114,PGF,24.049999999999997,49.04999999999999,0,2,30,False,0,0,0.01,0.25,0.25,456,4
115,PGF,24.05,49.05,0,2,30,False,0,0,0.01,0.25,0.25,456,4
116,PGF,25.05,62.54999999999999,0,3,30,False,0,0,0.01,0.25,0.25,456,4
117,PGF,26.06,76.05999999999999,0,4,30,False,0,0,0.01,0.25,0.25,456,4
118,PGF,24.049999999999997,49.04999999999999,0,2,30,False,0,0,0.01,0.25,0.25,456,4
119,PGF,24.48,49.47999999999999,0,2,30,False,0,0,0.01,0.25,0.25,456,4
120,PGF,21.73,21.73,0,0,30,False,0,0,0.01,0.25,0.25,456,4
121,PGF,24.32,11.820000000000004,1,1,30,False,0,0,0.01,0.25,0.25,456,4
122,PGF,22.4,34.900000000000006,0,1,30,False,0,0,0.01,0.25,0.25,456,4
123,PGF,23.49,48.489999999999995,0,2,30,False,0,0,0.01,0.25,0.25,456,4
124,PGF,23.1,35.60000000000001,0,1,30,False,0,0,0.01,0.25,0.25,456,4
125,PGF,21.17,33.67,0,1,30,False,0,0,0.01,0.25,0.25,456,4
126,PGF,24.92,62.42,0,3,30,False,0,0,0.01,0.25,0.25,456,4
127,PGF,26.19,76.18999999999997,0,4,30,False,0,0,0.01,0.25,0.25,456,4
128,PGF,23.0,23.0,0,0,30,False,0,0,0.01,0.25,0.25,456,4
129,PGF,24.56,62.059999999999995,0,3,30,False,0,0,0.01,0.25,0.25,456,4
130,PGF,27.880000000000003,90.37999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
131,PGF,24.6,49.60000000000001,0,2,30,False,0,0,0.01,0.25,0.25,456,4
132,PGF,27.93,90.42999999999999,0,5,30,False,0,0,0.01,0.25,0.25,456,4
133,PGF,23.36,35.86,0,1,30,False,0,0,0.01,0.25,0.25,456,4
134,PGF,27.87,90.36999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
135,PGF,25.95,63.44999999999999,0,3,30,False,0,0,0.01,0.25,0.25,456,4
136,PGF,24.08,49.08,0,2,30,False,0,0,0.01,0.25,0.25,456,4
137,PGF,25.05,62.54999999999999,0,3,30,False,0,0,0.01,0.25,0.25,456,4
138,PGF,25.05,62.550000000000004,0,3,30,False,0,0,0.01,0.25,0.25,456,4
139,PGF,28.11,103.10999999999994,0,6,30,False,0,0,0.01,0.25,0.25,456,4
140,PGF,26.05,76.05000000000001,0,4,30,False,0,0,0.01,0.25,0.25,456,4
141,PGF,26.06,76.06,0,4,30,False,0,0,0.01,0.25,0.25,456,4
142,PGF,23.05,35.55000000000001,0,1,30,False,0,0,0.01,0.25,0.25,456,4
143,PGF,29.05,116.54999999999998,0,7,30,False,0,0,0.01,0.25,0.25,456,4
144,PGF,21.910000000000004,34.41000000000002,0,1,30,False,0,0,0.01,0.25,0.25,456,4
145,PGF,25.11,62.61,0,3,30,False,0,0,0.01,0.25,0.25,456,4
146,PGF,27.050000000000004,89.55000000000001,0,5,30,False,0,0,0.01,0.25,0.25,456,4
147,PGF,25.049999999999997,62.55,0,3,30,False,0,0,0.01,0.25,0.25,456,4
148,PGF,23.05,35.55,0,1,30,False,0,0,0.01,0.25,0.25,456,4
149,PGF,26.05,76.04999999999998,0,4,30,False,0,0,0.01,0.25,0.25,456,4
150,PGF,21.560000000000002,34.06,0,1,30,False,0,0,0.01,0.25,0.25,456,4
151,PGF,26.050000000000004,76.05,0,4,30,False,0,0,0.01,0.25,0.25,456,4
152,PGF,26.1,76.09999999999997,0,4,30,False,0,0,0.01,0.25,0.25,456,4
153,PGF,26.72,76.72000000000001,0,4,30,False,0,0,0.01,0.25,0.25,456,4
154,PGF,27.73,90.22999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
155,PGF,22.73,35.23000000000002,0,1,30,False,0,0,0.01,0.25,0.25,456,4
156,PGF,26.67,89.16999999999996,0,5,30,False,0,0,0.01,0.25,0.25,456,4
157,PGF,26.05,76.05000000000001,0,4,30,False,0,0,0.01,0.25,0.25,456,4
158,PGF,26.05,76.04999999999998,0,4,30,False,0,0,0.01,0.25,0.25,456,4
159,PGF,26.91,89.40999999999995,0,5,30,False,0,0,0.01,0.25,0.25,456,4
160,PGF,27.87,90.37000000000002,0,5,30,False,0,0,0.01,0.25,0.25,456,4
161,PGF,25.130000000000003,75.12999999999997,0,4,30,False,0,0,0.01,0.25,0.25,456,4
162,PGF,27.049999999999997,89.55,0,5,30,False,0,0,0.01,0.25,0.25,456,4
163,PGF,23.05,35.55,0,1,30,False,0,0,0.01,0.25,0.25,456,4
164,PGF,25.05,62.55,0,3,30,False,0,0,0.01,0.25,0.25,456,4
165,PGF,30.080000000000002,117.57999999999997,0,7,30,False,0,0,0.01,0.25,0.25,456,4
166,PGF,22.98,35.48000000000001,0,1,30,False,0,0,0.01,0.25,0.25,456,4
167,PGF,23.730000000000004,61.23000000000001,0,3,30,False,0,0,0.01,0.25,0.25,456,4
168,PGF,32.129999999999995,144.62999999999994,0,9,30,False,0,0,0.01,0.25,0.25,456,4
169,PGF,28.159999999999997,103.15999999999997,0,6,30,False,0,0,0.01,0.25,0.25,456,4
170,PGF,24.05,49.04999999999999,0,2,30,False,0,0,0.01,0.25,0.25,456,4
171,PGF,28.14,103.13999999999999,0,6,30,False,0,0,0.01,0.25,0.25,456,4
172,PGF,26.78,76.77999999999997,0,4,30,False,0,0,0.01,0.25,0.25,456,4
173,PGF,29.9,117.39999999999999,0,7,30,False,0,0,0.01,0.25,0.25,456,4
174,PGF,25.19,62.68999999999999,0,3,30,False,0,0,0.01,0.25,0.25,456,4
175,PGF,28.12,90.62,0,5,30,False,0,0,0.01,0.25,0.25,456,4
176,PGF,29.130000000000003,104.13,0,6,30,False,0,0,0.01,0.25,0.25,456,4
177,PGF,28.14,103.13999999999999,0,6,30,False,0,0,0.01,0.25,0.25,456,4
178,PGF,31.12,131.11999999999998,0,8,30,False,0,0,0.01,0.25,0.25,456,4
179,PGF,30.1,130.09999999999997,0,8,30,False,0,0,0.01,0.25,0.25,456,4
180,PGF,27.93,90.42999999999999,0,5,30,False,0,0,0.01,0.25,0.25,456,4
181,PGF,28.080000000000002,103.07999999999998,0,6,30,False,0,0,0.01,0.25,0.25,456,4
182,PGF,24.130000000000003,49.13000000000001,0,2,30,False,0,0,0.01,0.25,0.25,456,4
183,PGF,27.110000000000003,89.60999999999999,0,5,30,False,0,0,0.01,0.25,0.25,456,4
184,PGF,23.37,48.37000000000002,0,2,30,False,0,0,0.01,0.25,0.25,456,4
185,PGF,25.94,63.43999999999999,0,3,30,False,0,0,0.01,0.25,0.25,456,4
186,PGF,29.12,116.61999999999998,0,7,30,False,0,0,0.01,0.25,0.25,456,4
187,PGF,31.12,131.11999999999998,0,8,30,False,0,0,0.01,0.25,0.25,456,4
188,PGF,26.16,76.15999999999997,0,4,30,False,0,0,0.01,0.25,0.25,456,4
189,PGF,28.050000000000004,103.04999999999995,0,6,30,False,0,0,0.01,0.25,0.25,456,4
190,PGF,25.05,62.55,0,3,30,False,0,0,0.01,0.25,0.25,456,4
191,PGF,25.13,62.63000000000001,0,3,30,False,0,0,0.01,0.25,0.25,456,4
192,PGF,28.12,90.61999999999999,0,5,30,False,0,0,0.01,0.25,0.25,456,4
193,PGF,36.120000000000005,211.12000000000003,0,14,30,False,0,0,0.01,0.25,0.25,456,4
194,PGF,26.12,63.620000000000005,0,3,30,False,0,0,0.01,0.25,0.25,456,4
195,PGF,29.1,104.09999999999997,0,6,30,False,0,0,0.01,0.25,0.25,456,4
196,PGF,24.96,62.45999999999995,0,3,30,False,0,0,0.01,0.25,0.25,456,4
197,PGF,25.130000000000003,62.629999999999995,0,3,30,False,0,0,0.01,0.25,0.25,456,4
198,PGF,35.160000000000004,185.16000000000008,0,12,30,False,0,0,0.01,0.25,0.25,456,4
199,PGF,28.12,90.61999999999999,0,5,30,False,0,0,0.01,0.25,0.25,456,4
200,PGF,27.110000000000003,89.61000000000001,0,5,30,False,0,0,0.01,0.25,0.25,456,4
201,PGF,30.11,130.10999999999996,0,8,30,False,0,0,0.01,0.25,0.25,456,4
202,PGF,28.75,103.74999999999996,0,6,30,False,0,0,0.01,0.25,0.25,456,4
203,PGF,29.169999999999998,104.16999999999997,0,6,30,False,0,0,0.01,0.25,0.25,456,4
204,PGF,25.15,50.150000000000006,0,2,30,False,0,0,0.01,0.25,0.25,456,4
205,PGF,29.97,117.46999999999997,0,7,30,False,0,0,0.01,0.25,0.25,456,4
206,PGF,31.1,131.09999999999997,0,8,30,False,0,0,0.01,0.25,0.25,456,4
207,PGF,31.93,144.42999999999995,0,9,30,False,0,0,0.01,0.25,0.25,456,4
208,PGF,29.12,104.11999999999996,0,6,30,False,0,0,0.01,0.25,0.25,456,4
209,PGF,30.11,117.60999999999996,0,7,30,False,0,0,0.01,0.25,0.25,456,4
210,PGF,27.12,89.62,0,5,30,False,0,0,0.01,0.25,0.25,456,4
211,PGF,32.12,119.61999999999999,1,9,30,False,0,0,0.01,0.25,0.25,456,4
212,PGF,28.12,90.61999999999999,0,5,30,False,0,0,0.01,0.25,0.25,456,4
213,PGF,28.11,90.60999999999996,0,5,30,False,0,0,0.01,0.25,0.25,456,4
214,PGF,30.11,117.60999999999999,0,7,30,False,0,0,0.01,0.25,0.25,456,4
215,PGF,33.120000000000005,170.62000000000003,0,11,30,False,0,0,0.01,0.25,0.25,456,4
216,PGF,33.11,170.61,0,11,30,False,0,0,0.01,0.25,0.25,456,4
217,PGF,26.1,76.1,0,4,30,False,0,0,0.01,0.25,0.25,456,4
218,PGF,28.080000000000002,103.07999999999998,0,6,30,False,0,0,0.01,0.25,0.25,456,4
219,PGF,25.140000000000004,62.63999999999998,0,3,30,False,0,0,0.01,0.25,0.25,456,4
220,PGF,29.93,117.42999999999995,0,7,30,False,0,0,0.01,0.25,0.25,456,4
221,PGF,36.13,211.13000000000005,0,14,30,False,0,0,0.01,0.25,0.25,456,4
222,PGF,33.14,158.14000000000004,0,10,30,False,0,0,0.01,0.25,0.25,456,4
223,PGF,25.19,62.690000000000005,0,3,30,False,0,0,0.01,0.25,0.25,456,4
224,PGF,28.12,103.11999999999998,0,6,30,False,0,0,0.01,0.25,0.25,456,4
225,PGF,27.12,89.62,0,5,30,False,0,0,0.01,0.25,0.25,456,4
226,PGF,32.120000000000005,157.12,0,10,30,False,0,0,0.01,0.25,0.25,456,4
227,PGF,27.110000000000003,89.61000000000001,0,5,30,False,0,0,0.01,0.25,0.25,456,4
228,PGF,29.09,104.08999999999997,0,6,30,False,0,0,0.01,0.25,0.25,456,4
229,PGF,29.15,104.14999999999999,0,6,30,False,0,0,0.01,0.25,0.25,456,4
230,PGF,29.94,117.43999999999997,0,7,30,False,0,0,0.01,0.25,0.25,456,4
231,PGF,27.92,65.42,1,5,30,False,0,0,0.01,0.25,0.25,456,4
232,PGF,31.11,143.60999999999996,0,9,30,False,0,0,0.01,0.25,0.25,456,4
233,PGF,24.130000000000003,49.13,0,2,30,False,0,0,0.01,0.25,0.25,456,4
234,PGF,28.07,90.57,0,5,30,False,0,0,0.01,0.25,0.25,456,4
235,PGF,29.11,79.11000000000001,1,6,30,False,0,0,0.01,0.25,0.25,456,4
236,PGF,27.96,90.45999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
237,PGF,23.59,36.09,0,1,30,False,0,0,0.01,0.25,0.25,456,4
238,PGF,24.16,36.66,0,1,30,False,0,0,0.01,0.25,0.25,456,4
239,PGF,26.720000000000002,76.72,0,4,30,False,0,0,0.01,0.25,0.25,456,4
240,PGF,30.75,130.74999999999997,0,8,30,False,0,0,0.01,0.25,0.25,456,4
241,PGF,25.12,62.620000000000005,0,3,30,False,0,0,0.01,0.25,0.25,456,4
242,PGF,26.150000000000002,63.650000000000006,0,3,30,False,0,0,0.01,0.25,0.25,456,4
243,PGF,28.13,90.62999999999997,0,5,30,False,0,0,0.01,0.25,0.25,456,4
244,PGF,28.110000000000003,78.11000000000001,1,6,30,False,0,0,0.01,0.25,0.25,456,4
245,PGF,28.12,103.11999999999998,0,6,30,False,0,0,0.01,0.25,0.25,456,4
246,PGF,27.1,89.6,0,5,30,False,0,0,0.01,0.25,0.25,456,4
247,PGF,32.1,157.09999999999997,0,10,30,False,0,0,0.01,0.25,0.25,456,4
248,PGF,33.12,158.12,0,10,30,False,0,0,0.01,0.25,0.25,456,4
249,PGF,29.12,116.61999999999998,0,7,30,False,0,0,0.01,0.25,0.25,456,4
250,PGF,29.090000000000003,116.59,0,7,30,False,0,0,0.01,0.25,0.25,456,4
251,PGF,26.93,89.42999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
252,PGF,28.07,90.56999999999996,0,5,30,False,0,0,0.01,0.25,0.25,456,4
253,PGF,28.1,103.09999999999997,0,6,30,False,0,0,0.01,0.25,0.25,456,4
254,PGF,33.120000000000005,170.62000000000003,0,11,30,False,0,0,0.01,0.25,0.25,456,4
255,PGF,27.130000000000003,89.62999999999997,0,5,30,False,0,0,0.01,0.25,0.25,456,4
256,PGF,24.18,36.68000000000001,0,1,30,False,0,0,0.01,0.25,0.25,456,4
257,PGF,29.13,104.12999999999998,0,6,30,False,0,0,0.01,0.25,0.25,456,4
258,PGF,33.120000000000005,170.62,0,11,30,False,0,0,0.01,0.25,0.25,456,4
259,PGF,23.12,35.620000000000005,0,1,30,False,0,0,0.01,0.25,0.25,456,4
260,PGF,29.15,104.14999999999998,0,6,30,False,0,0,0.01,0.25,0.25,456,4
261,PGF,32.120000000000005,157.11999999999995,0,10,30,False,0,0,0.01,0.25,0.25,456,4
262,PGF,30.159999999999997,117.65999999999997,0,7,30,False,0,0,0.01,0.25,0.25,456,4
263,PGF,27.14,77.14,0,4,30,False,0,0,0.01,0.25,0.25,456,4
264,PGF,28.130000000000003,103.13,0,6,30,False,0,0,0.01,0.25,0.25,456,4
265,PGF,30.12,130.11999999999995,0,8,30,False,0,0,0.01,0.25,0.25,456,4
266,PGF,31.12,143.61999999999998,0,9,30,False,0,0,0.01,0.25,0.25,456,4
267,PGF,28.110000000000003,78.11,1,6,30,False,0,0,0.01,0.25,0.25,456,4
268,PGF,32.120000000000005,157.11999999999998,0,10,30,False,0,0,0.01,0.25,0.25,456,4
269,PGF,27.110000000000003,89.61000000000001,0,5,30,False,0,0,0.01,0.25,0.25,456,4
270,PGF,25.07,62.56999999999999,0,3,30,False,0,0,0.01,0.25,0.25,456,4
271,PGF,23.080000000000002,35.580000000000005,0,1,30,False,0,0,0.01,0.25,0.25,456,4
272,PGF,26.050000000000004,76.04999999999998,0,4,30,False,0,0,0.01,0.25,0.25,456,4
273,PGF,31.1,131.1,0,8,30,False,0,0,0.01,0.25,0.25,456,4
274,PGF,28.150000000000002,90.64999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
275,PGF,27.12,77.12,0,4,30,False,0,0,0.01,0.25,0.25,456,4
276,PGF,30.14,117.63999999999997,0,7,30,False,0,0,0.01,0.25,0.25,456,4
277,PGF,29.13,104.12999999999997,0,6,30,False,0,0,0.01,0.25,0.25,456,4
278,PGF,33.13,170.63000000000002,0,11,30,False,0,0,0.01,0.25,0.25,456,4
279,PGF,33.12,158.11999999999998,0,10,30,False,0,0,0.01,0.25,0.25,456,4
280,PGF,30.12,130.11999999999995,0,8,30,False,0,0,0.01,0.25,0.25,456,4
281,PGF,30.12,130.11999999999998,0,8,30,False,0,0,0.01,0.25,0.25,456,4
282,PGF,26.110000000000003,76.10999999999999,0,4,30,False,0,0,0.01,0.25,0.25,456,4
283,PGF,29.090000000000003,116.58999999999997,0,7,30,False,0,0,0.01,0.25,0.25,456,4
284,PGF,33.1,158.10000000000002,0,10,30,False,0,0,0.01,0.25,0.25,456,4
285,PGF,25.06,62.55999999999999,0,3,30,False,0,0,0.01,0.25,0.25,456,4
286,PGF,26.090000000000003,76.09,0,4,30,False,0,0,0.01,0.25,0.25,456,4
287,PGF,27.91,90.40999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
288,PGF,29.080000000000002,79.08,1,6,30,False,0,0,0.01,0.25,0.25,456,4
289,PGF,24.06,-0.9399999999999906,2,2,30,False,0,0,0.01,0.25,0.25,456,4
290,PGF,27.090000000000003,89.58999999999997,0,5,30,False,0,0,0.01,0.25,0.25,456,4
291,PGF,27.060000000000002,89.56,0,5,30,False,0,0,0.01,0.25,0.25,456,4
292,PGF,27.110000000000003,89.60999999999999,0,5,30,False,0,0,0.01,0.25,0.25,456,4
293,PGF,30.15,117.64999999999998,0,7,30,False,0,0,0.01,0.25,0.25,456,4
294,PGF,26.0,63.5,0,3,30,False,0,0,0.01,0.25,0.25,456,4
295,PGF,29.75,117.24999999999997,0,7,30,False,0,0,0.01,0.25,0.25,456,4
296,PGF,32.93,157.92999999999995,0,10,30,False,0,0,0.01,0.25,0.25,456,4
297,PGF,27.12,89.61999999999998,0,5,30,False,0,0,0.01,0.25,0.25,456,4
