total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
4.490000000000004,4.490000000000004,30,0,0,0,2,8,0,0.0,0,0,,0.8603841919146962,123,0
23.1,23.1,30,0,0,0,0,10,1,0.0,0,1,,0.7402609576967045,123,0
23.69,23.69,30,0,0,0,2,10,2,0.0,0,2,,0.6369088258938781,123,0
23.740000000000002,23.740000000000002,30,0,0,0,1,6,3,0.0,0,3,,0.547986285490042,123,0
22.529999999999998,22.529999999999998,30,0,0,0,1,6,4,0.0,0,4,,0.47147873742168567,123,0
13.670000000000002,13.670000000000002,30,0,0,0,0,11,5,0.0,0,5,,0.40565285250151817,123,0
126.28,126.28,25,1,0,0,2,12,6,0.0,0,6,,0.3578751580867638,123,0
21.45,21.45,30,0,0,0,0,14,7,0.0,0,7,,0.3079101286968243,123,0
116.14,116.14,21,1,0,0,1,5,8,0.0,0,8,,0.27714603575484437,123,0
24.78,24.78,30,0,0,0,2,2,9,0.0,0,9,,0.2384520680152932,123,0
124.76,124.76,22,1,0,0,0,4,10,0.0,0,10,,0.21355457002808648,123,0
125.14,125.14,28,1,0,0,1,5,11,0.0,0,11,,0.18559023879528855,123,0
124.95,124.95,20,1,0,0,0,5,12,0.0,0,12,,0.1678868750508869,123,0
107.56,107.56,18,1,0,0,2,4,13,0.0,0,13,,0.1534024157688821,123,0
115.76,115.76,15,1,0,0,0,4,14,0.0,0,14,,0.14229132060898236,123,0
127.95,127.95,14,1,0,0,2,5,15,0.0,0,15,,0.13264825480308728,123,0
115.74000000000001,115.74000000000001,15,1,0,0,0,6,16,0.0,0,16,,0.12304040492325048,123,0
127.14,127.14,18,1,0,0,2,6,17,0.0,0,17,,0.11242507996344034,123,0
124.54,124.54,22,1,0,0,0,6,18,0.0,0,18,,0.10068643904747315,123,0
125.73,125.73,15,1,0,0,0,7,19,0.0,0,19,,0.09339361644125409,123,0
127.55,127.55,17,1,0,0,2,5,20,0.0,0,20,,0.08576489601717459,123,0
126.73,126.73,16,1,0,0,1,7,21,0.0,0,21,,0.07915509187866444,123,0
125.96,125.96,14,1,0,0,0,4,22,0.0,0,22,,0.07379076075438468,123,0
126.72,126.72,15,1,0,0,1,8,23,0.0,0,23,,0.06844601986126451,123,0
124.63,124.63,28,1,0,0,1,17,24,0.0,0,24,,0.05948321859358224,123,1
125.93,-49.06999999999999,14,1,0,0,0,7,25,0.25,1,0,0.68,0.0554520479727078,123,1
126.95,-113.04999999999995,19,1,0,0,2,5,26,0.5,2,0,0.72,0.05041457663196215,123,1
124.51,-550.49,21,1,0,0,0,9,27,0.75,3,0,0.76,0.04537752660798141,123,1
126.12,-663.88,18,1,0,0,1,8,28,1.0,4,0,0.8,0.04146257532741124,123,0
125.77,-174.23000000000002,15,1,0,0,0,3,29,1.0,4,1,0.84,0.03845939824099909,123,0
126.97,-163.03000000000003,14,1,0,0,1,3,30,1.0,4,2,0.88,0.03585300941485119,123,0
22.810000000000002,-1767.1900000000003,30,0,0,0,1,18,31,1.0,4,3,0.92,0.030847362533106718,123,0
22.529999999999998,-677.4700000000004,30,0,0,0,0,7,32,1.0,4,4,0.88,0.02654058308574668,123,0
20.0,20.0,30,0,0,0,0,0,33,1.0,4,5,0.88,0.022835098131175,123,0
20.0,20.0,30,0,0,0,0,0,34,1.0,4,6,0.84,0.01964695745288379,123,0
20.0,20.0,30,0,0,0,0,0,35,1.0,4,7,0.84,0.016903931611681827,123,0
20.0,20.0,30,0,0,0,0,0,36,1.0,4,8,0.8,0.014543875539898159,123,0
12.290000000000008,-1087.7100000000005,30,0,0,0,0,11,37,1.0,4,9,0.76,0.012513320603703188,123,0
13.360000000000014,-376.6399999999998,30,0,0,0,1,4,38,1.0,4,10,0.72,0.010766263235786683,123,0
127.98,-52.02000000000001,14,1,0,0,2,2,39,1.0,4,11,0.68,0.010036634861955105,123,0
22.39,-77.61000000000006,30,0,0,0,0,1,40,1.0,4,12,0.68,0.01,123,0
22.39,-77.61000000000006,30,0,0,0,0,1,41,1.0,4,13,0.64,0.01,123,0
22.59,-77.41000000000005,30,0,0,0,0,1,42,1.0,4,14,0.6,0.01,123,0
22.39,-77.61000000000006,30,0,0,0,0,1,43,1.0,4,15,0.56,0.01,123,0
23.580000000000002,-166.41999999999982,30,0,0,0,1,2,44,1.0,4,16,0.52,0.01,123,0
23.580000000000002,-166.41999999999982,30,0,0,0,1,2,45,1.0,4,17,0.48,0.01,123,0
20.0,20.0,30,0,0,0,0,0,46,1.0,4,18,0.44,0.01,123,0
23.39,-66.61000000000001,30,0,0,0,1,1,47,1.0,4,19,0.4,0.01,123,0
20.0,20.0,30,0,0,0,0,0,48,1.0,4,20,0.36,0.01,123,0
22.58,-177.41999999999982,30,0,0,0,0,2,49,1.0,4,21,0.32,0.01,123,0
20.0,20.0,30,0,0,0,0,0,50,1.0,4,22,0.28,0.01,123,0
20.0,20.0,30,0,0,0,0,0,51,1.0,4,23,0.24,0.01,123,0
20.0,20.0,30,0,0,0,0,0,52,1.0,4,24,0.2,0.01,123,0
20.0,20.0,30,0,0,0,0,0,53,1.0,4,25,0.16,0.01,123,0
20.0,20.0,30,0,0,0,0,0,54,1.0,4,26,0.12,0.01,123,0
20.0,20.0,30,0,0,0,0,0,55,1.0,4,27,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,56,1.0,4,28,0.04,0.01,123,0
124.38,-65.62,27,1,0,0,1,2,57,1.0,4,29,0.04,0.01,123,0
20.79,20.79,30,0,0,0,0,0,58,1.0,4,30,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,59,1.0,4,31,0.08,0.01,123,0
124.56,-165.44,26,1,0,0,1,3,60,1.0,4,32,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,61,1.0,4,33,0.12,0.01,123,0
20.0,20.0,30,0,0,0,0,0,62,1.0,4,34,0.12,0.01,123,0
20.2,20.2,30,0,0,0,0,0,63,1.0,4,35,0.12,0.01,123,0
20.0,20.0,30,0,0,0,0,0,64,1.0,4,36,0.12,0.01,123,0
20.0,20.0,30,0,0,0,0,0,65,1.0,4,37,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,66,1.0,4,38,0.08,0.01,123,0
20.2,20.2,30,0,0,0,0,0,67,1.0,4,39,0.08,0.01,123,0
24.59,-55.41000000000001,30,0,0,0,2,1,68,1.0,4,40,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,69,1.0,4,41,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,70,1.0,4,42,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,71,1.0,4,43,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,72,1.0,4,44,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,73,1.0,4,45,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,74,1.0,4,46,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,75,1.0,4,47,0.08,0.01,123,0
20.0,20.0,30,0,0,0,0,0,76,1.0,4,48,0.08,0.01,123,0
