total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
124.39,124.39,22,1,0,0,0,0,51,1.0,4,1,0.72,0.01,42,0
127.59,147.59,16,1,0,0,2,0,52,1.0,4,2,0.76,0.01,42,0
126.97,136.97,14,1,0,0,1,0,53,1.0,4,3,0.8,0.01,42,0
126.98,136.98,14,1,0,0,1,0,54,1.0,4,4,0.84,0.01,42,0
125.97,125.97,14,1,0,0,0,0,55,1.0,4,5,0.88,0.01,42,0
125.59,125.59,17,1,0,0,0,0,56,1.0,4,6,0.88,0.01,42,0
125.99,125.99,14,1,0,0,0,0,57,1.0,4,7,0.92,0.01,42,0
125.39,125.39,17,1,0,0,0,0,58,1.0,4,8,0.92,0.01,42,0
126.98,136.98,14,1,0,0,1,0,59,1.0,4,9,0.92,0.01,42,0
125.18,135.18,23,1,0,0,1,0,60,1.0,4,10,0.92,0.01,42,0
126.97,136.97,14,1,0,0,1,0,61,1.0,4,11,0.92,0.01,42,0
123.58,123.58,26,1,0,0,0,0,62,1.0,4,12,0.96,0.01,42,0
126.97,136.97,14,1,0,0,1,0,63,1.0,4,13,0.96,0.01,42,0
126.97,136.97,14,1,0,0,1,0,64,1.0,4,14,0.96,0.01,42,0
125.97,125.97,14,1,0,0,0,0,65,1.0,4,15,0.96,0.01,42,0
125.97,125.97,14,1,0,0,0,0,66,1.0,4,16,0.96,0.01,42,0
126.37,146.37,22,1,0,0,2,0,67,1.0,4,17,0.96,0.01,42,0
126.98,136.98,14,1,0,0,1,0,68,1.0,4,18,0.96,0.01,42,0
124.57,124.57,21,1,0,0,0,0,69,1.0,4,19,0.96,0.01,42,0
126.99,136.99,14,1,0,0,1,0,70,1.0,4,20,0.96,0.01,42,0
125.76,125.76,16,1,0,0,0,0,71,1.0,4,21,0.96,0.01,42,0
126.79,136.79,16,1,0,0,1,0,72,1.0,4,22,0.96,0.01,42,0
126.97,136.97,14,1,0,0,1,0,73,1.0,4,23,0.96,0.01,42,0
126.98,136.98,14,1,0,0,1,0,74,1.0,4,24,1.0,0.01,42,0
127.77,147.77,15,1,0,0,2,0,75,1.0,4,25,1.0,0.01,42,0
125.97,125.97,14,1,0,0,0,0,76,1.0,4,26,1.0,0.01,42,0
126.98,136.98,14,1,0,0,1,0,77,1.0,4,27,1.0,0.01,42,0
125.97,125.97,14,1,0,0,0,0,78,1.0,4,28,1.0,0.01,42,0
125.98,125.98,14,1,0,0,0,0,79,1.0,4,29,1.0,0.01,42,0
126.97,136.97,14,1,0,0,1,0,80,1.0,4,30,1.0,0.01,42,0
125.97,125.97,14,1,0,0,0,0,81,1.0,4,31,1.0,0.01,42,0
128.98,158.98000000000002,14,1,0,0,3,0,82,1.0,4,32,1.0,0.01,42,0
128.97,158.97,14,1,0,0,3,0,83,1.0,4,33,1.0,0.01,42,0
125.58,125.58,16,1,0,0,0,0,84,1.0,4,34,1.0,0.01,42,0
126.97,136.97,14,1,0,0,1,0,85,1.0,4,35,1.0,0.01,42,0
125.97,125.97,14,1,0,0,0,0,86,1.0,4,36,1.0,0.01,42,0
125.77,125.77,15,1,0,0,0,0,87,1.0,4,37,1.0,0.01,42,0
125.98,125.98,14,1,0,0,0,0,88,1.0,4,38,1.0,0.01,42,0
126.98,136.98,14,1,0,0,1,0,89,1.0,4,39,1.0,0.01,42,0
127.97,147.97,14,1,0,0,2,0,90,1.0,4,40,1.0,0.01,42,0
126.97,136.97,14,1,0,0,1,0,91,1.0,4,41,1.0,0.01,42,0
127.57,147.57,18,1,0,0,2,0,92,1.0,4,42,1.0,0.01,42,0
125.97,125.97,14,1,0,0,0,0,93,1.0,4,43,1.0,0.01,42,0
125.97,125.97,14,1,0,0,0,0,94,1.0,4,44,1.0,0.01,42,0
125.98,125.98,14,1,0,0,0,0,95,1.0,4,45,1.0,0.01,42,0
126.97,136.97,14,1,0,0,1,0,96,1.0,4,46,1.0,0.01,42,0
126.97,136.97,14,1,0,0,1,0,97,1.0,4,47,1.0,0.01,42,0
125.97,125.97,14,1,0,0,0,0,98,1.0,4,48,1.0,0.01,42,0
125.56,125.56,18,1,0,0,0,0,99,1.0,4,49,1.0,0.01,42,0
