success,rewards,steps,resources,epsilon,first_success
0,-8.760000000000003,47,0,0.9438219382688943,21
0,-35.55,13,1,0.9340531677723358,21
0,-25.119999999999997,50,3,0.8974140528000644,21
0,-34.349999999999994,7,1,0.8924005792804527,21
0,-40.16,43,2,0.862212141610478,21
0,-36.4,26,1,0.8444563266748719,21
0,-37.959999999999994,39,1,0.818505841189099,21
0,-35.0,14,1,0.809386093339734,21
0,-23.099999999999998,50,5,0.7776371617435184,21
0,-24.72,50,3,0.747133611882665,21
0,-38.83,32,0,0.7282422751070429,21
0,-27.81,50,1,0.6996762861827175,21
0,-28.869999999999997,50,1,0.6722308250705198,21
0,-29.81,50,0,0.6458619380119766,21
0,-31.619999999999997,50,0,0.6205273953761742,21
0,-24.499999999999996,50,4,0.5961866240292337,21
0,-26.449999999999996,50,2,0.5728006423566558,21
0,-26.9,50,2,0.5503319978344717,21
0,-25.2,50,4,0.5287447070492306,21
0,-27.099999999999998,50,2,0.5080041980707537,21
1,43.10000000000001,46,1,0.48964223100099863,21
0,-23.11,50,4,0.4704355534628118,21
1,42.940000000000005,39,0,0.45597887806528287,21
0,-37.15,47,2,0.43914578418903166,21
0,-25.699999999999996,50,2,0.42191987732244124,21
0,-28.499999999999996,50,1,0.40536967287190456,21
1,44.800000000000004,32,1,0.39511986629507273,21
0,-30.8,50,0,0.379620917510883,21
1,46.75000000000001,15,1,0.37509088880179453,21
0,-29.619999999999997,50,0,0.36037759551824783,21
1,46.900000000000006,26,2,0.35295622253571407,21
1,46.400000000000006,40,3,0.34183604684721414,21
1,44.550000000000004,35,1,0.3323936704908871,21
1,43.050000000000004,49,2,0.3196109045211635,21
1,46.75000000000001,15,1,0.3157969772415186,21
1,42.60000000000001,44,1,0.30486999581560575,21
1,47.400000000000006,12,1,0.3019560872855767,21
1,46.60000000000001,44,4,0.291508018447073,21
1,45.00000000000001,20,0,0.28687916795658575,21
0,-26.499999999999996,50,3,0.275626062479754,21
1,48.1,14,2,0.27255505178681033,21
0,-35.199999999999996,6,0,0.2712494012774411,21
1,47.150000000000006,15,1,0.2680125733830071,21
1,45.49,16,0,0.2646025191641881,21
1,48.49,22,3,0.2599844258200675,21
1,45.7,18,0,0.25626599946895107,21
1,47.50000000000001,10,1,0.2542232362110229,21
1,46.75000000000001,15,1,0.25118958209600617,21
1,45.45,17,0,0.2477951801109243,21
1,46.95,31,3,0.24172303638388634,21
1,45.25000000000001,21,0,0.23769441293597313,21
1,46.50000000000001,10,0,0.23579968864805903,21
1,46.400000000000006,12,0,0.23354594530315692,21
1,47.1,14,1,0.23094378900172824,21
1,48.00000000000001,16,2,0.22800537894113024,21
1,47.50000000000001,10,1,0.22618788847545743,21
1,45.7,18,0,0.22295283698282456,21
1,48.25000000000001,13,2,0.22064522470159637,21
1,46.50000000000001,10,0,0.2188864039489732,21
1,46.50000000000001,10,0,0.21714160321624412,21
1,46.290000000000006,14,0,0.21472222320783502,21
1,46.35,11,0,0.21284020775512058,21
1,46.400000000000006,12,0,0.21080590819982456,21
1,46.25000000000001,13,0,0.20862401937840153,21
1,47.50000000000001,10,1,0.20696102279520043,21
1,46.2,12,0,0.20498291573978777,21
1,45.78,20,0,0.20172799577182848,21
1,46.50000000000001,10,0,0.20011996919509914,21
1,47.24,13,1,0.19804868225888858,21
1,47.50000000000001,10,1,0.19646998445177447,21
1,46.400000000000006,12,0,0.19459214940258526,21
1,46.2,12,0,0.19273226246125494,21
1,48.050000000000004,17,2,0.19012781219373637,21
1,46.2,12,0,0.1883105948179663,21
1,49.650000000000006,17,4,0.18576589590359113,21
1,47.25000000000001,13,1,0.18384317687197144,21
1,46.400000000000006,12,0,0.18208602723892298,21
1,47.25000000000001,13,1,0.18020139568014645,21
1,48.25000000000001,13,2,0.178336270484193,21
1,46.800000000000004,32,3,0.17382702275200232,21
1,47.50000000000001,10,1,0.17244140212324682,21
1,45.35,19,0,0.16983907951812763,21
1,45.00000000000001,32,1,0.16554468398055605,21
1,47.050000000000004,13,1,0.16383125906515567,21
0,-28.499999999999996,50,1,0.1574048236714872,21
0,-28.099999999999998,50,1,0.15123047125700512,21
0,-27.699999999999996,50,1,0.14529831362949971,21
1,46.50000000000001,10,0,0.14414010279725387,21
1,43.650000000000006,29,0,0.1408332375091082,21
0,-31.400000000000002,50,0,0.13530892116497573,21
0,-27.9,50,1,0.1300013013309131,21
0,-26.299999999999997,50,1,0.12490187788228008,21
0,-25.699999999999996,50,2,0.12000248411982894,21
1,47.50000000000001,10,1,0.11904591295577255,21
1,44.550000000000004,31,1,0.11612872992880523,21
0,-31.0,50,0,0.11157347115526782,21
0,-29.1,50,1,0.10719689669616839,21
0,-27.899999999999995,50,1,0.10299199749103136,21
0,-26.099999999999998,50,1,0.1,21
0,-26.099999999999998,50,1,0.1,21
0,-29.799999999999997,50,0,0.1,21
1,44.00000000000001,36,1,0.1,21
1,47.35,11,1,0.1,21
0,-27.9,50,1,0.1,21
1,46.00000000000001,16,0,0.1,21
1,45.35,19,0,0.1,21
1,45.050000000000004,29,1,0.1,21
1,47.25000000000001,13,1,0.1,21
0,-28.5,50,1,0.1,21
0,-26.799999999999997,50,2,0.1,21
0,-26.099999999999998,50,2,0.1,21
0,-27.099999999999998,50,1,0.1,21
1,45.49,26,1,0.1,21
0,-26.499999999999996,50,2,0.1,21
0,-30.6,50,0,0.1,21
1,43.800000000000004,32,0,0.1,21
0,-24.9,50,3,0.1,21
0,-24.7,50,3,0.1,21
0,-29.599999999999998,50,0,0.1,21
0,-23.9,50,3,0.1,21
0,-24.9,50,1,0.1,21
0,-31.6,50,0,0.1,21
1,42.900000000000006,34,0,0.1,21
1,46.50000000000001,10,0,0.1,21
0,-32.800000000000004,50,0,0.1,21
1,45.1,26,1,0.1,21
0,-28.7,50,1,0.1,21
1,47.2,12,1,0.1,21
0,-29.700000000000003,50,1,0.1,21
0,-29.3,50,1,0.1,21
0,-30.1,50,1,0.1,21
0,-32.2,50,0,0.1,21
0,-26.9,50,1,0.1,21
0,-28.099999999999998,50,1,0.1,21
1,43.49,44,1,0.1,21
0,-28.299999999999997,50,2,0.1,21
0,-28.38,50,1,0.1,21
0,-40.209999999999994,50,1,0.1,21
0,-27.099999999999994,50,2,0.1,21
0,-30.599999999999998,50,0,0.1,21
0,-28.099999999999998,50,1,0.1,21
0,-30.23,50,0,0.1,21
0,-25.319999999999997,50,2,0.1,21
0,-28.9,50,1,0.1,21
0,-25.809999999999995,50,1,0.1,21
0,-36.87,34,1,0.1,21
1,45.74000000000001,43,3,0.1,21
1,45.150000000000006,23,0,0.1,21
0,-26.96,50,1,0.1,21
1,44.35000000000001,31,1,0.1,21
1,43.910000000000004,37,1,0.1,21
0,-27.97,50,1,0.1,21
0,-31.6,50,0,0.1,21
0,-31.800000000000004,50,0,0.1,21
1,43.550000000000004,31,0,0.1,21
1,43.290000000000006,28,0,0.1,21
1,45.550000000000004,19,0,0.1,21
1,44.85000000000001,41,2,0.1,21
1,45.11000000000001,36,0,0.1,21
0,-28.299999999999997,50,1,0.1,21
1,44.7,35,1,0.1,21
1,43.050000000000004,33,0,0.1,21
1,46.720000000000006,45,3,0.1,21
1,46.35,11,0,0.1,21
1,46.2,12,0,0.1,21
1,42.85,41,1,0.1,21
0,-32.03,50,0,0.1,21
1,43.52,43,1,0.1,21
1,48.50000000000001,10,2,0.1,21
0,-29.029999999999998,50,1,0.1,21
0,-37.529999999999994,41,1,0.1,21
1,46.2,12,0,0.1,21
1,45.2,36,2,0.1,21
1,44.50000000000001,26,0,0.1,21
0,-28.349999999999998,50,1,0.1,21
1,44.50000000000001,46,3,0.1,21
1,45.85,21,1,0.1,21
1,46.50000000000001,10,0,0.1,21
1,42.940000000000005,46,1,0.1,21
0,-31.000000000000004,50,0,0.1,21
1,46.35,11,0,0.1,21
1,43.00000000000001,48,2,0.1,21
1,47.25000000000001,25,3,0.1,21
1,45.25000000000001,25,1,0.1,21
1,44.1,26,0,0.1,21
1,43.35,31,0,0.1,21
1,45.75000000000001,31,2,0.1,21
1,46.6,24,2,0.1,21
1,47.400000000000006,12,1,0.1,21
0,-29.1,50,1,0.1,21
1,44.300000000000004,26,0,0.1,21
0,-31.000000000000004,50,0,0.1,21
1,45.900000000000006,14,0,0.1,21
1,47.50000000000001,10,1,0.1,21
0,-27.099999999999998,50,1,0.1,21
1,50.25,13,4,0.1,21
1,48.1,14,2,0.1,21
1,48.35,11,2,0.1,21
1,47.50000000000001,10,1,0.1,21
1,45.1,34,2,0.1,21
1,45.150000000000006,19,0,0.1,21
1,47.35,11,1,0.1,21
1,46.45,17,1,0.1,21
1,44.60000000000001,24,0,0.1,21
1,43.550000000000004,39,1,0.1,21
1,46.2,20,1,0.1,21
1,45.400000000000006,20,0,0.1,21
0,-32.00000000000001,50,0,0.1,21
1,45.6,16,0,0.1,21
1,43.300000000000004,38,1,0.1,21
0,-29.3,50,1,0.1,21
1,45.00000000000001,28,1,0.1,21
1,45.85,21,1,0.1,21
1,46.2,12,0,0.1,21
1,46.25000000000001,13,0,0.1,21
1,44.10000000000001,38,1,0.1,21
1,41.6,44,0,0.1,21
1,45.7,22,1,0.1,21
1,46.2,12,0,0.1,21
1,44.85,21,0,0.1,21
1,43.2,40,1,0.1,21
1,46.25000000000001,13,0,0.1,21
0,-30.8,50,0,0.1,21
1,45.1,26,1,0.1,21
1,47.400000000000006,32,3,0.1,21
1,46.35,11,0,0.1,21
1,43.540000000000006,47,2,0.1,21
1,47.35,11,1,0.1,21
1,44.1,26,0,0.1,21
1,46.400000000000006,12,0,0.1,21
1,47.50000000000001,10,1,0.1,21
1,44.13,31,0,0.1,21
1,46.2,12,0,0.1,21
1,47.150000000000006,19,2,0.1,21
0,-29.11,50,1,0.1,21
1,45.75000000000001,23,1,0.1,21
1,45.300000000000004,50,3,0.1,21
1,45.050000000000004,21,0,0.1,21
1,45.480000000000004,30,1,0.1,21
1,45.64000000000001,17,0,0.1,21
1,47.95,15,2,0.1,21
0,-27.769999999999996,50,1,0.1,21
1,46.690000000000005,46,3,0.1,21
1,46.940000000000005,15,1,0.1,21
1,44.25000000000001,41,1,0.1,21
0,-38.24999999999999,33,0,0.1,21
1,46.300000000000004,46,2,0.1,21
0,-22.31,50,5,0.1,21
1,47.35000000000001,31,2,0.1,21
1,47.35,11,1,0.1,21
1,46.2,12,0,0.1,21
0,-39.55,39,0,0.1,21
1,43.00000000000001,44,1,0.1,21
1,48.400000000000006,12,2,0.1,21
1,48.50000000000001,10,2,0.1,21
1,46.2,12,0,0.1,21
1,43.650000000000006,37,0,0.1,21
1,44.50000000000001,30,1,0.1,21
0,-30.0,50,0,0.1,21
0,-25.9,50,2,0.1,21
0,-28.4,50,1,0.1,21
0,-29.0,50,0,0.1,21
0,-37.949999999999996,27,0,0.1,21
1,47.45,37,3,0.1,21
1,47.50000000000001,10,1,0.1,21
1,44.050000000000004,37,1,0.1,21
1,42.7,50,2,0.1,21
0,-29.300000000000004,50,1,0.1,21
0,-26.099999999999998,50,2,0.1,21
0,-31.6,50,0,0.1,21
0,-28.299999999999997,50,1,0.1,21
0,-29.799999999999997,50,0,0.1,21
0,-29.3,50,1,0.1,21
0,-27.9,50,1,0.1,21
0,-33.9,36,3,0.1,21
0,-29.3,50,1,0.1,21
0,-31.400000000000002,50,0,0.1,21
0,-31.800000000000004,50,0,0.1,21
0,-29.3,50,1,0.1,21
0,-30.2,50,0,0.1,21
0,-29.130000000000003,50,1,0.1,21
0,-28.7,50,1,0.1,21
0,-26.9,50,1,0.1,21
0,-26.699999999999996,50,3,0.1,21
1,49.900000000000006,22,5,0.1,21
0,-28.099999999999998,50,1,0.1,21
0,-31.0,50,0,0.1,21
0,-27.5,50,1,0.1,21
0,-30.100000000000005,50,1,0.1,21
0,-31.800000000000004,50,0,0.1,21
0,-28.54,50,1,0.1,21
0,-31.600000000000005,50,1,0.1,21
0,-29.540000000000003,50,1,0.1,21
0,-29.51,50,1,0.1,21
0,-31.6,50,0,0.1,21
0,-29.500000000000007,50,1,0.1,21
1,41.4,44,0,0.1,21
0,-26.509999999999998,50,2,0.1,21
0,-27.9,50,1,0.1,21
0,-25.099999999999998,50,2,0.1,21
1,45.7,26,1,0.1,21
0,-27.299999999999997,50,2,0.1,21
1,47.400000000000006,12,1,0.1,21
1,47.35,11,1,0.1,21
0,-24.9,50,2,0.1,21
1,41.2,48,0,0.1,21
0,-37.49999999999999,28,0,0.1,21
1,44.150000000000006,47,2,0.1,21
0,-27.9,50,1,0.1,21
0,-29.71,50,1,0.1,21
0,-29.53,50,1,0.1,21
0,-33.00000000000001,50,0,0.1,21
0,-32.6,50,0,0.1,21
0,-28.930000000000003,50,1,0.1,21
0,-36.449999999999996,29,1,0.1,21
0,-37.349999999999994,47,1,0.1,21
0,-28.86,50,1,0.1,21
0,-31.8,50,0,0.1,21
1,45.17000000000001,44,3,0.1,21
0,-27.499999999999996,50,1,0.1,21
0,-29.3,50,1,0.1,21
0,-25.529999999999998,50,2,0.1,21
0,-28.810000000000002,50,0,0.1,21
0,-26.9,50,1,0.1,21
0,-24.299999999999997,50,2,0.1,21
0,-33.21,50,0,0.1,21
1,46.050000000000004,13,0,0.1,21
1,44.830000000000005,37,1,0.1,21
1,47.50000000000001,18,2,0.1,21
1,45.45,25,1,0.1,21
0,-35.5,32,2,0.1,21
0,-28.3,50,1,0.1,21
0,-30.400000000000002,50,0,0.1,21
0,-23.9,50,3,0.1,21
1,41.800000000000004,44,0,0.1,21
1,47.50000000000001,10,1,0.1,21
0,-26.299999999999997,50,2,0.1,21
0,-27.299999999999997,50,1,0.1,21
1,46.35000000000001,31,2,0.1,21
1,41.300000000000004,46,0,0.1,21
1,44.050000000000004,41,1,0.1,21
0,-30.8,50,0,0.1,21
0,-30.2,50,0,0.1,21
0,-27.300000000000004,50,2,0.1,21
0,-24.7,50,3,0.1,21
1,44.550000000000004,31,1,0.1,21
0,-31.6,50,0,0.1,21
0,-29.900000000000002,50,1,0.1,21
1,44.050000000000004,41,2,0.1,21
1,43.50000000000001,30,0,0.1,21
1,46.95,19,1,0.1,21
0,-39.349999999999994,47,1,0.1,21
1,43.45,45,2,0.1,21
1,47.35,11,1,0.1,21
1,46.34,11,0,0.1,21
1,46.50000000000001,10,0,0.1,21
0,-35.3,8,0,0.1,21
1,46.50000000000001,18,1,0.1,21
0,-27.02,50,2,0.1,21
1,42.45,37,0,0.1,21
1,48.300000000000004,14,2,0.1,21
0,-29.5,50,1,0.1,21
1,44.50000000000001,26,0,0.1,21
1,44.800000000000004,28,0,0.1,21
1,46.85000000000001,21,2,0.1,21
0,-31.600000000000005,50,0,0.1,21
0,-31.200000000000003,50,0,0.1,21
1,47.25000000000001,13,1,0.1,21
1,46.50000000000001,10,0,0.1,21
1,45.00000000000001,20,0,0.1,21
1,42.650000000000006,37,0,0.1,21
1,45.7,30,2,0.1,21
1,44.550000000000004,23,0,0.1,21
1,43.50000000000001,34,0,0.1,21
1,46.35,11,0,0.1,21
1,47.35,11,1,0.1,21
1,46.25000000000001,13,0,0.1,21
1,47.75000000000001,15,2,0.1,21
1,48.5,10,2,0.1,21
1,47.45,17,2,0.1,21
1,45.800000000000004,24,0,0.1,21
1,46.300000000000004,14,0,0.1,21
1,45.540000000000006,23,1,0.1,21
1,47.99,32,4,0.1,21
1,42.650000000000006,37,0,0.1,21
1,45.550000000000004,23,1,0.1,21
1,44.50000000000001,34,1,0.1,21
1,48.35,11,2,0.1,21
1,47.400000000000006,12,1,0.1,21
1,46.900000000000006,14,1,0.1,21
1,48.35,11,2,0.1,21
1,47.50000000000001,10,1,0.1,21
1,47.400000000000006,12,1,0.1,21
1,46.50000000000001,10,0,0.1,21
0,-31.800000000000004,50,0,0.1,21
1,46.85,17,1,0.1,21
1,42.10000000000001,42,0,0.1,21
0,-31.800000000000004,50,0,0.1,21
1,45.45,17,0,0.1,21
1,46.400000000000006,12,0,0.1,21
0,-27.11,50,1,0.1,21
1,46.35,11,0,0.1,21
1,47.25000000000001,13,1,0.1,21
0,-31.600000000000005,50,0,0.1,21
1,45.6,16,0,0.1,21
1,47.50000000000001,18,2,0.1,21
1,44.400000000000006,24,0,0.1,21
1,40.550000000000004,49,0,0.1,21
0,-29.300000000000004,50,2,0.1,21
1,46.25000000000001,13,0,0.1,21
1,48.1,14,2,0.1,21
1,46.800000000000004,24,2,0.1,21
1,45.45,33,2,0.1,21
1,46.2,12,0,0.1,21
1,47.7,26,2,0.1,21
1,46.400000000000006,12,0,0.1,21
1,47.2,12,1,0.1,21
1,44.85,21,0,0.1,21
1,46.900000000000006,14,1,0.1,21
1,46.25000000000001,13,0,0.1,21
1,45.50000000000001,26,0,0.1,21
0,-27.099999999999998,50,2,0.1,21
1,44.25000000000001,25,0,0.1,21
1,47.35,11,1,0.1,21
1,42.800000000000004,36,0,0.1,21
1,46.050000000000004,13,0,0.1,21
1,43.5,30,0,0.1,21
1,42.300000000000004,46,1,0.1,21
1,44.550000000000004,23,0,0.1,21
0,-26.92,50,1,0.1,21
1,46.900000000000006,14,1,0.1,21
1,47.800000000000004,16,2,0.1,21
0,-33.61,50,0,0.1,21
0,-33.22,50,0,0.1,21
1,45.1,26,1,0.1,21
0,-32.83,50,0,0.1,21
1,45.59,24,1,0.1,21
0,-24.16,50,6,0.1,21
0,-33.61,50,0,0.1,21
1,46.35,19,1,0.1,21
1,46.2,16,0,0.1,21
1,46.25000000000001,13,0,0.1,21
0,-32.800000000000004,50,0,0.1,21
1,47.2,20,2,0.1,21
1,44.35,31,1,0.1,21
1,48.50000000000001,10,2,0.1,21
1,46.400000000000006,24,2,0.1,21
1,46.2,20,1,0.1,21
0,-26.099999999999994,50,3,0.1,21
0,-30.300000000000004,50,1,0.1,21
0,-29.1,50,1,0.1,21
0,-29.099999999999998,50,1,0.1,21
1,40.15,49,0,0.1,21
0,-30.8,50,0,0.1,21
1,46.400000000000006,32,3,0.1,21
0,-26.509999999999998,50,2,0.1,21
1,46.50000000000001,10,0,0.1,21
1,46.85,21,1,0.1,21
1,45.95,15,0,0.1,21
1,46.50000000000001,10,0,0.1,21
1,45.2,36,2,0.1,21
1,44.150000000000006,35,1,0.1,21
1,46.35,11,0,0.1,21
0,-29.700000000000003,50,1,0.1,21
1,43.550000000000004,31,0,0.1,21
1,46.50000000000001,10,0,0.1,21
1,45.10000000000001,44,1,0.1,21
1,44.75000000000001,23,0,0.1,21
1,41.25,45,0,0.1,21
1,43.800000000000004,28,0,0.1,21
1,46.50000000000001,10,0,0.1,21
1,42.5,42,0,0.1,21
0,-35.949999999999996,11,0,0.1,21
1,46.2,12,0,0.1,21
1,46.50000000000001,10,0,0.1,21
1,46.300000000000004,14,0,0.1,21
1,45.150000000000006,19,0,0.1,21
1,47.400000000000006,12,1,0.1,21
1,48.35,11,2,0.1,21
1,46.35,11,0,0.1,21
1,47.150000000000006,19,2,0.1,21
1,46.50000000000001,10,0,0.1,21
1,47.50000000000001,10,1,0.1,21
1,46.50000000000001,10,0,0.1,21
1,47.1,14,1,0.1,21
0,-27.9,50,1,0.1,21
1,44.85,21,0,0.1,21
1,46.50000000000001,10,0,0.1,21
1,46.2,12,0,0.1,21
1,46.50000000000001,10,0,0.1,21
1,45.150000000000006,35,2,0.1,21
1,47.2,36,2,0.1,21
1,47.50000000000001,10,1,0.1,21
1,47.550000000000004,23,2,0.1,21
1,47.00000000000001,20,1,0.1,21
0,-26.099999999999998,50,3,0.1,21
1,43.190000000000005,40,1,0.1,21
1,48.50000000000001,10,2,0.1,21
1,46.50000000000001,10,0,0.1,21
1,45.95,19,0,0.1,21
1,46.25000000000001,13,0,0.1,21
1,46.900000000000006,14,1,0.1,21
1,47.50000000000001,10,1,0.1,21
1,45.400000000000006,24,1,0.1,21
1,48.050000000000004,13,2,0.1,21
1,50.35,11,4,0.1,21
1,48.50000000000001,10,2,0.1,21
1,45.25000000000001,33,2,0.1,21
1,47.50000000000001,10,1,0.1,21
1,45.6,24,1,0.1,21
1,47.050000000000004,13,1,0.1,21
1,46.50000000000001,10,0,0.1,21
1,43.95,31,0,0.1,21
1,46.50000000000001,10,0,0.1,21
1,44.690000000000005,22,0,0.1,21
1,45.35,19,0,0.1,21
1,46.900000000000006,14,1,0.1,21
1,46.35,11,0,0.1,21
1,44.300000000000004,26,0,0.1,21
1,43.650000000000006,29,0,0.1,21
1,45.300000000000004,26,1,0.1,21
1,44.650000000000006,25,0,0.1,21
1,47.150000000000006,15,1,0.1,21
1,46.24,13,0,0.1,21
1,46.50000000000001,10,0,0.1,21
1,46.50000000000001,10,0,0.1,21
1,47.50000000000001,18,2,0.1,21
0,-29.099999999999998,50,1,0.1,21
1,46.300000000000004,18,1,0.1,21
1,46.790000000000006,16,1,0.1,21
1,48.50000000000001,10,2,0.1,21
1,45.550000000000004,31,1,0.1,21
1,48.50000000000001,10,2,0.1,21
1,45.75000000000001,15,0,0.1,21
1,46.09,14,0,0.1,21
1,47.50000000000001,10,1,0.1,21
1,46.35,11,0,0.1,21
1,47.35,11,1,0.1,21
1,46.50000000000001,18,1,0.1,21
1,43.60000000000001,48,1,0.1,21
1,46.050000000000004,13,0,0.1,21
1,45.75000000000001,23,0,0.1,21
1,46.50000000000001,10,0,0.1,21
1,48.2,12,2,0.1,21
1,45.900000000000006,18,0,0.1,21
1,46.25000000000001,13,0,0.1,21
1,45.650000000000006,17,0,0.1,21
1,47.50000000000001,10,1,0.1,21
1,46.300000000000004,14,0,0.1,21
1,46.45,17,1,0.1,21
1,47.650000000000006,17,2,0.1,21
1,45.2,40,2,0.1,21
1,47.050000000000004,13,1,0.1,21
1,45.150000000000006,19,0,0.1,21
1,46.900000000000006,18,1,0.1,21
0,-28.299999999999997,50,1,0.1,21
0,-25.9,50,2,0.1,21
0,-24.9,50,2,0.1,21
1,48.300000000000004,34,3,0.1,21
0,-28.099999999999994,50,1,0.1,21
1,44.7,30,1,0.1,21
0,-27.139999999999997,50,1,0.1,21
1,48.050000000000004,13,2,0.1,21
0,-31.0,50,0,0.1,21
0,-28.0,50,0,0.1,21
1,42.2,40,0,0.1,21
1,41.900000000000006,50,0,0.1,21
1,46.50000000000001,10,0,0.1,21
0,-27.9,50,2,0.1,21
1,47.35,11,1,0.1,21
0,-25.9,50,2,0.1,21
1,42.10000000000001,46,0,0.1,21
0,-27.499999999999996,50,1,0.1,21
0,-39.349999999999994,39,0,0.1,21
1,45.6,16,0,0.1,21
1,45.900000000000006,42,4,0.1,21
0,-30.610000000000003,50,0,0.1,21
1,45.040000000000006,37,2,0.1,21
1,46.50000000000001,10,0,0.1,21
1,46.1,26,1,0.1,21
1,45.35000000000001,27,1,0.1,21
1,48.35,11,2,0.1,21
0,-29.700000000000003,50,1,0.1,21
1,47.150000000000006,15,1,0.1,21
0,-29.099999999999998,50,1,0.1,21
