Episodio,Recompensa_simbiosis,Tripwires_simbiosis,PGF_Bruto_Avg,PGF_Costo_Avg
244,0.0,0,0.0,0.0
245,-37.88482908945338,0,-0.557120727236335,0.29
246,-15.971207272363323,0,-0.13928018180908375,0.235
247,-12.771207272363334,0,-0.13928018180908375,0.155
248,0.0,0,0.0,0.0
249,0.0,0,0.0,0.0
250,-102.12045438985513,1,-0.6330113597463811,1.72
251,0.0,0,0.0,0.0
252,0.0,0,0.0,0.0
253,-24.14620727236336,0,-0.13928018180908375,0.25
254,0.0,0,0.0,0.0
255,0.0,0,0.0,0.0
256,-198.67500000000007,0,0.0,2.16
257,-89.37649075167195,1,-1.3294122687917997,0.58
258,0.0,0,0.0,0.0
259,0.0,0,0.0,0.0
260,0.0,0,0.0,0.0
261,0.0,0,0.0,0.0
262,-44.256036361816754,0,-0.6964009090454186,0.285
263,0.0,0,0.0,0.0
264,-27.142414544726662,0,-0.2785603636181675,0.35
265,0.0,0,0.0,0.0
266,0.0,0,0.0,0.0
267,-67.81741454472667,0,-0.2785603636181675,0.75
268,0.0,0,0.0,0.0
269,-16.650000000000006,0,0.0,0.225
270,0.0,0,0.0,0.0
271,-139.46323341785245,2,-8.055269451487703,1.4
272,0.0,0,0.0,0.0
273,0.0,0,0.0,0.0
274,0.0,0,0.0,0.0
275,0.0,0,0.0,0.0
276,0.0,0,0.0,0.0
277,0.0,0,0.0,0.0
278,-40.12500000000001,0,0.0,0.315
279,-20.942414544726685,0,-0.2785603636181675,0.195
280,-127.28327999599688,0,-1.5320819998999213,1.375
281,0.0,0,0.0,0.0
282,0.0,0,0.0,0.0
283,-108.5204543898551,1,-0.6330113597463811,1.88
284,-25.71362181709006,0,-0.41784054542725124,0.15
285,0.0,0,0.0,0.0
286,-9.771207272363345,0,-0.13928018180908375,0.08
287,-30.71362181709007,0,-0.41784054542725124,0.275
288,-14.942414544726702,0,-0.2785603636181675,0.045
289,-14.571207272363328,0,-0.13928018180908375,0.2
290,0.0,0,0.0,0.0
291,0.0,0,0.0,0.0
292,0.0,0,0.0,0.0
293,0.0,0,0.0,0.0
294,5.399999999999997,0,0.0,0.09
295,0.0,0,0.0,0.0
296,0.0,0,0.0,0.0
297,3.599999999999997,0,0.0,0.135
298,0.0,0,0.0,0.0
299,0.0,0,0.0,0.0
300,-20.342414544726687,0,-0.2785603636181675,0.18
301,-36.28482908945339,0,-0.557120727236335,0.25
302,0.0,0,0.0,0.0
303,0.0,0,0.0,0.0
304,-8.571207272363349,0,-0.13928018180908375,0.05
305,-129.98068158478281,1,-0.9495170396195717,2.0
306,-47.72045438985525,1,-0.6330113597463811,0.36
307,0.0,0,0.0,0.0
308,-16.37120727236332,0,-0.13928018180908375,0.245
309,-23.060227194927624,0,-0.31650567987319056,0.16
310,0.0,0,0.0,0.0
311,0.0,0,0.0,0.0
312,-9.571207272363345,0,-0.13928018180908375,0.075
313,0.0,0,0.0,0.0
314,0.0,0,0.0,0.0
315,0.0,0,0.0,0.0
316,-9.571207272363345,0,-0.13928018180908375,0.075
317,-25.942414544726663,0,-0.2785603636181675,0.32
318,-15.742414544726703,0,-0.2785603636181675,0.065
319,-14.771207272363327,0,-0.13928018180908375,0.205
320,-10.371207272363343,0,-0.13928018180908375,0.095
321,-48.23143446729095,0,-0.4557858616822743,0.625
322,0.0,0,0.0,0.0
323,-213.46478251130915,2,-1.4416195627827253,2.22
324,-110.34769802403531,1,-1.4686924506008836,0.94
325,0.0,0,0.0,0.0
326,0.0,0,0.0,0.0
327,0.0,0,0.0,0.0
328,0.0,0,0.0,0.0
329,0.0,0,0.0,0.0
330,0.0,0,0.0,0.0
331,-16.37120727236332,0,-0.13928018180908375,0.245
332,-12.971207272363333,0,-0.13928018180908375,0.16
333,-24.342414544726672,0,-0.2785603636181675,0.28
334,0.0,0,0.0,0.0
335,-92.66478251130899,2,-1.4416195627827253,0.4
336,0.0,0,0.0,0.0
337,0.0,0,0.0,0.0
338,0.0,0,0.0,0.0
339,-23.060227194927624,0,-0.31650567987319056,0.16
340,-46.12045438985525,0,-0.6330113597463811,0.32
341,0.0,0,0.0,0.0
342,-36.6848290894534,0,-0.557120727236335,0.26
343,0.0,0,0.0,0.0
344,-61.62724363418014,0,-0.8356810908545025,0.555
345,-50.92045438985525,1,-0.6330113597463811,0.44
346,0.0,0,0.0,0.0
347,0.0,0,0.0,0.0
348,-14.771207272363327,0,-0.13928018180908375,0.205
349,0.0,0,0.0,0.0
350,-18.26022719492762,0,-0.31650567987319056,0.04
351,-36.52045438985524,1,-0.6330113597463811,0.08
352,-351.03790336039935,3,-2.154028146948965,3.9183673469387754
353,-138.45867810147112,0,-1.2914669525367768,1.895
354,-24.660227194927625,0,-0.31650567987319056,0.2
355,-14.571207272363328,0,-0.13928018180908375,0.2
356,0.0,0,0.0,0.0
357,0.0,0,0.0,0.0
358,-26.742414544726646,0,-0.2785603636181675,0.49
359,-30.03143446729097,0,-0.4557858616822743,0.17
360,0.0,0,0.0,0.0
361,0.0,0,0.0,0.0
362,-28.66022719492763,0,-0.31650567987319056,0.3
363,-8.971207272363348,0,-0.13928018180908375,0.06
364,0.0,0,0.0,0.0
365,0.0,0,0.0,0.0
366,-6.97120727236335,0,-0.13928018180908375,0.01
367,0.0,0,0.0,0.0
368,0.0,0,0.0,0.0
369,-63.86286893458192,1,-0.9115717233645486,0.435
370,0.0,0,0.0,0.0
