success,rewards,steps,resources,epsilon,first_success
0,-25.999999999999996,24,0,0.8866535105013078,3
0,-25.939999999999998,24,1,0.7861544476842928,3
1,37.330000000000005,15,3,0.7292124703704616,3
0,-23.409999999999997,24,3,0.6465587967553006,3
1,35.88,10,1,0.6149486215357263,3
0,-28.52,24,0,0.5452463540625918,3
1,36.050000000000004,9,1,0.5211953074858876,3
1,35.64000000000001,15,2,0.483444593917636,3
1,36.830000000000005,13,2,0.4529463432347434,3
1,36.300000000000004,6,1,0.43952667968844233,3
1,35.650000000000006,7,1,0.42437208406280985,3
1,36.050000000000004,9,1,0.40565285250151817,3
1,36.85,9,2,0.3877593341372176,3
1,37.900000000000006,10,3,0.36880183088056995,3
1,35.34,9,1,0.35253382661792404,3
1,35.650000000000006,7,1,0.3403786882983606,3
1,35.00000000000001,8,0,0.326999438029567,3
1,37.300000000000004,6,2,0.3173112652388396,3
1,34.7,10,0,0.3017979588795719,3
1,34.50000000000001,8,0,0.28993519966087045,3
1,36.300000000000004,6,1,0.28134514724562876,3
1,34.940000000000005,11,0,0.2662522686041882,3
1,36.050000000000004,9,1,0.25450776877280124,3
1,34.95,11,1,0.2408545925762412,3
1,35.050000000000004,9,0,0.23023039494318503,3
1,37.2,8,2,0.2211807388415433,3
1,37.74,11,3,0.20931540516921554,3
1,35.03,9,0,0.2000824143909432,3
1,35.50000000000001,12,1,0.18840216465300522,3
1,36.95,11,2,0.17829525136613786,3
1,34.85,17,1,0.16373146555890544,3
1,35.300000000000004,6,0,0.15888051309497406,3
1,36.290000000000006,6,1,0.15417328217978102,3
1,35.2,8,0,0.14811319969530845,3
1,37.150000000000006,7,2,0.14300635237083656,3
1,37.050000000000004,9,2,0.13669828187021155,3
1,35.300000000000004,6,0,0.13264825480308728,3
1,37.300000000000004,6,2,0.12871821987500112,3
1,35.300000000000004,6,0,0.12490462201997637,3
1,37.300000000000004,6,2,0.12120401149972035,3
1,36.150000000000006,7,1,0.11702497557911415,3
1,36.150000000000006,7,1,0.11299003011401039,3
1,39.150000000000006,7,4,0.10909420695870241,3
1,33.95,23,1,0.1,3
0,-25.599999999999998,24,1,0.1,3
1,37.2,8,2,0.1,3
1,35.300000000000004,6,0,0.1,3
1,37.300000000000004,6,2,0.1,3
1,35.300000000000004,6,0,0.1,3
1,34.45,23,2,0.1,3
1,35.50000000000001,8,1,0.1,3
0,-25.099999999999998,24,2,0.1,3
1,36.300000000000004,6,1,0.1,3
1,35.150000000000006,7,0,0.1,3
1,35.650000000000006,17,2,0.1,3
0,-26.099999999999998,24,1,0.1,3
1,34.690000000000005,10,0,0.1,3
1,35.800000000000004,6,1,0.1,3
1,35.800000000000004,6,1,0.1,3
1,32.10000000000001,22,0,0.1,3
0,-21.999999999999996,24,3,0.1,3
0,-22.0,24,3,0.1,3
0,-25.0,24,0,0.1,3
0,-25.0,24,0,0.1,3
0,-23.599999999999998,24,2,0.1,3
0,-24.0,24,1,0.1,3
0,-25.0,24,3,0.1,3
0,-25.509999999999998,24,1,0.1,3
0,-24.9,24,2,0.1,3
1,35.00000000000001,8,0,0.1,3
0,-27.7,24,1,0.1,3
0,-21.71,24,4,0.1,3
0,-24.4,24,2,0.1,3
0,-23.61,24,3,0.1,3
1,33.300000000000004,24,1,0.1,3
1,35.800000000000004,6,1,0.1,3
0,-26.61,24,0,0.1,3
0,-26.999999999999996,24,0,0.1,3
0,-21.999999999999996,24,4,0.1,3
0,-26.599999999999998,24,0,0.1,3
1,35.550000000000004,19,1,0.1,3
1,35.800000000000004,12,1,0.1,3
1,36.1,10,1,0.1,3
0,-22.799999999999997,24,2,0.1,3
0,-22.409999999999997,24,3,0.1,3
0,-22.3,24,3,0.1,3
0,-27.2,24,1,0.1,3
0,-22.0,24,3,0.1,3
0,-20.4,24,5,0.1,3
1,34.400000000000006,18,1,0.1,3
1,35.440000000000005,21,4,0.1,3
1,34.300000000000004,16,1,0.1,3
1,34.85,9,0,0.1,3
1,36.50000000000001,22,2,0.1,3
1,37.7,10,3,0.1,3
1,34.95,11,0,0.1,3
1,34.650000000000006,7,0,0.1,3
0,-27.4,24,0,0.1,3
0,-25.0,24,2,0.1,3
1,37.300000000000004,6,2,0.1,3
1,36.2,8,1,0.1,3
0,-27.4,24,0,0.1,3
0,-27.599999999999998,24,0,0.1,3
0,-27.4,24,0,0.1,3
0,-27.4,24,0,0.1,3
0,-26.199999999999996,24,1,0.1,3
0,-27.4,24,0,0.1,3
0,-27.4,24,0,0.1,3
1,34.00000000000001,18,1,0.1,3
1,36.300000000000004,6,1,0.1,3
1,37.300000000000004,6,2,0.1,3
0,-25.799999999999997,24,1,0.1,3
0,-27.599999999999998,24,0,0.1,3
0,-27.4,24,0,0.1,3
1,32.75000000000001,23,0,0.1,3
1,35.300000000000004,6,0,0.1,3
0,-25.599999999999998,24,1,0.1,3
1,37.00000000000001,12,2,0.1,3
1,36.150000000000006,7,1,0.1,3
0,-27.2,24,0,0.1,3
1,36.300000000000004,6,1,0.1,3
1,35.300000000000004,6,0,0.1,3
1,36.150000000000006,7,1,0.1,3
1,34.7,8,0,0.1,3
1,35.1,14,1,0.1,3
1,34.95,15,1,0.1,3
1,37.300000000000004,6,2,0.1,3
1,35.300000000000004,6,0,0.1,3
1,36.00000000000001,8,1,0.1,3
0,-26.999999999999996,24,0,0.1,3
1,36.150000000000006,7,1,0.1,3
1,36.300000000000004,6,1,0.1,3
1,35.300000000000004,6,0,0.1,3
1,35.150000000000006,7,0,0.1,3
1,34.150000000000006,15,0,0.1,3
1,35.300000000000004,6,0,0.1,3
1,37.300000000000004,6,2,0.1,3
1,37.7,8,3,0.1,3
1,35.300000000000004,6,0,0.1,3
1,36.300000000000004,6,1,0.1,3
1,36.300000000000004,6,1,0.1,3
0,-26.25,24,1,0.1,3
1,35.690000000000005,18,1,0.1,3
1,35.800000000000004,6,1,0.1,3
1,35.790000000000006,6,1,0.1,3
1,36.300000000000004,6,1,0.1,3
1,34.50000000000001,12,0,0.1,3
1,35.550000000000004,11,1,0.1,3
1,35.45,17,1,0.1,3
1,35.150000000000006,7,0,0.1,3
1,38.00000000000001,12,3,0.1,3
1,37.150000000000006,7,2,0.1,3
1,35.300000000000004,6,0,0.1,3
1,36.800000000000004,6,2,0.1,3
1,35.39000000000001,14,1,0.1,3
1,34.940000000000005,19,1,0.1,3
0,-23.439999999999998,24,3,0.1,3
0,-25.02,24,1,0.1,3
0,-25.4,24,1,0.1,3
0,-23.4,24,2,0.1,3
1,36.50000000000001,12,2,0.1,3
0,-25.599999999999998,24,1,0.1,3
0,-22.4,24,3,0.1,3
1,37.50000000000001,12,3,0.1,3
1,36.300000000000004,6,1,0.1,3
1,36.800000000000004,6,2,0.1,3
1,34.14000000000001,7,0,0.1,3
1,35.300000000000004,6,0,0.1,3
1,35.800000000000004,6,1,0.1,3
1,36.50000000000001,12,2,0.1,3
1,30.150000000000002,15,0,0.1,3
1,36.400000000000006,16,2,0.1,3
1,34.870000000000005,10,0,0.1,3
1,35.690000000000005,8,1,0.1,3
1,35.690000000000005,8,1,0.1,3
1,37.290000000000006,6,2,0.1,3
1,35.1,10,0,0.1,3
1,36.1,10,1,0.1,3
0,-26.4,24,1,0.1,3
0,-27.599999999999998,24,0,0.1,3
0,-24.599999999999998,24,2,0.1,3
1,35.400000000000006,12,1,0.1,3
1,37.300000000000004,6,2,0.1,3
1,35.00000000000001,8,0,0.1,3
1,36.2,8,1,0.1,3
1,36.300000000000004,6,1,0.1,3
1,35.300000000000004,6,0,0.1,3
1,37.300000000000004,6,2,0.1,3
1,34.790000000000006,6,0,0.1,3
1,37.300000000000004,6,2,0.1,3
1,35.7,10,1,0.1,3
1,35.300000000000004,6,0,0.1,3
1,37.300000000000004,6,2,0.1,3
1,37.300000000000004,6,2,0.1,3
1,37.2,8,2,0.1,3
1,37.85,9,3,0.1,3
1,35.150000000000006,7,0,0.1,3
1,35.300000000000004,6,0,0.1,3
1,36.300000000000004,6,1,0.1,3
1,37.300000000000004,6,2,0.1,3
1,37.190000000000005,8,2,0.1,3
1,37.1,10,2,0.1,3
1,35.300000000000004,6,0,0.1,3
1,35.2,8,0,0.1,3
1,35.300000000000004,6,0,0.1,3
1,37.300000000000004,6,2,0.1,3
1,35.150000000000006,7,0,0.1,3
1,36.300000000000004,6,1,0.1,3
1,35.74,17,2,0.1,3
1,35.400000000000006,10,1,0.1,3
1,34.35,9,0,0.1,3
1,36.800000000000004,6,2,0.1,3
1,34.190000000000005,8,0,0.1,3
1,36.790000000000006,6,2,0.1,3
1,35.040000000000006,9,1,0.1,3
1,34.800000000000004,16,1,0.1,3
1,36.150000000000006,7,1,0.1,3
1,35.650000000000006,7,1,0.1,3
1,37.85,9,3,0.1,3
1,36.2,8,1,0.1,3
0,-23.209999999999997,24,3,0.1,3
0,-26.009999999999998,24,1,0.1,3
1,37.00000000000001,8,2,0.1,3
1,35.300000000000004,6,0,0.1,3
0,-25.0,24,1,0.1,3
1,36.7,10,2,0.1,3
1,34.690000000000005,8,0,0.1,3
0,-24.43,24,1,0.1,3
0,-23.799999999999997,24,3,0.1,3
1,34.800000000000004,6,0,0.1,3
1,35.300000000000004,6,0,0.1,3
1,35.800000000000004,6,1,0.1,3
1,35.300000000000004,6,0,0.1,3
1,36.650000000000006,7,2,0.1,3
1,35.300000000000004,6,0,0.1,3
1,36.300000000000004,6,1,0.1,3
1,35.800000000000004,6,1,0.1,3
1,34.790000000000006,6,0,0.1,3
1,35.300000000000004,14,1,0.1,3
0,-23.2,24,2,0.1,3
0,-24.31,24,1,0.1,3
0,-26.299999999999997,24,0,0.1,3
1,33.75000000000001,23,1,0.1,3
1,36.300000000000004,6,1,0.1,3
1,36.300000000000004,6,1,0.1,3
1,36.300000000000004,6,1,0.1,3
1,35.550000000000004,9,1,0.1,3
1,36.300000000000004,6,1,0.1,3
1,36.150000000000006,7,1,0.1,3
1,35.25000000000001,13,1,0.1,3
1,35.300000000000004,6,0,0.1,3
1,36.400000000000006,12,2,0.1,3
1,35.1,14,1,0.1,3
0,-23.61,24,3,0.1,3
1,36.300000000000004,6,1,0.1,3
1,38.150000000000006,7,3,0.1,3
1,35.190000000000005,10,1,0.1,3
1,35.900000000000006,12,2,0.1,3
1,35.400000000000006,12,1,0.1,3
1,36.300000000000004,6,1,0.1,3
1,36.150000000000006,7,1,0.1,3
1,35.150000000000006,7,0,0.1,3
